Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 266985
Background: 314.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	93
1	69
2	54
3	60
4	76
5	70
6	58
7	38
8	83
9	70
10	57
11	74
12	91
13	73
14	63
15	81
16	91
17	122
18	82
19	71
20	68
21	69
22	74
23	64
24	39
25	80
26	87
27	74
28	72
29	72
30	80
31	44
32	65
33	75
34	98
35	43
36	39
37	70
38	75
39	96
40	53
41	76
42	67
43	64
44	66
45	77
46	42
47	72
48	85
49	45
50	80
51	66
52	107
53	142
54	95
55	99
56	74
57	74
58	68
59	129
60	72
61	61
62	64
63	66
64	112
65	64
66	53
67	92
68	156
69	133
70	77
71	100
72	74
73	61
74	72
75	125
76	93
77	58
78	57
79	57
80	80
81	81
82	87
83	87
84	70
85	66
86	83
87	50
88	60
89	25
90	89
91	102
92	65
93	97
94	58
95	67
96	78
97	62
98	66
99	63
100	84
101	81
102	55
103	30
104	64
105	86
106	113
107	67
108	48
109	108
110	49
111	54
112	66
113	83
114	86
115	75
116	98
117	71
118	74
119	101
120	69
121	84
122	54
123	71
124	82
125	96
126	77
127	56
128	70
129	55
130	60
131	66
132	67
133	58
134	81
135	92
136	89
137	61
138	71
139	87
140	84
141	67
142	53
143	73
144	64
145	119
146	78
147	89
148	120
149	71
150	62
151	82
152	93
153	84
154	96
155	102
156	70
157	57
158	59
159	92
160	89
161	75
162	107
163	75
164	71
165	77
166	85
167	76
168	76
169	83
170	79
171	74
172	86
173	54
174	63
175	117
176	95
177	49
178	89
179	46
180	66
181	66
182	92
183	82
184	88
185	89
186	83
187	72
188	93
189	71
190	80
191	94
192	124
193	130
194	92
195	43
196	47
197	60
198	84
199	52
200	55
201	54
202	89
203	42
204	75
205	79
206	77
207	82
208	106
209	131
210	74
211	66
212	62
213	61
214	79
215	55
216	62
217	55
218	60
219	63
220	50
221	69
222	69
223	74
224	63
225	67
226	56
227	55
228	50
229	64
230	100
231	80
232	62
233	80
234	65
235	77
236	59
237	86
238	85
239	66
240	54
241	81
242	59
243	51
244	73
245	54
246	65
247	87
248	91
249	37
250	68
251	79
252	79
253	58
254	66
255	68
256	82
257	42
258	50
259	69
260	76
261	91
262	65
263	89
