Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 1928189
Background: 334.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	409
1	68
2	110
3	65
4	43
5	73
6	455
7	393
8	349
9	114
10	139
11	259
12	423
13	436
14	357
15	740
16	502
17	378
18	210
19	222
20	617
21	482
22	583
23	502
24	512
25	528
26	737
27	516
28	824
29	664
30	1021
31	848
32	798
33	622
34	804
35	442
36	1038
37	876
38	933
39	857
40	846
41	480
42	950
43	961
44	1129
45	1217
46	890
47	858
48	975
49	1026
50	1569
51	2274
52	1894
53	1685
54	1744
55	1986
56	2481
57	2371
58	1840
59	1589
60	1908
61	2903
62	2324
63	2583
64	2735
65	2535
66	2348
67	1840
68	1891
69	1894
70	1912
71	1608
72	1723
73	1326
74	1187
75	1179
76	1236
77	1207
78	1363
79	1114
80	609
81	746
82	746
83	522
84	628
85	600
86	559
87	382
88	361
89	538
90	722
91	576
92	628
93	778
94	623
95	400
96	593
97	404
98	620
99	576
100	580
101	524
102	408
103	372
104	301
105	423
106	220
107	131
108	185
109	155
110	162
111	234
112	344
113	163
114	85
115	250
116	266
117	100
118	100
119	71
120	111
121	84
122	77
123	152
124	430
125	128
126	110
127	71
128	101
129	148
130	169
131	93
132	98
133	70
134	112
135	142
136	132
137	151
138	83
139	105
140	90
141	93
142	97
143	139
144	267
145	217
146	97
147	116
148	108
149	104
150	124
151	109
152	54
153	142
154	61
155	101
156	109
157	72
158	119
159	97
160	117
161	122
162	64
163	318
164	59
165	77
166	102
167	132
168	91
169	146
170	50
171	75
172	97
173	61
174	68
175	42
176	66
177	129
178	108
179	98
180	56
181	108
182	48
183	67
184	71
185	77
186	116
187	91
188	92
189	120
190	44
191	111
192	97
193	84
194	123
195	109
196	137
197	126
198	103
199	102
200	102
201	83
202	111
203	68
204	110
205	76
206	35
207	161
208	182
209	236
210	243
211	88
212	77
213	57
214	104
215	70
216	33
217	99
218	93
219	86
220	98
221	68
222	72
223	119
224	136
225	83
226	50
227	57
228	63
229	101
230	84
231	113
