
Andor
Scan Type: One Motor From File
C:\Beamline Controls\BCS Setup Data\Scan Files\Zakaria\CoL3sfine.txt
X Motor: BL 8 Energy
Delay After Move (s): 0.10000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\240607\CCD Scan 7012
Time	Frame #	BL 8 Energy	Izero	Izero 2	TFY	TEY	Beam Current	Total Flux	Counts	Background	Filename
03:28:00	14.00000000	776.50521435	3959754.00000000	157605.00000000	450535.00000000	34590.00000000	0.00000000	0.00000000	343606.00000000	314.00000000	CoN7012-00014
03:29:06	15.00000000	776.65395607	3952758.00000000	157290.00000000	452579.00000000	34422.00000000	0.00000000	0.00000000	357425.00000000	314.00000000	CoN7012-00015
03:30:13	16.00000000	776.80726474	3959358.00000000	157993.00000000	455911.00000000	34635.00000000	0.00000000	0.00000000	331131.00000000	315.00000000	CoN7012-00016
03:31:20	17.00000000	776.96063394	3948333.00000000	157047.00000000	451143.00000000	34631.00000000	0.00000000	0.00000000	263392.00000000	316.00000000	CoN7012-00017
03:32:27	18.00000000	777.10503677	3953877.00000000	157417.00000000	452004.00000000	34848.00000000	0.00000000	0.00000000	346551.00000000	314.00000000	CoN7012-00018
03:33:33	19.00000000	777.25852360	3950101.00000000	157722.00000000	455242.00000000	34717.00000000	0.00000000	0.00000000	332731.00000000	315.00000000	CoN7012-00019
03:34:40	20.00000000	777.40755411	3949715.00000000	157109.00000000	458592.00000000	34701.00000000	0.00000000	0.00000000	331292.00000000	314.00000000	CoN7012-00020
03:35:46	21.00000000	777.55212314	3945788.00000000	157007.00000000	461057.00000000	34929.00000000	0.00000000	0.00000000	330686.00000000	315.00000000	CoN7012-00021
03:36:52	22.00000000	777.71934812	3950767.00000000	157247.00000000	468169.00000000	35293.00000000	0.00000000	0.00000000	329802.00000000	314.00000000	CoN7012-00022
03:38:00	23.00000000	777.85951093	3944929.00000000	157539.00000000	468929.00000000	37095.00000000	0.00000000	0.00000000	341410.00000000	315.00000000	CoN7012-00023
03:39:06	24.00000000	778.00877204	3946406.00000000	157957.00000000	477610.00000000	38317.00000000	0.00000000	0.00000000	332390.00000000	315.00000000	CoN7012-00024
03:40:14	25.00000000	778.16261613	3941301.00000000	157366.00000000	484543.00000000	39164.00000000	0.00000000	0.00000000	370211.00000000	315.00000000	CoN7012-00025
03:41:20	26.00000000	778.30746617	3941236.00000000	157329.00000000	498597.00000000	40364.00000000	0.00000000	0.00000000	365016.00000000	314.00000000	CoN7012-00026
03:42:26	27.00000000	778.45689927	3937981.00000000	157163.00000000	513567.00000000	42282.00000000	0.00000000	0.00000000	289110.00000000	316.00000000	CoN7012-00027
03:43:33	28.00000000	778.60638977	3937424.00000000	156930.00000000	529676.00000000	48962.00000000	0.00000000	0.00000000	362248.00000000	314.00000000	CoN7012-00028
03:44:39	29.00000000	778.75140509	3935067.00000000	156797.00000000	543497.00000000	51001.00000000	0.00000000	0.00000000	358722.00000000	315.00000000	CoN7012-00029
03:45:46	30.00000000	778.91007747	3930886.00000000	157300.00000000	549779.00000000	48482.00000000	0.00000000	0.00000000	392115.00000000	315.00000000	CoN7012-00030
03:46:53	31.00000000	779.05520596	3930752.00000000	157672.00000000	549955.00000000	49478.00000000	0.00000000	0.00000000	285532.00000000	315.00000000	CoN7012-00031
03:48:00	32.00000000	779.20038855	3932170.00000000	157192.00000000	560222.00000000	51968.00000000	0.00000000	0.00000000	370299.00000000	314.00000000	CoN7012-00032
03:49:07	33.00000000	779.35924398	3928413.00000000	156909.00000000	577196.00000000	59476.00000000	0.00000000	0.00000000	380530.00000000	315.00000000	CoN7012-00033
03:50:13	34.00000000	779.50908130	3929619.00000000	156749.00000000	603769.00000000	66623.00000000	0.00000000	0.00000000	407989.00000000	314.00000000	CoN7012-00034
03:51:21	35.00000000	779.66806264	3932024.00000000	157474.00000000	620858.00000000	76000.00000000	0.00000000	0.00000000	415590.00000000	315.00000000	CoN7012-00035
03:52:28	36.00000000	779.80892886	3930553.00000000	156425.00000000	649760.00000000	94058.00000000	0.00000000	0.00000000	429993.00000000	314.00000000	CoN7012-00036
03:53:35	37.00000000	779.95439255	3927389.00000000	156677.00000000	663638.00000000	102824.00000000	0.00000000	0.00000000	374536.00000000	315.00000000	CoN7012-00037
03:54:42	38.00000000	780.10445884	3929952.00000000	156869.00000000	670230.00000000	101621.00000000	0.00000000	0.00000000	439303.00000000	314.00000000	CoN7012-00038
03:55:48	39.00000000	780.25458289	3930545.00000000	156281.00000000	683069.00000000	103144.00000000	0.00000000	0.00000000	380961.00000000	315.00000000	CoN7012-00039
03:56:55	40.00000000	780.41386853	3926531.00000000	156020.00000000	699672.00000000	105707.00000000	0.00000000	0.00000000	410567.00000000	316.00000000	CoN7012-00040
03:58:01	41.00000000	780.55500441	3927656.00000000	155433.00000000	705403.00000000	98742.00000000	0.00000000	0.00000000	468045.00000000	314.00000000	CoN7012-00041
03:59:12	42.00000000	780.70074663	3927577.00000000	154956.00000000	693365.00000000	100094.00000000	0.00000000	0.00000000	410226.00000000	315.00000000	CoN7012-00042
04:00:19	43.00000000	780.85565739	3928937.00000000	154318.00000000	686032.00000000	96702.00000000	0.00000000	0.00000000	478939.00000000	314.00000000	CoN7012-00043
04:01:26	44.00000000	781.00151192	3928726.00000000	154023.00000000	686420.00000000	89662.00000000	0.00000000	0.00000000	410315.00000000	315.00000000	CoN7012-00044
04:02:32	45.00000000	781.15654208	3932533.00000000	153941.00000000	691235.00000000	97725.00000000	0.00000000	0.00000000	485019.00000000	314.00000000	CoN7012-00045
04:03:37	46.00000000	781.30707140	3926458.00000000	153920.00000000	664467.00000000	93558.00000000	0.00000000	0.00000000	418849.00000000	315.00000000	CoN7012-00046
04:04:43	47.00000000	781.45309465	3923889.00000000	152845.00000000	634889.00000000	93425.00000000	0.00000000	0.00000000	447704.00000000	314.00000000	CoN7012-00047
04:05:50	48.00000000	781.61287009	3926884.00000000	152143.00000000	596087.00000000	86042.00000000	0.00000000	0.00000000	374871.00000000	315.00000000	CoN7012-00048
04:06:58	49.00000000	781.75900768	3924714.00000000	151747.00000000	570177.00000000	74336.00000000	0.00000000	0.00000000	442893.00000000	314.00000000	CoN7012-00049
04:08:05	50.00000000	781.90519994	3925804.00000000	151564.00000000	547435.00000000	66868.00000000	0.00000000	0.00000000	347657.00000000	316.00000000	CoN7012-00050
04:09:12	51.00000000	782.05601798	3923077.00000000	151130.00000000	535047.00000000	60056.00000000	0.00000000	0.00000000	360752.00000000	315.00000000	CoN7012-00051
04:10:19	52.00000000	782.21146714	3930028.00000000	151137.00000000	525236.00000000	57252.00000000	0.00000000	0.00000000	353930.00000000	315.00000000	CoN7012-00052
04:11:27	53.00000000	782.35782870	3924309.00000000	150522.00000000	515529.00000000	58939.00000000	0.00000000	0.00000000	411753.00000000	314.00000000	CoN7012-00053
04:12:34	54.00000000	782.50882143	3923814.00000000	149917.00000000	509117.00000000	57164.00000000	0.00000000	0.00000000	344967.00000000	316.00000000	CoN7012-00054
04:13:41	55.00000000	782.65529431	3927065.00000000	150077.00000000	505729.00000000	55719.00000000	0.00000000	0.00000000	403722.00000000	314.00000000	CoN7012-00055
04:14:48	56.00000000	782.80640191	3925407.00000000	150303.00000000	498332.00000000	54961.00000000	0.00000000	0.00000000	333673.00000000	315.00000000	CoN7012-00056
04:15:55	57.00000000	782.96214957	3921802.00000000	149809.00000000	495663.00000000	51280.00000000	0.00000000	0.00000000	316200.00000000	315.00000000	CoN7012-00057
04:17:02	58.00000000	783.10879223	3921323.00000000	149826.00000000	487863.00000000	52351.00000000	0.00000000	0.00000000	329466.00000000	315.00000000	CoN7012-00058
04:18:09	59.00000000	783.26466027	3922885.00000000	150041.00000000	486622.00000000	52103.00000000	0.00000000	0.00000000	340721.00000000	316.00000000	CoN7012-00059
04:19:16	60.00000000	783.41141629	3919684.00000000	150226.00000000	483896.00000000	49885.00000000	0.00000000	0.00000000	369225.00000000	314.00000000	CoN7012-00060
04:20:24	61.00000000	783.55363864	3921176.00000000	149950.00000000	482360.00000000	46171.00000000	0.00000000	0.00000000	375295.00000000	315.00000000	CoN7012-00061
04:21:31	62.00000000	783.70050299	3921411.00000000	149906.00000000	479685.00000000	45782.00000000	0.00000000	0.00000000	324181.00000000	316.00000000	CoN7012-00062
04:22:38	63.00000000	783.85201452	3920217.00000000	149450.00000000	469147.00000000	48736.00000000	0.00000000	0.00000000	388507.00000000	314.00000000	CoN7012-00063
04:23:45	64.00000000	784.00817861	3922536.00000000	150057.00000000	461340.00000000	47371.00000000	0.00000000	0.00000000	313650.00000000	315.00000000	CoN7012-00064
04:24:52	65.00000000	784.15980915	3919098.00000000	149849.00000000	455206.00000000	46308.00000000	0.00000000	0.00000000	372300.00000000	314.00000000	CoN7012-00065
04:25:58	66.00000000	784.31149837	3921570.00000000	149468.00000000	448484.00000000	45389.00000000	0.00000000	0.00000000	299654.00000000	316.00000000	CoN7012-00066
04:27:04	67.00000000	784.45864700	3919990.00000000	149681.00000000	446461.00000000	44927.00000000	0.00000000	0.00000000	308470.00000000	315.00000000	CoN7012-00067
04:28:12	68.00000000	784.60585086	3919555.00000000	149393.00000000	444891.00000000	44238.00000000	0.00000000	0.00000000	340659.00000000	315.00000000	CoN7012-00068
04:29:20	69.00000000	784.75771272	3922224.00000000	150313.00000000	434900.00000000	43589.00000000	0.00000000	0.00000000	348233.00000000	315.00000000	CoN7012-00069
04:30:26	70.00000000	785.00173514	3929429.00000000	149979.00000000	423987.00000000	42978.00000000	0.00000000	0.00000000	288209.00000000	315.00000000	CoN7012-00070
04:31:32	71.00000000	785.30582437	3936775.00000000	150125.00000000	417744.00000000	42522.00000000	0.00000000	0.00000000	293210.00000000	315.00000000	CoN7012-00071
04:32:39	72.00000000	785.60553657	3942693.00000000	150755.00000000	421921.00000000	42166.00000000	0.00000000	0.00000000	371922.00000000	314.00000000	CoN7012-00072
04:33:46	73.00000000	785.91471023	3937666.00000000	150215.00000000	443939.00000000	42127.00000000	0.00000000	0.00000000	358926.00000000	315.00000000	CoN7012-00073
04:34:52	74.00000000	786.21488749	3942277.00000000	150640.00000000	459073.00000000	43014.00000000	0.00000000	0.00000000	345189.00000000	315.00000000	CoN7012-00074
04:35:58	75.00000000	786.50604745	3945308.00000000	150753.00000000	433287.00000000	42449.00000000	0.00000000	0.00000000	345766.00000000	314.00000000	CoN7012-00075
04:37:05	76.00000000	786.80667673	3945432.00000000	151531.00000000	413621.00000000	41982.00000000	0.00000000	0.00000000	352601.00000000	314.00000000	CoN7012-00076
04:38:12	77.00000000	787.09827529	3946241.00000000	151518.00000000	409637.00000000	41049.00000000	0.00000000	0.00000000	295830.00000000	315.00000000	CoN7012-00077
