Date: 3/29/2024

From File
Mono Energy
C:\Beamline Controls\BCS Setup Data\Scan Files\LLNL Scan Setup\N1s_MS_.txt
: 290.00000000
: 320.00000000
: 0.05000000
Delay After Move (s): 0.00000000
Count Time (s): 1.00000000
Scan Number: 1
Bi-directional: No
Stay at End: 0
Description Length: 0

Time (s)	Mono Energy	Undulator Gap	Mono Energy	Mono Energy Goal	Beam Current	Storage Ring Energy	Gate	Counter 0	Counter 1	Counter 2	Counter 3	Counter 4	Counter 5	Counter 6	User Ring Energy	M1 AI Correlation Size	M1 AI Correlation Waveform	LabVIEW Memory
1533.71800000	379.99781113	0.00000000	0.00000000	0.00000000	500.12970334	1.88372223	0.00000000	1689818.00000000	142542.00000000	15145.00000000	56446.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
7.23500000	380.50878072	0.00000000	0.00000000	0.00000000	499.93844169	1.88372223	0.00000000	1686053.00000000	141713.00000000	14887.00000000	56022.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
14.28100000	381.00542189	0.00000000	0.00000000	0.00000000	499.21101525	1.88372223	0.00000000	1688090.00000000	142481.00000000	14987.00000000	56471.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
21.54600000	381.52960468	0.00000000	0.00000000	0.00000000	499.21090626	1.88372223	0.00000000	1705280.00000000	143456.00000000	14697.00000000	56933.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
29.01600000	382.01839084	0.00000000	0.00000000	0.00000000	499.10416739	1.88372223	0.00000000	1690445.00000000	142064.00000000	14988.00000000	56370.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
36.40600000	382.51898340	0.00000000	0.00000000	0.00000000	499.29077875	1.88372223	0.00000000	1704612.00000000	142779.00000000	14888.00000000	56726.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
43.01400000	383.00501990	0.00000000	0.00000000	0.00000000	499.11047073	1.88372223	0.00000000	1710835.00000000	143205.00000000	14893.00000000	56966.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
50.29700000	383.50820342	0.00000000	0.00000000	0.00000000	499.70116752	1.88372223	0.00000000	1718564.00000000	144196.00000000	14737.00000000	57481.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
57.54700000	384.00207603	0.00000000	0.00000000	0.00000000	499.51117743	1.88372223	0.00000000	1724571.00000000	143765.00000000	14766.00000000	57332.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
65.74900000	384.50255345	0.00000000	0.00000000	0.00000000	500.02712431	1.88372223	0.00000000	1734041.00000000	144400.00000000	14707.00000000	57660.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
72.59400000	385.00433723	0.00000000	0.00000000	0.00000000	500.13046628	1.88372223	0.00000000	1741983.00000000	143896.00000000	14612.00000000	57458.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
80.31200000	385.49939405	0.00000000	0.00000000	0.00000000	500.26652382	1.88372223	0.00000000	1748572.00000000	144865.00000000	14627.00000000	57986.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
88.56100000	386.00109847	0.00000000	0.00000000	0.00000000	500.05084810	1.88372223	0.00000000	1749437.00000000	144696.00000000	14601.00000000	57957.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
94.87400000	386.50411056	0.00000000	0.00000000	0.00000000	500.55179051	1.88372223	0.00000000	1754920.00000000	144831.00000000	14485.00000000	58105.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
103.10900000	387.00033427	0.00000000	0.00000000	0.00000000	500.33980233	1.88372223	0.00000000	1761836.00000000	145842.00000000	14733.00000000	58646.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
110.14100000	387.50866331	0.00000000	0.00000000	0.00000000	500.17104739	1.88372223	0.00000000	1756630.00000000	144187.00000000	14378.00000000	57978.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
117.20200000	388.02647343	0.00000000	0.00000000	0.00000000	500.08410863	1.88372223	0.00000000	1772420.00000000	144772.00000000	14667.00000000	58310.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
123.79700000	388.50212318	0.00000000	0.00000000	0.00000000	500.12914022	1.88372223	0.00000000	1778625.00000000	146235.00000000	14556.00000000	59102.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
132.15500000	389.01167950	0.00000000	0.00000000	0.00000000	500.35311744	1.88372223	0.00000000	1777539.00000000	145574.00000000	14436.00000000	58848.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
139.45200000	389.52804570	0.00000000	0.00000000	0.00000000	500.19122896	1.88372223	0.00000000	1778672.00000000	145438.00000000	14516.00000000	58892.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
147.59300000	390.00464397	0.00000000	0.00000000	0.00000000	500.24893988	1.88372223	0.00000000	1787498.00000000	146232.00000000	14756.00000000	59310.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
154.81300000	390.51815218	0.00000000	0.00000000	0.00000000	500.45466105	1.88372223	0.00000000	1764474.00000000	143097.00000000	14288.00000000	58048.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
163.03100000	391.00269090	0.00000000	0.00000000	0.00000000	500.23355393	1.88372223	0.00000000	1785717.00000000	144529.00000000	14329.00000000	58770.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
170.46800000	391.49948724	0.00000000	0.00000000	0.00000000	500.03835042	1.88372223	0.00000000	1779995.00000000	144031.00000000	14359.00000000	58587.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
178.61000000	391.99754769	0.00000000	0.00000000	0.00000000	500.52699498	1.88372223	0.00000000	1804911.00000000	146011.00000000	14460.00000000	59571.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
187.14100000	392.53021096	0.00000000	0.00000000	0.00000000	500.29991150	1.88372223	0.00000000	1796584.00000000	145178.00000000	14451.00000000	59264.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
193.76400000	393.00583452	0.00000000	0.00000000	0.00000000	500.12245542	1.88372223	0.00000000	1806183.00000000	145062.00000000	14488.00000000	59266.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
202.18700000	393.50773778	0.00000000	0.00000000	0.00000000	500.66205343	1.88372223	0.00000000	1815179.00000000	147235.00000000	14517.00000000	60382.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
210.04700000	394.00812568	0.00000000	0.00000000	0.00000000	500.45001075	1.88372223	0.00000000	1808896.00000000	145222.00000000	14495.00000000	59526.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
217.48700000	394.55469140	0.00000000	0.00000000	0.00000000	500.24419875	1.88372223	0.00000000	1800882.00000000	144429.00000000	14289.00000000	59424.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
225.70300000	395.00428951	0.00000000	0.00000000	0.00000000	500.03061204	1.88372223	0.00000000	1794662.00000000	143706.00000000	14173.00000000	59202.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
232.84400000	395.52541639	0.00000000	0.00000000	0.00000000	500.73894682	1.88372223	0.00000000	1797673.00000000	143775.00000000	14364.00000000	59401.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
241.07800000	395.75119470	0.00000000	0.00000000	0.00000000	500.51591419	1.88372223	0.00000000	1798150.00000000	143425.00000000	14161.00000000	59325.00000000	0.00000000	0.00000000	0.00000000	1.91977600	0.00000000	0.00000000	0.00000000
