# Start	Stop	Step	Count Time
# 1015.000000	1080.000000	0.500000	2.000000
1015.000000	2.000000
1015.500000	2.000000
1016.000000	2.000000
1016.500000	2.000000
1017.000000	2.000000
1017.500000	2.000000
1018.000000	2.000000
1018.500000	2.000000
1019.000000	2.000000
1019.500000	2.000000
1020.000000	2.000000
1020.500000	2.000000
1021.000000	2.000000
1021.500000	2.000000
1022.000000	2.000000
1022.500000	2.000000
1023.000000	2.000000
1023.500000	2.000000
1024.000000	2.000000
1024.500000	2.000000
1025.000000	2.000000
1025.500000	2.000000
1026.000000	2.000000
1026.500000	2.000000
1027.000000	2.000000
1027.500000	2.000000
1028.000000	2.000000
1028.500000	2.000000
1029.000000	2.000000
1029.500000	2.000000
1030.000000	2.000000
1030.500000	2.000000
1031.000000	2.000000
1031.500000	2.000000
1032.000000	2.000000
1032.500000	2.000000
1033.000000	2.000000
1033.500000	2.000000
1034.000000	2.000000
1034.500000	2.000000
1035.000000	2.000000
1035.500000	2.000000
1036.000000	2.000000
1036.500000	2.000000
1037.000000	2.000000
1037.500000	2.000000
1038.000000	2.000000
1038.500000	2.000000
1039.000000	2.000000
1039.500000	2.000000
1040.000000	2.000000
1040.500000	2.000000
1041.000000	2.000000
1041.500000	2.000000
1042.000000	2.000000
1042.500000	2.000000
1043.000000	2.000000
1043.500000	2.000000
1044.000000	2.000000
1044.500000	2.000000
1045.000000	2.000000
1045.500000	2.000000
1046.000000	2.000000
1046.500000	2.000000
1047.000000	2.000000
1047.500000	2.000000
1048.000000	2.000000
1048.500000	2.000000
1049.000000	2.000000
1049.500000	2.000000
1050.000000	2.000000
1050.500000	2.000000
1051.000000	2.000000
1051.500000	2.000000
1052.000000	2.000000
1052.500000	2.000000
1053.000000	2.000000
1053.500000	2.000000
1054.000000	2.000000
1054.500000	2.000000
1055.000000	2.000000
1055.500000	2.000000
1056.000000	2.000000
1056.500000	2.000000
1057.000000	2.000000
1057.500000	2.000000
1058.000000	2.000000
1058.500000	2.000000
1059.000000	2.000000
1059.500000	2.000000
1060.000000	2.000000
1060.500000	2.000000
1061.000000	2.000000
1061.500000	2.000000
1062.000000	2.000000
1062.500000	2.000000
1063.000000	2.000000
1063.500000	2.000000
1064.000000	2.000000
1064.500000	2.000000
1065.000000	2.000000
1065.500000	2.000000
1066.000000	2.000000
1066.500000	2.000000
1067.000000	2.000000
1067.500000	2.000000
1068.000000	2.000000
1068.500000	2.000000
1069.000000	2.000000
1069.500000	2.000000
1070.000000	2.000000
1070.500000	2.000000
1071.000000	2.000000
1071.500000	2.000000
1072.000000	2.000000
1072.500000	2.000000
1073.000000	2.000000
1073.500000	2.000000
1074.000000	2.000000
1074.500000	2.000000
1075.000000	2.000000
1075.500000	2.000000
1076.000000	2.000000
1076.500000	2.000000
1077.000000	2.000000
1077.500000	2.000000
1078.000000	2.000000
1078.500000	2.000000
1079.000000	2.000000
1079.500000	2.000000
1080.000000	2.000000
