SU
Andor
Scan Type: One Motor From File
C:\Beamline Controls\BCS Setup Data\ScanFiles\Zakaria Long Pickle RIXS\CoL3.txt
X Motor: BL 8 Energy
Delay After Move (s): 0.10000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\240705\CCD Scan 17174
Time	Frame #	BL 8 Energy	Izero	Izero 2	TFY	TEY	Sample Current	Beam Current	Total Flux	Counts	Background	Filename
15:18:24	1.00000000	774.98950142	15663398.00000000	384105.00000000	4643716.00000000	149761.00000000	0.00000000	0.00000000	0.00000000	421237.00000000	336.00000000	cox17174-00001
15:23:30	2.00000000	775.50606725	27958636.00000000	678708.00000000	8203118.00000000	269403.00000000	0.00000000	0.00000000	0.00000000	463679.00000000	335.50000000	cox17174-00002
15:28:38	3.00000000	776.03682506	28196784.00000000	688463.00000000	8384181.00000000	272815.00000000	0.00000000	0.00000000	0.00000000	462697.00000000	336.00000000	cox17174-00003
15:33:46	4.00000000	776.50521435	28102117.00000000	680947.00000000	8389263.00000000	272207.00000000	0.00000000	0.00000000	0.00000000	516712.00000000	335.00000000	cox17174-00004
15:38:52	5.00000000	777.00124181	28267418.00000000	688417.00000000	8554017.00000000	274570.00000000	0.00000000	0.00000000	0.00000000	487254.00000000	336.00000000	cox17174-00005
15:43:59	6.00000000	777.51145766	28147957.00000000	682515.00000000	8709081.00000000	274947.00000000	0.00000000	0.00000000	0.00000000	522565.00000000	336.00000000	cox17174-00006
15:49:05	7.00000000	777.70578666	28356003.00000000	686229.00000000	8784160.00000000	276695.00000000	0.00000000	0.00000000	0.00000000	556262.00000000	337.00000000	cox17174-00007
15:54:12	8.00000000	777.90925827	28337440.00000000	681960.00000000	8837947.00000000	277258.00000000	0.00000000	0.00000000	0.00000000	565859.00000000	336.00000000	cox17174-00008
15:59:19	9.00000000	778.11736155	28471083.00000000	685823.00000000	8984016.00000000	280689.00000000	0.00000000	0.00000000	0.00000000	607714.00000000	336.00000000	cox17174-00009
16:04:27	10.00000000	778.30746617	28532449.00000000	687961.00000000	9229896.00000000	285194.00000000	0.00000000	0.00000000	0.00000000	617835.00000000	336.00000000	cox17174-00010
16:09:34	11.00000000	778.51125281	28610829.00000000	687793.00000000	9454102.00000000	291137.00000000	0.00000000	0.00000000	0.00000000	721826.00000000	336.00000000	cox17174-00011
16:14:41	12.00000000	778.70154998	28664746.00000000	686158.00000000	9611445.00000000	296537.00000000	0.00000000	0.00000000	0.00000000	822790.00000000	337.00000000	cox17174-00012
16:19:46	13.00000000	778.90554308	28820236.00000000	689178.00000000	9655183.00000000	299927.00000000	0.00000000	0.00000000	0.00000000	1006411.00000000	335.00000000	cox17174-00013
16:24:53	14.00000000	779.10510637	28840772.00000000	692559.00000000	9698718.00000000	303233.00000000	0.00000000	0.00000000	0.00000000	1086890.00000000	336.00000000	cox17174-00014
16:29:59	15.00000000	779.30477196	28952182.00000000	695850.00000000	10048562.00000000	313681.00000000	0.00000000	0.00000000	0.00000000	1226867.00000000	336.00000000	cox17174-00015
16:35:05	16.00000000	779.49999861	29005172.00000000	693566.00000000	10408795.00000000	322924.00000000	0.00000000	0.00000000	0.00000000	1375369.00000000	336.00000000	cox17174-00016
16:40:12	17.00000000	779.71804160	29116640.00000000	692642.00000000	11109357.00000000	333885.00000000	0.00000000	0.00000000	0.00000000	1640439.00000000	335.00000000	cox17174-00017
16:45:20	18.00000000	779.90892932	29200192.00000000	692186.00000000	11583881.00000000	342908.00000000	0.00000000	0.00000000	0.00000000	1786584.00000000	336.00000000	cox17174-00018
16:50:27	19.00000000	780.10900721	29287376.00000000	691976.00000000	11687686.00000000	343763.00000000	0.00000000	0.00000000	0.00000000	1884587.00000000	336.00000000	cox17174-00019
16:55:34	20.00000000	780.29098530	29321295.00000000	687749.00000000	11941147.00000000	343327.00000000	0.00000000	0.00000000	0.00000000	2034025.00000000	335.00000000	cox17174-00020
17:00:42	21.00000000	780.49581218	29380899.00000000	685148.00000000	12259099.00000000	345583.00000000	0.00000000	0.00000000	0.00000000	2129041.00000000	336.00000000	cox17174-00021
17:05:50	22.00000000	780.70074663	29492801.00000000	683398.00000000	12073525.00000000	342641.00000000	0.00000000	0.00000000	0.00000000	1993505.00000000	336.00000000	cox17174-00022
17:10:58	23.00000000	780.90578874	29540784.00000000	681076.00000000	11991959.00000000	341654.00000000	0.00000000	0.00000000	0.00000000	2022085.00000000	336.00000000	cox17174-00023
17:16:05	24.00000000	781.11093858	29575227.00000000	681093.00000000	12024687.00000000	345874.00000000	0.00000000	0.00000000	0.00000000	2020735.00000000	335.00000000	cox17174-00024
17:21:12	25.00000000	781.30250905	29702782.00000000	679050.00000000	11845590.00000000	347031.00000000	0.00000000	0.00000000	0.00000000	1899501.00000000	336.00000000	cox17174-00025
17:26:19	26.00000000	781.51243218	29670607.00000000	675487.00000000	11245637.00000000	339274.00000000	0.00000000	0.00000000	0.00000000	1736390.00000000	335.00000000	cox17174-00026
17:31:26	27.00000000	781.70876672	29680243.00000000	675573.00000000	10663112.00000000	329815.00000000	0.00000000	0.00000000	0.00000000	1611075.00000000	335.00000000	cox17174-00027
17:36:34	28.00000000	781.90519994	29695131.00000000	675444.00000000	10137913.00000000	322868.00000000	0.00000000	0.00000000	0.00000000	1489484.00000000	335.00000000	cox17174-00028
17:41:41	29.00000000	782.10173191	29697366.00000000	675168.00000000	9778837.00000000	319551.00000000	0.00000000	0.00000000	0.00000000	1356496.00000000	335.50000000	cox17174-00029
17:46:47	30.00000000	782.30293669	29734545.00000000	674322.00000000	9559233.00000000	318256.00000000	0.00000000	0.00000000	0.00000000	1290388.00000000	335.00000000	cox17174-00030
17:51:54	31.00000000	782.49966870	29713877.00000000	672240.00000000	9412880.00000000	316980.00000000	0.00000000	0.00000000	0.00000000	1245523.00000000	335.00000000	cox17174-00031
17:57:00	32.00000000	782.90717273	29866411.00000000	678930.00000000	9227607.00000000	316232.00000000	0.00000000	0.00000000	0.00000000	1190383.00000000	337.00000000	cox17174-00032
18:02:07	33.00000000	783.31968733	29709369.00000000	667068.00000000	8961044.00000000	312342.00000000	0.00000000	0.00000000	0.00000000	1154252.00000000	336.00000000	cox17174-00033
18:07:13	34.00000000	783.70050299	29786977.00000000	671708.00000000	8753592.00000000	311578.00000000	0.00000000	0.00000000	0.00000000	1040944.00000000	336.00000000	cox17174-00034
18:12:20	35.00000000	784.11385431	29707730.00000000	666658.00000000	8388425.00000000	308321.00000000	0.00000000	0.00000000	0.00000000	977910.00000000	336.00000000	cox17174-00035
18:17:27	36.00000000	784.50004250	29791086.00000000	669184.00000000	8113653.00000000	306993.00000000	0.00000000	0.00000000	0.00000000	878333.00000000	336.00000000	cox17174-00036
18:22:34	37.00000000	784.91423795	29619766.00000000	659797.00000000	7851623.00000000	303755.00000000	0.00000000	0.00000000	0.00000000	808731.00000000	336.00000000	cox17174-00037
18:27:40	38.00000000	785.61014931	29781679.00000000	664515.00000000	8164299.00000000	304210.00000000	0.00000000	0.00000000	0.00000000	769234.00000000	335.00000000	cox17174-00038
