SU
Andor
Scan Type: One Motor From File
C:\Beamline Controls\BCS Setup Data\ScanFiles\Zakaria Long Pickle RIXS\CoL3.txt
X Motor: BL 8 Energy
Delay After Move (s): 0.10000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\240329\CCD Scan 16494
Time	Frame #	BL 8 Energy	Izero	Izero 2	TFY	TEY	Sample Current	Beam Current	Total Flux	Counts	Background	Filename
03:59:40	1.00000000	774.98950142	26502171.00000000	1113406.00000000	10510502.00000000	518566.00000000	0.00000000	0.00000000	0.00000000	388130.00000000	330.00000000	CoL3_16494-00001
04:03:47	2.00000000	776.00981985	26228131.00000000	1105715.00000000	10898179.00000000	527809.00000000	0.00000000	0.00000000	0.00000000	365184.00000000	330.00000000	CoL3_16494-00002
04:07:54	3.00000000	777.01477871	25799098.00000000	1089390.00000000	11064030.00000000	523108.00000000	0.00000000	0.00000000	0.00000000	359045.00000000	329.00000000	CoL3_16494-00003
04:12:00	4.00000000	777.21337412	24147790.00000000	1017135.00000000	10360501.00000000	493644.00000000	0.00000000	0.00000000	0.00000000	315482.00000000	330.00000000	CoL3_16494-00004
04:16:07	5.00000000	777.41207108	25106871.00000000	1063476.00000000	10740380.00000000	512257.00000000	0.00000000	0.00000000	0.00000000	360632.00000000	330.00000000	CoL3_16494-00005
04:20:13	6.00000000	777.61538900	25079306.00000000	1060944.00000000	10719101.00000000	511093.00000000	0.00000000	0.00000000	0.00000000	324559.00000000	330.00000000	CoL3_16494-00006
04:24:20	7.00000000	777.80524837	25300015.00000000	1068895.00000000	10835233.00000000	524097.00000000	0.00000000	0.00000000	0.00000000	343393.00000000	330.00000000	CoL3_16494-00007
04:28:26	8.00000000	778.01782001	25435042.00000000	1072816.00000000	11036158.00000000	550428.00000000	0.00000000	0.00000000	0.00000000	332734.00000000	330.00000000	CoL3_16494-00008
04:32:33	9.00000000	778.21692858	25448789.00000000	1075619.00000000	11174445.00000000	614349.00000000	0.00000000	0.00000000	0.00000000	305678.00000000	331.00000000	CoL3_16494-00009
04:36:39	10.00000000	778.40255332	25451154.00000000	1075826.00000000	11158579.00000000	669147.00000000	0.00000000	0.00000000	0.00000000	304467.00000000	333.00000000	CoL3_16494-00010
04:40:45	11.00000000	778.60185891	25413089.00000000	1074481.00000000	11059225.00000000	666505.00000000	0.00000000	0.00000000	0.00000000	309977.00000000	332.00000000	CoL3_16494-00011
04:44:51	12.00000000	778.80126659	25327273.00000000	1071572.00000000	11046394.00000000	701692.00000000	0.00000000	0.00000000	0.00000000	332630.00000000	332.00000000	CoL3_16494-00012
04:48:58	13.00000000	779.00531194	25364779.00000000	1074303.00000000	11324076.00000000	765636.00000000	0.00000000	0.00000000	0.00000000	325936.00000000	333.00000000	CoL3_16494-00013
04:53:04	14.00000000	779.20492638	25295028.00000000	1070493.00000000	11639427.00000000	840750.00000000	0.00000000	0.00000000	0.00000000	312607.00000000	334.00000000	CoL3_16494-00014
04:57:11	15.00000000	779.41826392	25303537.00000000	1070207.00000000	12222496.00000000	928999.00000000	0.00000000	0.00000000	0.00000000	368008.00000000	333.00000000	CoL3_16494-00015
05:01:18	16.00000000	779.60900486	25338189.00000000	1072396.00000000	12604578.00000000	977740.00000000	0.00000000	0.00000000	0.00000000	320605.00000000	335.00000000	CoL3_16494-00016
05:05:26	17.00000000	779.80892886	25243797.00000000	1069265.00000000	12639181.00000000	981020.00000000	0.00000000	0.00000000	0.00000000	345240.00000000	335.00000000	CoL3_16494-00017
05:09:33	18.00000000	780.00895543	25228495.00000000	1068267.00000000	12875191.00000000	972642.00000000	0.00000000	0.00000000	0.00000000	361106.00000000	334.00000000	CoL3_16494-00018
05:13:41	19.00000000	780.20908465	25207716.00000000	1069611.00000000	13070823.00000000	968058.00000000	0.00000000	0.00000000	0.00000000	346251.00000000	334.50000000	CoL3_16494-00019
05:17:48	20.00000000	780.40476474	25309315.00000000	1070887.00000000	12879295.00000000	903892.00000000	0.00000000	0.00000000	0.00000000	310805.00000000	337.00000000	CoL3_16494-00020
05:21:54	21.00000000	780.60054301	25306718.00000000	1068603.00000000	12804193.00000000	931955.00000000	0.00000000	0.00000000	0.00000000	324530.00000000	334.00000000	CoL3_16494-00021
05:26:00	22.00000000	780.80553247	25507755.00000000	1077171.00000000	12964088.00000000	970725.00000000	0.00000000	0.00000000	0.00000000	312431.00000000	335.00000000	CoL3_16494-00022
05:30:06	23.00000000	781.01062964	25680120.00000000	1083371.00000000	12853130.00000000	940261.00000000	0.00000000	0.00000000	0.00000000	322607.00000000	335.00000000	CoL3_16494-00023
05:34:13	24.00000000	781.21583458	25818271.00000000	1088694.00000000	12361017.00000000	822386.00000000	0.00000000	0.00000000	0.00000000	326699.00000000	333.00000000	CoL3_16494-00024
05:38:19	25.00000000	781.40745652	25959297.00000000	1091434.00000000	11896505.00000000	744674.00000000	0.00000000	0.00000000	0.00000000	339484.00000000	332.00000000	CoL3_16494-00025
05:42:27	26.00000000	781.60373830	26040607.00000000	1095164.00000000	11501829.00000000	703069.00000000	0.00000000	0.00000000	0.00000000	308817.00000000	332.00000000	CoL3_16494-00026
05:46:35	27.00000000	781.80925510	26154492.00000000	1100747.00000000	11231540.00000000	664064.00000000	0.00000000	0.00000000	0.00000000	302567.00000000	333.00000000	CoL3_16494-00027
05:50:41	28.00000000	782.00573884	26364094.00000000	1109033.00000000	11061224.00000000	637726.00000000	0.00000000	0.00000000	0.00000000	302385.00000000	332.00000000	CoL3_16494-00028
05:54:49	29.00000000	782.50882143	26573211.00000000	1113886.00000000	10824983.00000000	610161.00000000	0.00000000	0.00000000	0.00000000	377624.00000000	329.00000000	CoL3_16494-00029
05:58:56	30.00000000	783.00796950	26821649.00000000	1127051.00000000	10795474.00000000	596245.00000000	0.00000000	0.00000000	0.00000000	345779.00000000	330.00000000	CoL3_16494-00030
06:03:04	31.00000000	783.51234296	27026427.00000000	1131133.00000000	10656428.00000000	579261.00000000	0.00000000	0.00000000	0.00000000	347669.00000000	330.50000000	CoL3_16494-00031
06:07:11	32.00000000	784.01277261	26998376.00000000	1130324.00000000	10275079.00000000	554181.00000000	0.00000000	0.00000000	0.00000000	338431.00000000	330.00000000	CoL3_16494-00032
06:11:16	33.00000000	784.50464227	26937457.00000000	1126441.00000000	9972165.00000000	533838.00000000	0.00000000	0.00000000	0.00000000	323052.00000000	330.00000000	CoL3_16494-00033
06:15:23	34.00000000	784.91423795	26950532.00000000	1131143.00000000	9905522.00000000	522916.00000000	0.00000000	0.00000000	0.00000000	312302.00000000	330.00000000	CoL3_16494-00034
06:19:30	35.00000000	785.31504288	26915016.00000000	1129874.00000000	10084528.00000000	517087.00000000	0.00000000	0.00000000	0.00000000	345612.00000000	329.00000000	CoL3_16494-00035
06:23:37	36.00000000	785.71164338	26872638.00000000	1128894.00000000	10755451.00000000	507022.00000000	0.00000000	0.00000000	0.00000000	311356.00000000	330.00000000	CoL3_16494-00036
06:27:44	37.00000000	786.11788207	26955285.00000000	1132502.00000000	10423439.00000000	510208.00000000	0.00000000	0.00000000	0.00000000	313847.00000000	329.50000000	CoL3_16494-00037
06:31:50	38.00000000	786.50604745	26910579.00000000	1131594.00000000	9796491.00000000	507139.00000000	0.00000000	0.00000000	0.00000000	331134.00000000	329.00000000	CoL3_16494-00038
06:35:56	39.00000000	787.01031010	26898251.00000000	1130188.00000000	9504887.00000000	503581.00000000	0.00000000	0.00000000	0.00000000	345629.00000000	329.00000000	CoL3_16494-00039
06:40:03	40.00000000	788.00685474	26767257.00000000	1121794.00000000	9295881.00000000	496848.00000000	0.00000000	0.00000000	0.00000000	320454.00000000	330.00000000	CoL3_16494-00040
