SU
Andor
Scan Type: One Motor From File
C:\Beamline Controls\BCS Setup Data\ScanFiles\Zakaria Long Pickle RIXS\CoL3.txt
X Motor: BL 8 Energy
Delay After Move (s): 0.10000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\240706\CCD Scan 17178
Time	Frame #	BL 8 Energy	Izero	Izero 2	TFY	TEY	Sample Current	Beam Current	Total Flux	Counts	Background	Filename
07:50:21	1.00000000	775.01194649	30463322.00000000	750268.00000000	8987818.00000000	1517075.00000000	0.00000000	0.00000000	0.00000000	853585.00000000	334.00000000	cox17178-00001
07:55:28	2.00000000	775.51505709	30667240.00000000	753222.00000000	8971515.00000000	1528595.00000000	0.00000000	0.00000000	0.00000000	849782.00000000	334.00000000	cox17178-00002
08:00:35	3.00000000	776.00081852	30687706.00000000	754921.00000000	8976988.00000000	1539773.00000000	0.00000000	0.00000000	0.00000000	875108.00000000	334.50000000	cox17178-00003
08:05:44	4.00000000	776.50070791	30563756.00000000	749689.00000000	8915395.00000000	1534289.00000000	0.00000000	0.00000000	0.00000000	855110.00000000	333.00000000	cox17178-00004
08:10:51	5.00000000	777.02380357	30600411.00000000	751450.00000000	8968706.00000000	1543284.00000000	0.00000000	0.00000000	0.00000000	863550.00000000	333.50000000	cox17178-00005
08:15:58	6.00000000	777.51145766	30621775.00000000	752711.00000000	9061736.00000000	1554217.00000000	0.00000000	0.00000000	0.00000000	829162.00000000	334.00000000	cox17178-00006
08:21:06	7.00000000	777.70578666	30656844.00000000	753055.00000000	9010370.00000000	1564023.00000000	0.00000000	0.00000000	0.00000000	875826.00000000	333.00000000	cox17178-00007
08:26:13	8.00000000	777.90473552	30604518.00000000	751874.00000000	9035835.00000000	1572335.00000000	0.00000000	0.00000000	0.00000000	910993.00000000	334.00000000	cox17178-00008
08:31:19	9.00000000	778.10831127	30651722.00000000	753641.00000000	9089464.00000000	1613314.00000000	0.00000000	0.00000000	0.00000000	924298.00000000	334.00000000	cox17178-00009
08:36:27	10.00000000	778.31199361	30620066.00000000	754802.00000000	9407880.00000000	1682707.00000000	0.00000000	0.00000000	0.00000000	961423.00000000	334.00000000	cox17178-00010
08:41:35	11.00000000	778.51125281	30653456.00000000	755961.00000000	9451393.00000000	1692839.00000000	0.00000000	0.00000000	0.00000000	974677.00000000	333.00000000	cox17178-00011
08:46:42	12.00000000	778.69701801	30624589.00000000	754251.00000000	9479323.00000000	1687977.00000000	0.00000000	0.00000000	0.00000000	1006144.00000000	334.00000000	cox17178-00012
08:51:50	13.00000000	778.90100874	30635485.00000000	755831.00000000	9554090.00000000	1707296.00000000	0.00000000	0.00000000	0.00000000	1014319.00000000	335.00000000	cox17178-00013
08:56:57	14.00000000	779.10964309	30632659.00000000	755468.00000000	9753547.00000000	1780724.00000000	0.00000000	0.00000000	0.00000000	1073332.00000000	333.00000000	cox17178-00014
09:02:06	15.00000000	779.32292846	30612044.00000000	756003.00000000	10046077.00000000	1829961.00000000	0.00000000	0.00000000	0.00000000	1155420.00000000	334.00000000	cox17178-00015
09:07:13	16.00000000	779.50908130	30509646.00000000	754656.00000000	10211642.00000000	1847618.00000000	0.00000000	0.00000000	0.00000000	1214235.00000000	334.50000000	cox17178-00016
09:12:21	17.00000000	779.71349780	30503554.00000000	755076.00000000	10331763.00000000	1874069.00000000	0.00000000	0.00000000	0.00000000	1253301.00000000	333.00000000	cox17178-00017
09:17:27	18.00000000	779.90438329	30498805.00000000	755310.00000000	10382832.00000000	1841633.00000000	0.00000000	0.00000000	0.00000000	1271519.00000000	334.00000000	cox17178-00018
09:22:36	19.00000000	780.10900721	30501950.00000000	759076.00000000	10514133.00000000	1844721.00000000	0.00000000	0.00000000	0.00000000	1288581.00000000	334.00000000	cox17178-00019
09:27:43	20.00000000	780.30463708	30435056.00000000	757786.00000000	10464627.00000000	1810824.00000000	0.00000000	0.00000000	0.00000000	1328862.00000000	333.00000000	cox17178-00020
