Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 734354
Background: 335.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	179
1	368
2	374
3	248
4	411
5	200
6	117
7	292
8	532
9	578
10	293
11	192
12	294
13	262
14	489
15	699
16	381
17	510
18	973
19	776
20	1040
21	1124
22	1081
23	1098
24	892
25	1018
26	1176
27	1702
28	2042
29	1675
30	1316
31	1802
32	2195
33	1653
34	1443
35	1421
36	1800
37	1946
38	1945
39	1952
40	1957
41	1533
42	1675
43	2138
44	1972
45	1480
46	2052
47	2382
48	2392
49	2498
50	2251
51	2461
52	2648
53	2703
54	2969
55	3486
56	3518
57	4233
58	4214
59	4550
60	5461
61	5717
62	5695
63	5510
64	6846
65	6459
66	6002
67	6288
68	6394
69	5741
70	5248
71	5464
72	5639
73	5146
74	4395
75	4263
76	4099
77	3499
78	2663
79	2686
80	2587
81	2272
82	2324
83	1418
84	1466
85	1456
86	1483
87	1658
88	1286
89	622
90	632
91	601
92	616
93	529
94	677
95	432
96	763
97	758
98	974
99	841
100	952
101	714
102	682
103	810
104	815
105	738
106	535
107	929
108	463
109	332
110	222
111	175
112	272
113	385
114	209
115	187
116	412
117	225
118	348
119	337
120	377
121	202
122	337
123	477
124	358
125	265
126	183
127	143
128	377
129	154
130	90
131	74
132	125
133	196
134	175
135	159
136	184
137	110
138	169
139	254
140	229
141	159
142	199
143	147
144	353
145	250
146	221
147	104
148	88
149	83
150	156
151	68
152	85
153	163
154	74
155	64
156	64
157	152
158	61
159	75
160	139
161	78
162	81
163	132
164	54
165	131
166	95
167	48
168	64
169	45
170	120
171	57
172	71
173	116
174	84
175	73
176	61
177	53
178	58
179	29
180	41
181	87
182	77
183	64
184	104
185	94
186	98
187	37
188	75
189	135
190	64
191	90
192	53
193	40
194	112
195	87
196	126
197	90
198	90
199	149
200	121
201	60
202	135
203	64
204	52
205	79
206	47
207	77
208	98
209	44
210	125
211	58
212	37
213	30
214	59
215	76
216	59
217	71
218	68
219	55
220	95
221	58
222	95
223	112
224	168
225	68
226	87
227	64
228	49
229	79
230	103
231	49
232	110
233	52
234	48
235	54
236	21
237	49
238	127
239	46
240	66
241	56
242	36
243	91
244	103
245	13
246	29
247	61
248	38
249	150
250	27
251	46
252	129
253	209
254	56
255	62
256	135
257	57
258	93
259	44
260	45
261	28
262	53
263	74
264	30
265	36
266	57
267	6
268	68
269	30
270	44
271	153
272	67
273	64
274	47
275	58
276	51
277	52
278	51
279	21
280	31
281	38
282	60
283	60
284	45
285	63
286	32
287	59
288	65
289	63
290	83
291	44
292	97
293	70
294	93
295	74
296	124
297	178
298	74
299	49
300	79
301	186
302	94
303	57
304	133
305	94
306	40
307	63
308	76
309	47
310	47
311	51
312	29
313	38
314	27
315	32
316	36
317	73
318	35
319	64
320	58
321	35
322	31
323	25
324	104
325	29
326	51
327	18
328	59
329	27
330	37
331	60
332	116
333	41
334	20
335	44
336	43
337	39
338	68
339	126
340	41
341	20
342	47
343	58
344	55
345	59
346	43
347	33
348	53
349	39
350	72
351	41
352	12
353	30
354	9
355	40
356	43
357	33
358	7
359	27
360	43
361	26
362	21
363	72
364	31
365	51
366	30
367	93
368	42
369	70
370	26
371	25
372	30
373	29
374	20
375	82
376	51
377	67
378	83
379	62
380	73
381	18
382	43
383	39
