Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 395142
Background: 340.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	0
1	0
2	0
3	3
4	7
5	21
6	5
7	1
8	0
9	0
10	0
11	7
12	10
13	9
14	6
15	7
16	1
17	4
18	2
19	23
20	40
21	1
22	10
23	1
24	1
25	0
26	4
27	1
28	0
29	6
30	0
31	1
32	19
33	0
34	8
35	4
36	11
37	15
38	2
39	5
40	4
41	0
42	2
43	4
44	3
45	17
46	0
47	14
48	5
49	10
50	4
51	23
52	17
53	11
54	15
55	12
56	8
57	2
58	1
59	0
60	0
61	9
62	0
63	11
64	2
65	8
66	19
67	1
68	12
69	3
70	19
71	22
72	49
73	49
74	25
75	16
76	10
77	2
78	12
79	13
80	6
81	25
82	31
83	34
84	7
85	38
86	27
87	17
88	13
89	6
90	18
91	8
92	4
93	13
94	1
95	17
96	7
97	3
98	48
99	27
100	26
101	33
102	9
103	2
104	2
105	0
106	2
107	3
108	17
109	4
110	43
111	9
112	11
113	33
114	24
115	7
116	7
117	7
118	2
119	17
120	49
121	28
122	48
123	110
124	57
125	19
126	19
127	4
128	7
129	3
130	19
131	7
132	2
133	15
134	13
135	21
136	17
137	3
138	3
139	14
140	51
141	7
142	4
143	11
144	6
145	0
146	13
147	8
148	14
149	15
150	11
151	10
152	10
153	23
154	10
155	20
156	32
157	35
158	18
159	0
160	15
161	18
162	3
163	45
164	4
165	1
166	10
167	4
168	22
169	15
170	19
171	3
172	3
173	4
174	14
175	3
176	8
177	12
178	3
179	0
180	6
181	35
182	12
183	40
184	17
185	7
186	4
187	8
188	9
189	6
190	9
191	21
192	61
193	11
194	0
195	6
196	9
197	0
198	31
199	2
200	7
201	40
202	69
203	0
204	10
205	5
206	2
207	11
208	23
209	8
210	3
211	13
212	2
213	3
214	43
215	6
216	8
217	22
218	47
219	8
220	21
221	24
222	3
223	19
224	18
225	16
226	1
227	10
228	1
229	1
230	7
231	6
232	9
233	16
234	8
235	26
236	17
237	1
238	3
239	5
240	10
241	20
242	5
243	6
244	4
245	2
246	6
247	15
248	1
249	31
250	10
251	5
252	28
253	40
254	3
255	17
256	15
257	28
258	12
259	5
260	1
261	4
262	5
263	20
264	2
265	7
266	17
267	37
268	7
269	3
270	3
271	28
272	12
273	6
274	0
275	19
276	5
277	1
278	0
279	1
280	3
281	9
282	25
283	1
284	5
285	21
286	0
287	0
288	4
289	6
290	2
291	26
292	10
293	4
294	5
295	10
296	26
297	9
298	23
299	23
300	4
301	28
302	7
303	2
304	4
305	1
306	9
307	29
308	15
309	14
310	11
311	4
312	3
313	5
314	0
315	11
316	0
317	0
318	12
319	23
320	2
321	3
322	8
323	4
324	2
325	7
326	27
327	1
328	0
329	4
330	19
331	0
332	2
333	5
334	2
335	4
336	11
337	0
338	4
339	31
340	0
341	6
342	1
343	0
344	8
345	3
346	26
347	4
348	20
349	27
350	0
351	54
352	23
353	14
354	38
355	0
356	7
357	15
358	2
359	8
360	0
361	0
362	2
363	1
364	0
365	3
366	7
367	0
368	2
369	0
370	3
371	0
372	6
373	4
374	3
375	11
376	8
377	8
378	5
379	5
380	11
381	81
382	15
383	0
384	0
385	1
386	3
387	25
388	27
389	19
390	4
391	2
392	2
393	8
394	2
395	34
396	17
397	0
398	11
399	1
400	101
401	46
402	3
403	0
404	0
405	1
406	28
407	13
408	2
409	13
410	31
411	3
412	26
413	1
414	0
415	4
416	10
417	1
418	9
419	55
420	134
421	23
422	0
423	0
424	0
425	0
426	9
427	127
428	29
429	20
430	0
431	16
432	0
433	1
434	19
435	37
436	13
437	16
438	7
439	13
440	0
441	0
442	14
443	43
444	100
445	47
446	0
447	14
448	27
449	11
450	73
451	49
452	52
453	101
454	10
455	14
456	63
457	10
458	137
459	104
460	371
461	26
462	34
463	41
464	34
465	88
466	2
467	0
468	1
469	18
470	1
471	7
472	2
473	1
474	0
475	25
476	81
477	255
478	61
479	44
480	12
481	9
482	5
483	1
484	4
485	3
486	59
487	11
488	74
489	121
490	19
491	37
492	44
493	17
494	3
495	8
496	42
497	39
498	51
499	9
500	1
501	13
502	100
503	7
504	74
505	166
506	173
507	197
508	16
