Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 1640439
Background: 336.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	76
1	39
2	66
3	61
4	59
5	42
6	49
7	97
8	165
9	236
10	276
11	314
12	225
13	98
14	109
15	180
16	262
17	183
18	415
19	617
20	194
21	40
22	147
23	268
24	409
25	194
26	373
27	202
28	276
29	251
30	340
31	159
32	320
33	182
34	467
35	528
36	529
37	845
38	852
39	876
40	885
41	608
42	722
43	608
44	679
45	580
46	819
47	623
48	761
49	950
50	1174
51	1162
52	774
53	650
54	728
55	1156
56	1224
57	1003
58	1060
59	910
60	878
61	1112
62	878
63	1252
64	1370
65	1232
66	1390
67	1623
68	1943
69	2175
70	1595
71	2187
72	2636
73	2571
74	2786
75	2894
76	2647
77	2344
78	2762
79	2214
80	2064
81	2616
82	2990
83	2879
84	2457
85	2592
86	1655
87	1936
88	1487
89	1342
90	1431
91	1340
92	797
93	749
94	837
95	979
96	778
97	1043
98	945
99	540
100	750
101	829
102	719
103	605
104	687
105	767
106	658
107	371
108	280
109	820
110	767
111	442
112	424
113	86
114	147
115	619
116	579
117	576
118	350
119	409
120	370
121	190
122	91
123	196
124	618
125	474
126	646
127	353
128	83
129	80
130	119
131	156
132	106
133	91
134	106
135	110
136	220
137	396
138	264
139	601
140	294
141	504
142	204
143	228
144	107
145	92
146	155
147	87
148	135
149	205
150	166
151	74
152	110
153	241
154	193
155	139
156	86
157	173
158	153
159	74
160	84
161	82
162	53
163	135
164	43
165	120
166	97
167	172
168	85
169	82
170	126
171	110
172	97
173	62
174	89
175	144
176	78
177	195
178	59
179	78
180	113
181	85
182	145
183	56
184	183
185	98
186	152
187	97
188	82
189	184
190	93
191	79
192	69
193	99
194	68
195	70
196	107
197	91
198	101
199	84
200	49
201	108
202	78
203	89
204	96
205	71
206	80
207	95
208	114
209	24
210	93
211	49
212	71
213	112
214	220
215	90
216	63
217	113
218	120
219	123
220	106
221	97
222	106
223	111
224	149
225	48
226	54
227	63
228	109
229	102
230	130
231	75
232	146
233	143
234	142
235	67
236	62
237	76
238	119
239	54
240	53
241	95
242	96
243	114
244	81
245	29
246	75
247	40
248	45
249	111
250	60
251	68
252	126
253	58
254	56
255	104
256	66
257	87
258	119
259	35
260	98
261	74
262	57
263	64
264	55
265	41
266	117
267	109
268	181
269	103
270	78
271	79
272	69
273	53
274	65
275	107
276	43
277	49
278	26
279	52
280	66
281	90
282	82
283	78
284	79
285	137
286	76
287	48
288	66
289	111
290	58
291	63
292	56
293	145
294	90
295	88
296	85
297	86
298	111
299	108
300	45
301	111
302	48
303	140
304	131
305	75
306	99
307	67
308	65
309	54
310	81
311	76
312	76
313	18
314	66
315	35
316	60
317	56
318	63
319	42
320	94
321	53
322	76
323	66
324	89
325	55
326	84
327	59
328	68
329	111
330	54
331	71
332	21
333	44
334	9
335	42
336	99
337	51
338	116
339	67
340	47
341	89
342	97
343	49
344	42
345	74
346	101
347	69
348	59
349	72
350	48
351	80
352	45
353	78
354	60
355	36
356	120
357	57
358	85
359	82
360	101
361	77
362	60
363	60
364	59
365	68
366	29
367	68
368	71
369	55
370	39
371	66
372	56
373	32
374	80
375	39
376	51
377	73
378	102
379	80
380	56
381	37
382	43
383	94
384	94
385	69
386	64
387	92
388	140
389	37
390	98
391	58
392	36
393	46
394	98
395	78
396	84
397	83
398	96
399	86
400	67
401	33
402	68
403	24
404	16
405	89
406	91
407	25
408	26
409	23
410	65
411	16
412	22
413	59
414	80
415	120
416	54
417	81
418	56
419	83
420	34
421	35
422	73
423	105
424	214
425	130
426	152
427	65
428	78
429	71
430	84
431	171
432	91
433	40
434	22
435	13
436	42
437	64
438	61
439	105
440	60
441	39
442	148
443	29
444	68
445	31
446	85
447	18
448	57
449	28
450	116
451	73
452	108
453	155
454	40
455	51
456	123
457	48
458	82
459	26
460	86
461	63
462	36
463	61
464	58
465	23
466	75
467	31
468	72
469	177
470	51
471	37
472	41
473	73
474	9
475	71
476	24
477	147
478	81
479	58
480	134
481	105
482	82
483	134
484	79
485	28
486	101
487	88
488	223
489	68
490	57
491	95
492	20
493	36
494	38
495	54
496	58
497	80
498	63
499	29
500	62
501	27
502	53
503	49
504	105
505	72
506	165
507	49
508	53
509	45
510	51
511	91
512	95
513	110
514	78
515	14
516	49
517	56
518	40
519	20
520	40
521	16
522	44
523	45
524	60
525	52
526	67
527	28
528	63
529	166
530	135
531	63
532	70
533	84
534	94
535	59
536	39
537	17
538	38
539	64
540	54
541	122
542	29
543	45
544	50
545	52
546	75
547	48
548	74
549	178
550	36
551	70
552	58
553	59
554	37
555	47
556	64
557	32
558	31
559	16
560	31
561	21
562	43
563	62
564	46
565	29
566	29
567	149
568	173
569	88
570	78
571	81
572	66
573	15
574	28
575	81
576	108
577	64
578	45
579	70
580	108
581	56
582	33
583	57
584	38
585	66
586	106
587	78
588	36
589	73
590	53
591	51
592	46
593	70
594	104
595	52
596	45
597	19
598	49
599	60
600	42
601	137
602	79
603	107
604	164
605	87
606	70
607	59
608	113
609	71
610	80
611	37
612	84
613	66
614	170
615	48
616	56
617	75
618	87
619	98
620	81
621	9
622	72
623	62
624	91
625	72
626	45
627	60
628	70
629	109
630	111
631	57
632	64
633	83
634	17
635	43
636	64
637	43
638	40
639	55
640	138
641	205
642	107
643	50
644	56
645	64
646	79
647	40
648	119
649	120
650	53
651	84
652	79
653	172
654	142
655	107
656	106
