Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 1146404
Background: 335.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	199
1	285
2	171
3	270
4	355
5	193
6	420
7	591
8	402
9	638
10	618
11	330
12	364
13	439
14	522
15	717
16	561
17	596
18	875
19	778
20	833
21	1132
22	1376
23	961
24	1414
25	1758
26	1498
27	1565
28	1431
29	1494
30	1672
31	1522
32	1678
33	2263
34	1933
35	1698
36	1305
37	1230
38	1306
39	1447
40	1032
41	1309
42	1475
43	2412
44	2125
45	1594
46	1940
47	2087
48	2314
49	2209
50	2726
51	2455
52	2666
53	3279
54	4194
55	4459
56	3391
57	3162
58	3723
59	4829
60	5172
61	4644
62	5271
63	5351
64	6031
65	6634
66	6928
67	7897
68	6824
69	5946
70	5535
71	5846
72	4702
73	4442
74	3573
75	3785
76	2742
77	2411
78	2737
79	2600
80	2535
81	2451
82	1629
83	1257
84	1408
85	1407
86	1666
87	973
88	1268
89	1134
90	1217
91	955
92	842
93	461
94	677
95	656
96	635
97	530
98	534
99	696
100	493
101	334
102	545
103	416
104	589
105	540
106	522
107	505
108	326
109	502
110	415
111	286
112	451
113	477
114	261
115	259
116	430
117	372
118	337
119	191
120	128
121	78
122	125
123	435
124	483
125	286
126	256
127	79
128	241
129	95
130	204
131	75
132	102
133	77
134	64
135	115
136	276
137	268
138	107
139	82
140	49
141	106
142	187
143	133
144	48
145	108
146	116
147	159
148	168
149	152
150	156
151	127
152	265
153	129
154	19
155	98
156	75
157	281
158	125
159	79
160	81
161	38
162	90
163	87
164	97
165	75
166	100
167	87
168	64
169	59
170	120
171	68
172	88
173	80
174	101
175	56
176	79
177	59
178	58
179	39
180	48
181	68
182	63
183	51
184	66
185	82
186	95
187	37
188	74
189	80
190	65
191	48
192	58
193	97
194	34
195	54
196	104
197	50
198	88
199	89
200	66
201	127
202	160
203	108
204	57
205	78
206	35
207	211
208	127
209	47
210	58
211	76
212	35
213	36
214	56
215	78
216	36
217	95
218	139
219	24
220	117
221	135
222	135
223	65
224	167
225	96
226	77
227	38
228	44
229	85
230	75
231	89
232	99
233	71
234	100
235	58
236	67
237	59
238	119
239	21
240	90
241	41
242	81
243	25
244	61
245	47
246	32
247	51
248	23
249	13
250	12
251	33
252	109
253	65
254	46
255	32
256	73
257	22
258	42
259	82
260	58
261	80
262	9
263	58
264	39
265	72
266	125
267	160
268	136
269	84
270	70
271	103
272	86
273	57
274	55
275	70
276	59
277	82
278	108
279	43
280	56
281	39
282	88
283	63
284	47
285	48
286	58
287	68
288	39
289	63
290	66
291	47
292	44
293	36
294	14
295	45
296	44
297	93
298	160
299	44
300	76
301	92
302	73
303	72
304	110
305	74
306	40
307	67
308	76
309	43
310	30
311	20
312	40
313	24
314	18
315	76
316	53
317	16
318	33
319	30
320	14
321	59
322	50
323	56
324	58
325	114
326	92
327	47
328	57
329	23
330	55
331	48
332	28
333	38
334	10
335	87
336	38
337	128
338	315
339	154
340	32
341	27
342	57
343	34
344	20
345	67
346	47
347	43
348	41
349	62
350	35
351	52
352	19
353	51
354	101
355	74
356	50
357	52
358	22
359	51
360	33
361	30
362	37
363	58
364	29
365	47
366	74
367	58
368	40
369	28
370	31
371	40
372	47
373	23
374	48
375	53
376	51
377	59
378	60
379	19
380	25
381	38
382	26
383	60
384	36
385	58
386	36
387	13
388	74
389	37
390	32
391	59
392	172
393	72
394	25
395	45
396	29
397	35
398	31
399	69
400	136
401	26
402	10
403	5
404	6
405	26
406	20
407	17
408	38
409	42
410	15
411	18
412	60
413	55
414	31
415	53
416	198
417	120
418	51
419	67
420	26
421	47
422	52
423	48
424	186
425	75
426	37
427	135
428	62
429	35
430	38
431	121
432	56
433	26
434	118
435	128
436	22
437	28
438	23
439	26
440	12
441	9
442	39
443	32
