Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 1682539
Background: 334.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	84
1	86
2	223
3	155
4	151
5	114
6	130
7	152
8	179
9	253
10	438
11	554
12	527
13	501
14	383
15	626
16	352
17	498
18	375
19	257
20	540
21	630
22	723
23	1231
24	1140
25	939
26	1263
27	1246
28	1113
29	886
30	1046
31	1092
32	1005
33	1021
34	1123
35	990
36	1058
37	1193
38	887
39	1009
40	1425
41	1407
42	1611
43	1484
44	1661
45	1813
46	1527
47	1868
48	1965
49	1696
50	1797
51	2162
52	2643
53	2549
54	2355
55	2579
56	1952
57	2557
58	2599
59	3094
60	4115
61	4276
62	3581
63	4673
64	4299
65	3825
66	4180
67	4833
68	4970
69	4106
70	4007
71	4092
72	3857
73	3553
74	2648
75	2999
76	2678
77	1790
78	1925
79	1998
80	1663
81	1528
82	1515
83	827
84	576
85	1189
86	1328
87	941
88	943
89	1121
90	911
91	709
92	877
93	464
94	406
95	736
96	950
97	718
98	761
99	546
100	417
101	374
102	352
103	862
104	454
105	127
106	324
107	399
108	329
109	305
110	380
111	219
112	127
113	149
114	404
115	603
116	247
117	308
118	178
119	284
120	468
121	229
122	471
123	160
124	109
125	122
126	171
127	103
128	52
129	66
130	93
131	100
132	197
133	50
134	268
135	143
136	154
137	173
138	140
139	111
140	66
141	62
142	141
143	90
144	88
145	156
146	175
147	340
148	124
149	74
150	58
151	100
152	101
153	134
154	113
155	49
156	115
157	273
158	152
159	86
160	77
161	90
162	56
163	117
164	63
165	103
166	94
167	116
168	81
169	85
170	110
171	69
172	72
173	187
174	106
175	90
176	115
177	97
178	178
179	157
180	165
181	110
182	181
183	127
184	123
185	112
186	116
187	74
188	89
189	203
190	116
191	125
192	65
193	78
194	76
195	41
196	67
197	89
198	91
199	102
200	76
201	81
202	53
203	72
204	93
205	79
206	102
207	108
208	129
209	98
210	88
211	48
212	63
213	58
214	109
215	139
216	114
217	112
218	195
219	144
220	189
221	152
222	25
223	111
224	154
225	57
226	54
227	109
228	66
229	43
230	68
231	73
232	122
233	76
234	96
235	88
236	60
237	83
238	82
239	65
240	72
241	137
242	70
243	81
244	91
245	51
246	43
247	45
248	85
249	74
250	50
251	111
252	158
253	82
254	65
255	74
256	112
257	40
258	52
259	89
260	96
261	120
262	38
263	70
264	104
265	77
266	89
267	117
268	88
269	55
270	81
271	61
272	62
273	74
274	111
275	131
276	91
277	61
278	36
279	58
280	86
281	129
282	112
283	65
284	68
285	95
286	95
287	39
288	54
289	75
290	53
291	28
292	54
293	66
294	39
295	58
296	67
297	137
298	161
299	71
300	73
301	106
302	45
303	121
304	108
305	82
306	45
307	104
308	46
309	102
310	69
311	24
312	41
313	62
314	26
315	51
316	46
317	84
318	79
319	209
320	95
321	59
322	76
323	65
324	62
325	32
326	75
327	35
328	51
329	70
330	39
331	42
332	69
333	72
334	57
335	35
336	72
337	33
338	126
339	102
340	166
341	72
342	85
343	28
344	18
345	71
346	28
347	61
348	89
349	44
350	31
351	55
352	26
353	63
354	45
355	59
356	26
357	59
358	38
359	84
360	30
361	63
362	33
363	41
364	46
365	43
366	87
367	86
368	62
369	74
370	110
371	151
372	70
373	28
374	49
375	78
376	83
377	81
378	81
379	101
380	124
381	71
382	47
383	85
384	52
385	95
386	62
387	47
388	52
389	22
390	61
391	24
392	40
393	93
394	47
395	42
396	34
397	88
398	92
399	133
400	216
401	108
402	65
403	75
404	124
405	83
406	86
407	38
408	34
409	45
410	24
411	33
412	166
413	157
414	78
415	46
416	111
417	160
418	66
419	60
420	29
421	46
422	23
423	55
424	40
425	51
426	58
427	122
428	31
429	24
430	39
431	87
432	92
433	23
434	58
435	42
436	105
437	89
438	27
439	38
440	37
441	47
442	45
443	44
444	25
445	28
446	97
447	197
448	85
449	51
450	67
451	16
452	125
453	116
454	62
455	27
456	25
457	28
458	40
459	30
460	40
461	38
462	14
463	38
464	46
465	5
466	54
467	24
468	65
469	79
470	20
471	17
472	43
473	109
474	74
475	52
476	19
477	88
478	24
479	71
480	73
481	23
482	30
483	3
484	45
485	56
486	84
487	35
488	63
489	56
490	11
491	42
492	42
493	36
494	39
495	51
496	33
497	59
498	64
499	25
500	67
501	38
502	95
503	29
504	42
505	40
506	74
507	41
508	67
509	37
510	27
511	34
512	17
513	64
514	83
515	38
516	70
517	23
518	18
519	44
520	55
521	37
522	54
523	56
524	58
525	178
526	331
527	164
528	80
529	50
530	47
531	65
532	50
533	44
534	63
535	69
536	41
537	26
538	39
539	3
540	10
541	112
542	45
543	51
544	93
545	56
546	13
547	50
548	18
549	97
550	68
551	49
552	54
553	30
554	35
555	29
556	63
557	170
558	50
