Date: 7/5/2024

From File
Mono Energy
C:\Beamline Controls\BCS Setup Data\Scan Files\Zakaria Long Pickle RIXS\CoL23-fine.txt
: 290.00000000
: 320.00000000
: 0.05000000
Delay After Move (s): 0.00000000
Count Time (s): 3.00000000
Scan Number: Sum of 3 scans
Bi-directional: No
Stay at End: 0
Description Length: 0

Time (s)	Mono Energy	Undulator Gap	Mono Energy	Mono Energy Goal	Beam Current	Storage Ring Energy	Gate	Counter 0	Counter 1	Counter 2	Counter 3	Counter 4	Counter 5	Counter 6	User Ring Energy	M1 AI Correlation Size	M1 AI Correlation Waveform	LabVIEW Memory
1319.89100000	774.98501256	0.00000000	0.00000000	0.00000000	494.68029022	1.89278102	0.00000000	93675.00000000	798.00000000	23851.00000000	2253.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1319.89100000	775.50606725	0.00000000	0.00000000	0.00000000	494.92697398	1.89278102	0.00000000	93577.00000000	814.00000000	24792.00000000	2220.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1319.89100000	776.03232406	0.00000000	0.00000000	0.00000000	494.81507619	1.89278102	0.00000000	93968.00000000	832.00000000	25646.00000000	2252.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1319.89100000	776.50070791	0.00000000	0.00000000	0.00000000	494.70317841	1.89278102	0.00000000	91996.00000000	820.00000000	25429.00000000	2192.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1319.89100000	777.01477871	0.00000000	0.00000000	0.00000000	495.33451080	1.89278102	0.00000000	92889.00000000	835.00000000	25865.00000000	2217.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1319.89100000	777.50693954	0.00000000	0.00000000	0.00000000	495.18540816	1.89278102	0.00000000	183513.00000000	1686.00000000	52423.00000000	4387.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1319.89100000	777.70126628	0.00000000	0.00000000	0.00000000	495.04953558	1.89278102	0.00000000	183614.00000000	1706.00000000	52982.00000000	4391.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1319.89100000	777.90021283	0.00000000	0.00000000	0.00000000	495.57696949	1.89278102	0.00000000	182301.00000000	1718.00000000	55006.00000000	4341.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1319.89100000	778.10378621	0.00000000	0.00000000	0.00000000	495.45184742	1.89278102	0.00000000	183706.00000000	1802.00000000	56974.00000000	4412.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1319.89100000	778.30746617	0.00000000	0.00000000	0.00000000	495.31500383	1.89278102	0.00000000	185095.00000000	1877.00000000	59444.00000000	4447.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1319.89100000	778.49313412	0.00000000	0.00000000	0.00000000	495.64965682	1.89278102	0.00000000	183380.00000000	1849.00000000	58672.00000000	4348.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1319.89100000	778.70154998	0.00000000	0.00000000	0.00000000	495.47123302	1.89278102	0.00000000	185101.00000000	1842.00000000	59545.00000000	4399.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1319.89100000	778.90554308	0.00000000	0.00000000	0.00000000	495.45729204	1.89278102	0.00000000	181718.00000000	1818.00000000	58754.00000000	4307.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1319.89100000	779.10056971	0.00000000	0.00000000	0.00000000	495.34891996	1.89278102	0.00000000	183810.00000000	1944.00000000	62082.00000000	4416.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
