Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 743086
Background: 334.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	415
1	516
2	392
3	253
4	165
5	534
6	513
7	185
8	443
9	526
10	515
11	641
12	588
13	494
14	688
15	912
16	527
17	481
18	317
19	824
20	1025
21	842
22	722
23	1098
24	1388
25	1505
26	1720
27	1329
28	1992
29	2281
30	1878
31	1823
32	1751
33	1722
34	2372
35	2218
36	1880
37	1707
38	1884
39	1825
40	1873
41	1960
42	1426
43	1983
44	2150
45	2000
46	2598
47	2521
48	2831
49	3010
50	3101
51	4146
52	3698
53	3754
54	4053
55	4162
56	3687
57	3814
58	4361
59	5341
60	7142
61	7319
62	7035
63	6593
64	6348
65	7444
66	7795
67	7132
68	7159
69	7759
70	7225
71	5466
72	4535
73	5671
74	5569
75	4564
76	4346
77	4172
78	3678
79	3660
80	3627
81	3753
82	3152
83	2444
84	1816
85	1640
86	1630
87	1272
88	1696
89	1417
90	1039
91	936
92	1105
93	1204
94	800
95	949
96	870
97	555
98	575
99	655
100	775
101	953
102	467
103	556
104	815
105	713
106	587
107	461
108	660
109	635
110	703
111	461
112	547
113	338
114	521
115	576
116	539
117	255
118	241
119	195
120	244
121	206
122	438
123	400
124	373
125	288
126	480
127	138
128	148
129	253
130	298
131	253
132	138
133	96
134	72
135	107
136	317
137	352
138	159
139	303
140	117
141	80
142	130
143	119
144	109
145	105
146	125
147	126
148	96
149	75
150	96
151	60
152	117
153	406
154	196
155	139
156	143
157	412
158	127
159	123
160	131
161	90
162	52
163	165
164	62
165	66
166	152
167	142
168	142
169	136
170	74
171	77
172	82
173	203
174	162
175	236
176	78
177	106
178	81
179	56
180	80
181	104
182	95
183	49
184	122
185	84
186	87
187	115
188	101
189	84
190	54
191	82
192	52
193	108
194	181
195	113
196	83
197	92
198	46
199	148
200	68
201	76
202	202
203	94
204	116
205	99
206	50
207	90
208	106
209	55
210	42
211	67
212	63
213	30
214	82
215	91
216	120
217	93
218	72
219	75
220	81
221	88
222	147
223	147
224	146
225	66
226	115
227	108
228	189
229	83
230	181
231	138
232	69
233	121
234	105
235	71
236	131
237	54
238	61
239	44
240	38
241	89
242	119
243	70
244	89
245	61
246	105
247	127
248	68
249	100
250	68
251	37
252	118
253	82
254	26
255	96
256	64
257	83
258	71
259	25
260	55
261	76
262	93
263	99
264	112
265	54
266	66
267	80
268	84
269	155
270	149
271	153
272	74
273	79
274	55
275	73
276	44
277	54
278	67
279	116
280	68
281	63
282	109
283	56
284	47
285	57
286	34
287	71
288	152
289	46
290	48
291	70
292	37
293	81
294	84
295	93
296	71
297	91
298	71
299	65
300	89
301	102
302	72
303	61
304	100
305	94
306	77
307	45
308	65
309	31
310	85
311	88
312	67
313	50
314	65
315	108
316	29
317	73
318	97
319	89
320	72
321	34
322	73
323	45
324	62
325	32
326	91
327	47
328	75
329	99
330	89
331	42
332	72
333	70
334	48
335	75
336	114
337	59
338	69
339	94
340	54
341	37
342	32
343	68
344	57
345	61
346	43
347	88
348	93
349	66
350	93
351	50
352	39
