Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 712300
Background: 334.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	241
1	365
2	426
3	550
4	958
5	862
6	632
7	339
8	479
9	686
10	719
11	876
12	407
13	897
14	727
15	921
16	889
17	612
18	880
19	992
20	864
21	582
22	809
23	924
24	1427
25	1490
26	1383
27	2164
28	1716
29	1418
30	1513
31	1260
32	1468
33	1400
34	1812
35	2423
36	1901
37	1941
38	2224
39	2840
40	2873
41	1835
42	2052
43	3065
44	2770
45	2388
46	2513
47	2410
48	2846
49	2808
50	3503
51	3250
52	3078
53	3308
54	3376
55	3074
56	3572
57	4233
58	4743
59	4372
60	4389
61	4354
62	6026
63	7164
64	7313
65	7250
66	7169
67	7325
68	7341
69	7363
70	6000
71	6618
72	6187
73	5344
74	4624
75	4480
76	4620
77	4245
78	3884
79	3533
80	2697
81	2847
82	2194
83	2108
84	1791
85	1783
86	2438
87	1816
88	1521
89	1454
90	1285
91	1377
92	1670
93	1647
94	1278
95	802
96	469
97	315
98	908
99	951
100	919
101	737
102	658
103	657
104	676
105	522
106	659
107	739
108	430
109	479
110	430
111	225
112	519
113	619
114	322
115	428
116	525
117	345
118	529
119	178
120	606
121	572
122	258
123	414
124	257
125	131
126	205
127	67
128	82
129	212
130	244
131	39
132	86
133	202
134	141
135	121
136	156
137	154
138	99
139	47
140	129
141	49
142	80
143	123
144	109
145	229
146	174
147	235
148	77
149	117
150	78
151	46
152	84
153	145
154	44
155	101
156	304
157	329
158	108
159	82
160	97
161	81
162	59
163	112
164	23
165	90
166	88
167	50
168	41
169	74
170	64
171	129
172	76
173	75
174	79
175	90
176	79
177	62
178	64
179	73
180	81
181	70
182	62
183	58
184	90
185	89
186	187
187	144
188	90
189	119
190	85
191	105
192	46
193	73
194	101
195	81
196	130
197	104
198	66
199	62
200	87
201	125
202	111
203	78
204	79
205	201
206	132
207	179
208	192
209	42
210	135
211	128
212	30
213	51
214	133
215	78
216	45
217	60
218	56
219	46
220	85
221	139
222	47
223	130
224	104
225	81
226	22
227	58
228	61
229	82
230	63
231	69
232	104
233	76
234	88
235	48
236	79
237	65
238	101
239	27
240	59
241	89
242	34
243	57
244	48
245	82
246	153
247	98
248	52
249	98
250	70
251	37
252	124
253	51
254	20
255	18
256	102
257	57
258	76
259	19
260	104
261	108
262	52
263	87
264	59
265	61
266	98
267	59
268	66
269	76
270	76
271	68
272	73
273	42
274	58
275	99
276	54
277	72
278	156
279	86
280	53
281	63
282	43
283	59
284	62
285	67
286	24
287	163
288	195
289	195
290	62
291	34
292	51
293	35
294	37
295	36
296	76
297	80
298	154
299	151
300	105
301	232
302	228
303	75
304	89
305	49
306	80
307	45
308	112
309	67
310	26
311	64
312	55
313	59
314	32
315	44
316	50
317	23
318	49
319	46
320	54
321	27
322	78
323	34
324	97
325	8
326	70
327	87
328	71
329	59
330	63
331	52
332	52
333	42
334	40
335	51
336	114
337	46
338	34
339	94
340	30
341	20
342	67
343	64
344	61
345	68
346	58
347	68
348	124
349	36
350	29
351	84
352	14
353	50
354	63
355	63
356	32
357	46
358	15
359	45
360	58
361	41
362	23
363	60
364	31
365	58
366	144
367	51
368	37
369	23
370	38
371	53
372	57
373	46
374	27
375	92
376	83
377	52
378	51
379	82
380	73
381	23
382	28
383	48
384	32
385	62
386	16
387	45
388	19
389	45
390	45
391	59
392	126
393	65
394	23
395	52
396	44
397	39
398	56
399	80
400	96
401	29
402	43
403	31
404	11
405	21
406	58
407	19
408	24
409	41
410	182
411	135
412	25
413	64
414	83
415	50
416	58
417	34
418	31
419	64
420	34
421	42
422	48
423	34
424	94
425	11
426	86
427	70
428	41
429	46
430	19
431	64
432	161
433	89
434	115
435	79
436	43
437	25
438	20
439	31
440	17
441	25
442	31
443	30
444	30
445	25
446	52
447	60
448	65
449	25
450	32
451	49
452	38
453	48
454	63
455	7
456	13
457	64
458	26
459	24
460	61
461	37
462	10
463	24
464	32
465	21
466	6
467	7
468	26
469	96
470	17
471	12
472	14
473	25
474	15
475	11
476	39
477	9
478	16
479	50
480	17
481	23
482	48
483	35
484	17
485	27
486	85
487	70
488	76
489	37
490	23
491	42
492	23
493	49
494	19
495	14
496	14
497	55
498	23
499	5
500	56
501	44
502	64
503	37
504	96
505	91
506	167
507	28
508	66
509	12
510	15
511	9
512	1
513	9
514	50
515	13
516	19
517	51
518	40
519	11
520	22
521	128
522	71
523	78
524	47
525	51
526	31
527	115
528	31
529	88
530	25
531	36
532	29
533	30
534	36
535	47
536	48
537	30
538	38
539	20
540	38
541	75
542	33
543	43
544	24
545	26
546	25
547	46
548	33
549	29
550	28
551	69
552	38
553	20
554	22
555	24
556	40
557	23
558	9
559	33
560	17
561	68
562	31
563	47
564	106
565	56
566	58
567	28
568	32
569	35
570	26
571	40
572	67
573	5
574	53
575	52
576	68
577	50
578	29
579	85
580	49
581	29
582	54
583	40
584	25
585	21
586	44
587	27
588	37
589	20
590	59
591	75
592	42
593	53
594	37
595	22
596	75
597	99
598	86
599	74
600	44
601	85
602	42
603	75
604	127
605	72
606	50
607	40
608	45
609	35
610	64
611	51
612	49
613	25
614	82
615	21
616	57
617	39
618	41
619	23
620	32
621	53
622	67
623	71
624	19
625	53
626	40
627	35
628	52
629	51
630	104
631	77
632	47
633	38
634	14
635	51
636	67
637	47
638	99
639	63
640	34
641	54
642	13
643	29
644	10
645	38
646	75
647	42
648	86
649	111
650	55
651	83
652	48
653	26
654	133
655	118
656	64
657	40
658	44
659	57
660	67
661	62
662	42
663	33
664	63
665	106
666	40
667	50
668	47
669	82
670	120
671	60
672	166
673	81
674	65
675	70
676	27
677	39
678	112
679	66
680	114
681	60
682	82
683	302
684	142
685	65
686	84
687	131
688	45
689	36
690	238
691	436
692	247
693	150
694	53
695	47
696	233
697	182
698	78
699	38
700	21
701	102
702	140
703	81
704	40
705	129
706	52
707	91
708	28
709	41
710	51
711	42
712	99
713	92
714	109
715	108
716	84
717	63
718	51
719	31
720	104
721	75
722	102
723	96
724	78
725	104
726	27
727	31
728	73
729	71
730	45
731	55
732	78
733	65
734	83
735	109
736	89
737	58
738	72
739	82
740	68
741	61
742	62
743	128
744	135
745	79
746	93
747	187
748	226
749	108
750	91
751	147
752	52
753	110
754	88
755	42
756	73
757	80
758	62
759	80
760	130
761	65
762	67
763	48
764	77
765	80
766	55
767	30
768	77
769	70
770	151
771	287
772	145
773	72
774	53
775	67
776	89
777	93
778	153
779	343
780	94
781	80
782	76
783	118
784	99
785	86
786	87
787	57
788	67
789	93
790	124
791	28
792	49
793	78
794	111
795	64
796	72
797	53
798	133
799	134
800	190
801	349
802	90
803	88
804	130
805	57
806	71
807	35
808	88
809	89
810	93
811	82
812	127
813	75
814	27
815	75
816	89
817	100
818	93
819	151
820	177
821	163
822	96
823	96
824	90
825	35
826	127
827	77
828	124
829	110
830	76
831	77
832	78
833	92
834	90
835	92
836	56
837	140
838	98
839	61
840	194
841	124
842	28
843	95
844	66
845	51
846	82
847	54
848	43
849	104
850	88
851	103
852	102
853	71
854	93
855	88
856	120
857	44
858	50
859	74
860	62
861	96
862	77
863	121
864	92
865	58
866	89
867	102
868	65
869	31
870	89
871	122
872	110
873	103
874	54
875	87
876	223
877	78
878	140
879	103
880	102
881	140
882	109
883	35
884	76
885	62
886	140
887	131
888	96
889	115
890	154
891	90
892	70
893	100
894	105
895	86
896	39
897	144
898	48
899	70
900	65
901	59
902	156
903	63
904	105
905	76
906	101
907	107
908	64
909	99
910	130
911	118
912	74
913	115
914	97
915	124
916	88
917	98
918	77
919	92
920	91
921	65
922	85
923	141
924	106
925	56
926	84
927	131
928	56
929	96
930	61
931	204
932	199
933	76
934	101
935	133
936	124
937	64
938	66
939	89
940	32
941	61
942	89
943	131
944	98
945	89
946	217
947	141
948	120
949	97
950	84
951	105
952	93
953	62
954	120
955	126
956	75
957	40
958	70
959	133
960	131
961	169
962	105
963	103
964	163
965	96
966	121
967	177
968	104
969	128
970	127
971	227
972	177
973	68
974	91
975	146
976	151
977	96
978	91
979	97
980	62
981	165
982	123
983	147
984	101
985	226
986	129
987	218
988	179
989	113
990	111
991	179
992	124
993	104
994	70
995	145
996	229
997	171
998	123
999	69
1000	159
1001	110
1002	42
1003	141
1004	73
1005	106
1006	91
1007	99
1008	59
1009	148
1010	107
1011	166
1012	170
1013	147
1014	123
1015	218
1016	297
1017	144
1018	184
1019	147
1020	202
1021	149
1022	196
1023	237
1024	265
1025	324
1026	319
1027	423
1028	570
1029	184
1030	216
1031	177
1032	279
1033	309
1034	386
1035	506
1036	235
1037	497
1038	624
1039	734
1040	847
1041	624
1042	420
1043	410
1044	788
1045	1206
1046	924
1047	775
1048	1053
1049	1413
1050	1372
1051	1869
1052	1868
1053	1637
1054	1308
1055	857
1056	1009
1057	1063
1058	1449
1059	1202
1060	1149
1061	1204
1062	895
1063	714
1064	1122
1065	767
1066	421
1067	605
1068	1110
1069	1038
1070	598
1071	618
1072	528
1073	564
1074	437
1075	369
1076	422
1077	435
1078	617
1079	725
1080	345
1081	179
1082	97
1083	122
1084	398
1085	325
1086	256
1087	431
1088	549
1089	206
1090	256
1091	463
1092	624
1093	514
1094	141
1095	149
1096	146
1097	236
1098	261
1099	407
1100	371
1101	363
1102	129
1103	129
1104	174
1105	283
1106	116
1107	134
1108	83
1109	149
1110	168
1111	76
1112	75
1113	103
1114	106
1115	65
1116	80
1117	96
1118	240
1119	143
1120	156
1121	98
1122	240
1123	638
1124	435
1125	100
1126	143
1127	86
1128	40
1129	98
1130	109
1131	157
1132	126
1133	125
1134	80
1135	159
1136	126
1137	117
1138	99
1139	93
1140	123
1141	68
1142	106
1143	107
1144	42
1145	24
1146	104
1147	80
1148	90
1149	84
1150	86
1151	99
1152	92
1153	167
1154	138
1155	116
1156	93
1157	125
1158	260
1159	201
1160	69
1161	145
1162	87
1163	88
1164	137
1165	103
1166	49
1167	114
1168	93
1169	149
1170	159
1171	168
1172	168
1173	85
1174	197
1175	251
1176	76
1177	145
1178	105
1179	487
1180	412
1181	228
1182	417
1183	260
1184	547
1185	630
1186	223
1187	568
1188	307
1189	515
1190	424
1191	335
1192	565
1193	635
1194	447
1195	642
1196	702
1197	269
1198	150
1199	313
1200	270
1201	639
1202	671
1203	398
1204	187
1205	140
1206	234
1207	421
1208	205
1209	200
1210	559
1211	252
1212	62
1213	93
1214	146
1215	109
1216	122
1217	242
1218	148
1219	164
1220	183
1221	230
1222	64
1223	118
1224	153
1225	134
1226	123
1227	123
1228	76
1229	87
1230	81
1231	54
1232	73
1233	134
1234	188
1235	136
1236	159
1237	86
1238	57
1239	57
1240	85
1241	66
1242	73
1243	94
1244	71
1245	109
1246	118
1247	99
1248	76
1249	55
1250	87
1251	229
1252	104
1253	251
1254	108
1255	72
1256	139
1257	117
1258	122
1259	116
1260	161
1261	203
1262	183
1263	142
1264	73
1265	38
1266	155
1267	230
1268	59
1269	156
1270	72
1271	72
1272	99
1273	48
1274	48
1275	122
1276	89
1277	94
1278	189
1279	277
1280	242
1281	178
1282	63
1283	89
1284	126
1285	88
1286	150
1287	225
1288	100
1289	96
1290	105
1291	58
1292	52
1293	130
1294	148
1295	214
1296	154
1297	106
1298	90
1299	101
1300	91
1301	106
1302	93
1303	81
1304	79
1305	98
1306	109
1307	333
1308	261
1309	212
1310	234
1311	214
1312	178
1313	376
1314	89
1315	70
1316	139
1317	85
1318	145
1319	57
1320	65
1321	96
1322	125
1323	59
1324	90
1325	62
1326	82
1327	95
1328	169
1329	101
1330	55
1331	43
1332	78
1333	76
1334	43
1335	104
1336	88
1337	145
1338	197
1339	465
1340	162
1341	72
1342	68
1343	37
1344	69
1345	72
1346	55
1347	87
1348	62
1349	70
1350	39
1351	44
1352	56
1353	49
1354	51
1355	68
1356	57
1357	43
1358	86
1359	78
1360	116
1361	46
1362	80
1363	68
1364	61
1365	51
1366	45
1367	142
1368	95
1369	189
1370	35
1371	58
1372	38
1373	61
1374	55
1375	79
1376	39
1377	35
1378	63
1379	70
1380	44
1381	77
1382	49
1383	56
1384	85
1385	46
1386	86
1387	85
1388	45
1389	45
1390	50
1391	81
1392	138
1393	36
1394	99
1395	45
1396	80
1397	66
1398	106
1399	118
1400	114
1401	66
1402	64
1403	86
1404	144
1405	83
1406	30
1407	72
1408	76
1409	84
1410	43
1411	89
1412	85
1413	40
1414	71
1415	42
1416	12
1417	54
1418	73
1419	55
1420	81
1421	41
1422	67
1423	148
1424	260
1425	124
1426	90
1427	183
1428	69
1429	39
1430	30
1431	35
1432	24
1433	32
1434	70
1435	83
1436	90
1437	112
1438	60
1439	98
1440	123
1441	121
1442	160
1443	82
1444	15
1445	43
1446	107
1447	122
1448	188
1449	121
1450	137
1451	134
1452	178
1453	78
1454	56
1455	71
1456	60
1457	66
1458	124
1459	172
1460	209
1461	88
1462	128
1463	114
1464	392
1465	482
1466	110
1467	60
1468	39
1469	35
1470	41
1471	28
1472	66
1473	36
1474	192
1475	168
1476	92
1477	137
1478	392
1479	266
1480	166
1481	120
1482	476
1483	49
1484	61
1485	68
1486	556
1487	687
1488	84
1489	34
1490	67
1491	66
1492	182
1493	677
1494	525
1495	289
1496	357
1497	462
1498	451
1499	598
1500	648
1501	658
1502	731
1503	745
1504	682
1505	391
1506	392
1507	452
1508	336
1509	760
1510	687
1511	1207
1512	1771
1513	1637
1514	1019
1515	998
1516	1231
1517	1263
1518	1245
1519	1982
1520	2094
1521	2096
1522	1737
1523	1978
1524	1984
1525	2302
1526	1640
1527	2184
1528	3653
1529	3707
1530	4995
1531	5951
1532	5939
1533	7733
1534	8652
1535	10239
1536	10676
1537	10398
1538	8538
1539	8227
1540	7213
1541	5737
1542	4121
1543	4161
1544	4117
1545	2972
1546	3395
1547	2398
1548	1596
1549	1688
1550	2222
1551	2209
1552	1481
1553	1355
1554	1513
1555	1175
1556	1170
1557	904
1558	1267
1559	2066
1560	1356
1561	1006
1562	1934
1563	1812
1564	1869
1565	2175
1566	1939
1567	1535
1568	1461
1569	1931
1570	2232
1571	2387
1572	1745
1573	1532
1574	1152
1575	1324
1576	653
1577	177
1578	77
1579	38
1580	46
1581	60
1582	109
1583	51
1584	93
1585	45
1586	84
1587	90
1588	159
1589	99
1590	93
1591	103
1592	55
1593	117
1594	45
1595	63
1596	128
1597	92
1598	90
1599	108
1600	48
1601	59
1602	66
1603	27
1604	67
1605	52
1606	32
1607	97
1608	119
1609	26
1610	56
1611	98
1612	102
1613	84
1614	107
1615	45
1616	66
1617	109
1618	148
1619	43
1620	45
1621	90
1622	40
1623	60
1624	88
1625	103
1626	101
1627	88
1628	114
1629	134
1630	170
1631	75
1632	176
1633	91
1634	142
1635	106
1636	85
1637	41
1638	129
1639	80
1640	79
1641	47
1642	72
1643	80
1644	64
1645	60
1646	29
1647	60
1648	133
1649	97
1650	58
1651	96
1652	89
1653	175
1654	58
1655	123
1656	78
1657	73
1658	60
1659	87
