Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 1283854
Background: 335.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	272
1	270
2	459
3	379
4	338
5	517
6	754
7	376
8	71
9	166
10	558
11	620
12	660
13	358
14	856
15	933
16	987
17	914
18	795
19	792
20	592
21	704
22	1146
23	771
24	936
25	1162
26	1464
27	1565
28	1951
29	2052
30	1469
31	1645
32	1667
33	1653
34	1793
35	1789
36	1570
37	1503
38	1662
39	1649
40	1139
41	1599
42	1710
43	2013
44	1609
45	2058
46	1783
47	1946
48	2315
49	2631
50	2616
51	2896
52	2352
53	3162
54	4610
55	4194
56	4062
57	4580
58	4390
59	4831
60	5048
61	5248
62	5453
63	6711
64	7159
65	6729
66	5848
67	5776
68	6098
69	6299
70	5596
71	4886
72	4334
73	3727
74	3806
75	3838
76	2976
77	2579
78	2299
79	2799
80	2226
81	2852
82	2159
83	2113
84	2059
85	1630
86	1399
87	1087
88	650
89	1408
90	983
91	912
92	826
93	603
94	567
95	774
96	994
97	862
98	873
99	786
100	938
101	1003
102	767
103	828
104	851
105	767
106	862
107	800
108	792
109	277
110	305
111	165
112	166
113	212
114	230
115	187
116	173
117	495
118	500
119	194
120	428
121	351
122	188
123	120
124	139
125	364
126	190
127	139
128	445
129	198
130	136
131	95
132	113
133	181
134	239
135	278
136	311
137	224
138	110
139	170
140	317
141	111
142	122
143	253
144	224
145	118
146	154
147	210
148	144
149	127
150	103
151	100
152	109
153	127
154	92
155	245
156	205
157	242
158	168
159	57
160	146
161	139
162	54
163	129
164	93
165	115
166	72
167	73
168	76
169	73
170	167
171	91
172	92
173	60
174	108
175	106
176	69
177	110
178	55
179	139
180	80
181	90
182	56
183	86
184	124
185	39
186	95
187	98
188	98
189	121
190	63
191	59
192	124
193	68
194	83
195	116
196	87
197	75
198	94
199	115
200	68
201	45
202	102
203	57
204	96
205	69
206	97
207	168
208	107
209	54
210	64
211	68
212	56
213	57
214	105
215	53
216	89
217	75
218	105
219	40
220	91
221	77
222	121
223	101
224	122
225	69
226	62
227	72
228	54
229	68
230	71
231	120
232	156
233	69
234	66
235	80
236	91
237	126
238	243
239	78
240	100
241	74
242	115
243	110
244	30
245	87
246	59
247	96
248	85
249	39
250	43
251	60
252	144
253	45
254	40
255	51
256	93
257	220
258	113
259	71
260	50
261	75
262	65
263	96
264	63
265	47
266	63
267	79
268	135
269	139
270	45
271	40
272	86
273	49
274	108
275	67
276	45
277	71
278	61
279	88
280	76
281	56
282	86
283	107
284	55
285	82
286	82
287	156
