
Andor
Scan Type: One Motor From File
C:\Beamline Controls\BCS Setup Data\Scan Files\Zakaria\CoL3sfine.txt
X Motor: BL 8 Energy
Delay After Move (s): 0.10000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\240606\CCD Scan 7009
Time	Frame #	BL 8 Energy	Izero	Izero 2	TFY	TEY	Beam Current	Total Flux	Counts	Background	Filename
23:16:15	31.00000000	779.05520596	3954650.00000000	159730.00000000	571090.00000000	66255.00000000	0.00000000	0.00000000	337073.00000000	315.00000000	CoN7009-00031
23:17:21	32.00000000	779.20038855	3961056.00000000	159136.00000000	588218.00000000	71190.00000000	0.00000000	0.00000000	411408.00000000	314.00000000	CoN7009-00032
23:18:29	33.00000000	779.35470435	3956784.00000000	158659.00000000	612034.00000000	76812.00000000	0.00000000	0.00000000	354627.00000000	315.00000000	CoN7009-00033
23:19:36	34.00000000	779.50908130	3954147.00000000	158601.00000000	645402.00000000	81798.00000000	0.00000000	0.00000000	373205.00000000	315.00000000	CoN7009-00034
23:20:44	35.00000000	779.65443313	3941962.00000000	157984.00000000	668917.00000000	86163.00000000	0.00000000	0.00000000	443101.00000000	314.00000000	CoN7009-00035
23:21:51	36.00000000	779.80438399	3942842.00000000	158777.00000000	693304.00000000	96491.00000000	0.00000000	0.00000000	395187.00000000	315.00000000	CoN7009-00036
23:22:57	37.00000000	779.95439255	3945636.00000000	159211.00000000	711908.00000000	98640.00000000	0.00000000	0.00000000	394967.00000000	315.00000000	CoN7009-00037
23:24:04	38.00000000	780.10445884	3948013.00000000	159350.00000000	720947.00000000	98874.00000000	0.00000000	0.00000000	497950.00000000	314.00000000	CoN7009-00038
23:25:11	39.00000000	780.25003283	3945780.00000000	159052.00000000	717823.00000000	98702.00000000	0.00000000	0.00000000	472873.00000000	314.00000000	CoN7009-00039
23:26:18	40.00000000	780.41386853	3953750.00000000	159081.00000000	742688.00000000	95843.00000000	0.00000000	0.00000000	482526.00000000	314.00000000	CoN7009-00040
23:27:24	41.00000000	780.55500441	3950645.00000000	159037.00000000	740638.00000000	91947.00000000	0.00000000	0.00000000	424864.00000000	315.00000000	CoN7009-00041
23:28:31	42.00000000	780.70530195	3947659.00000000	158831.00000000	725961.00000000	91319.00000000	0.00000000	0.00000000	486242.00000000	315.00000000	CoN7009-00042
23:29:38	43.00000000	780.85110031	3937175.00000000	158375.00000000	706351.00000000	92330.00000000	0.00000000	0.00000000	487502.00000000	315.00000000	CoN7009-00043
23:30:45	44.00000000	781.00607075	3943329.00000000	158566.00000000	711273.00000000	90674.00000000	0.00000000	0.00000000	417504.00000000	315.00000000	CoN7009-00044
23:31:52	45.00000000	781.15198149	3945191.00000000	158472.00000000	705977.00000000	92346.00000000	0.00000000	0.00000000	478110.00000000	315.00000000	CoN7009-00045
23:32:58	46.00000000	781.31163380	3942130.00000000	158937.00000000	697800.00000000	91375.00000000	0.00000000	0.00000000	498897.00000000	315.00000000	CoN7009-00046
23:34:06	47.00000000	781.45309465	3938498.00000000	158520.00000000	677017.00000000	83003.00000000	0.00000000	0.00000000	464184.00000000	314.00000000	CoN7009-00047
23:35:13	48.00000000	781.61287009	3935819.00000000	158140.00000000	649939.00000000	76948.00000000	0.00000000	0.00000000	395411.00000000	315.00000000	CoN7009-00048
23:36:20	49.00000000	781.75900768	3940560.00000000	158854.00000000	617034.00000000	73710.00000000	0.00000000	0.00000000	457771.00000000	314.00000000	CoN7009-00049
23:37:27	50.00000000	781.90519994	3942975.00000000	159112.00000000	594151.00000000	70851.00000000	0.00000000	0.00000000	432931.00000000	315.00000000	CoN7009-00050
23:38:34	51.00000000	782.05601798	3943926.00000000	159144.00000000	584223.00000000	66198.00000000	0.00000000	0.00000000	366624.00000000	315.00000000	CoN7009-00051
23:39:40	52.00000000	782.20689422	3943687.00000000	158776.00000000	568793.00000000	63550.00000000	0.00000000	0.00000000	372262.00000000	315.00000000	CoN7009-00052
23:40:48	53.00000000	782.36240338	3943686.00000000	158477.00000000	567045.00000000	62599.00000000	0.00000000	0.00000000	373011.00000000	315.00000000	CoN7009-00053
23:41:56	54.00000000	782.51339788	3941993.00000000	158599.00000000	556060.00000000	61352.00000000	0.00000000	0.00000000	430360.00000000	314.00000000	CoN7009-00054
23:43:02	55.00000000	782.64613815	3943483.00000000	158759.00000000	548543.00000000	60251.00000000	0.00000000	0.00000000	380928.00000000	315.00000000	CoN7009-00055
23:44:10	56.00000000	782.80640191	3943690.00000000	158642.00000000	543625.00000000	60360.00000000	0.00000000	0.00000000	438194.00000000	314.00000000	CoN7009-00056
23:45:17	57.00000000	782.95298622	3944242.00000000	158325.00000000	536652.00000000	59486.00000000	0.00000000	0.00000000	353083.00000000	315.00000000	CoN7009-00057
23:46:24	58.00000000	783.10420882	3942102.00000000	158635.00000000	531901.00000000	57957.00000000	0.00000000	0.00000000	367589.00000000	315.00000000	CoN7009-00058
23:47:32	59.00000000	783.26007503	3941888.00000000	158391.00000000	530464.00000000	57402.00000000	0.00000000	0.00000000	348539.00000000	314.00000000	CoN7009-00059
23:48:40	60.00000000	783.41141629	3947080.00000000	159041.00000000	524346.00000000	57582.00000000	0.00000000	0.00000000	359451.00000000	315.00000000	CoN7009-00060
23:49:47	61.00000000	783.55363864	3944157.00000000	158962.00000000	517893.00000000	58243.00000000	0.00000000	0.00000000	426284.00000000	314.00000000	CoN7009-00061
23:50:54	62.00000000	783.70050299	3947129.00000000	159083.00000000	516111.00000000	56631.00000000	0.00000000	0.00000000	360324.00000000	315.00000000	CoN7009-00062
23:52:01	63.00000000	783.85201452	3949880.00000000	159200.00000000	511209.00000000	55436.00000000	0.00000000	0.00000000	363219.00000000	315.00000000	CoN7009-00063
23:53:08	64.00000000	784.01277261	3947276.00000000	158321.00000000	498710.00000000	53765.00000000	0.00000000	0.00000000	341612.00000000	315.00000000	CoN7009-00064
23:54:15	65.00000000	784.15980915	3951590.00000000	158848.00000000	494234.00000000	53129.00000000	0.00000000	0.00000000	352733.00000000	315.00000000	CoN7009-00065
23:55:21	66.00000000	784.31149837	3948925.00000000	159237.00000000	491752.00000000	51956.00000000	0.00000000	0.00000000	330383.00000000	316.00000000	CoN7009-00066
23:56:29	67.00000000	784.45864700	3950425.00000000	159518.00000000	479954.00000000	52562.00000000	0.00000000	0.00000000	340153.00000000	315.00000000	CoN7009-00067
23:57:36	68.00000000	784.61045187	3950413.00000000	159731.00000000	475929.00000000	51528.00000000	0.00000000	0.00000000	335259.00000000	315.00000000	CoN7009-00068
23:58:43	69.00000000	784.75310998	3954842.00000000	159232.00000000	466443.00000000	51059.00000000	0.00000000	0.00000000	346242.00000000	315.00000000	CoN7009-00069
23:59:49	70.00000000	785.00173514	3959292.00000000	159869.00000000	461107.00000000	50212.00000000	0.00000000	0.00000000	349842.00000000	315.00000000	CoN7009-00070
00:00:56	71.00000000	785.31043360	3966287.00000000	159880.00000000	462723.00000000	50212.00000000	0.00000000	0.00000000	320718.00000000	315.00000000	CoN7009-00071
00:02:03	72.00000000	785.60092388	3968867.00000000	160046.00000000	467050.00000000	49675.00000000	0.00000000	0.00000000	341442.00000000	315.00000000	CoN7009-00072
00:03:09	73.00000000	785.91009391	3970306.00000000	160311.00000000	477702.00000000	49204.00000000	0.00000000	0.00000000	371156.00000000	314.00000000	CoN7009-00073
00:04:16	74.00000000	786.21488749	3972623.00000000	160798.00000000	488750.00000000	49870.00000000	0.00000000	0.00000000	389537.00000000	315.00000000	CoN7009-00074
00:05:22	75.00000000	786.50142418	3977639.00000000	161008.00000000	469472.00000000	50064.00000000	0.00000000	0.00000000	292938.00000000	315.00000000	CoN7009-00075
00:06:29	76.00000000	786.80667673	3982638.00000000	161372.00000000	445133.00000000	49365.00000000	0.00000000	0.00000000	317740.00000000	315.00000000	CoN7009-00076
00:07:36	77.00000000	787.09827529	3993381.00000000	161817.00000000	440211.00000000	49398.00000000	0.00000000	0.00000000	319577.00000000	315.00000000	CoN7009-00077
