
Andor
Scan Type: One Motor From File
C:\Beamline Controls\BCS Setup Data\Scan Files\Zakaria\CoL3sfine.txt
X Motor: BL 8 Energy
Delay After Move (s): 0.10000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\240607\CCD Scan 7011
Time	Frame #	BL 8 Energy	Izero	Izero 2	TFY	TEY	Beam Current	Total Flux	Counts	Background	Filename
02:02:05	19.00000000	777.25852360	3949798.00000000	153386.00000000	551306.00000000	37153.00000000	0.00000000	0.00000000	307311.00000000	315.00000000	CoN7011-00019
02:03:12	20.00000000	777.40755411	3951004.00000000	152969.00000000	554329.00000000	37276.00000000	0.00000000	0.00000000	310905.00000000	315.00000000	CoN7011-00020
02:04:18	21.00000000	777.55664178	3949000.00000000	152987.00000000	559603.00000000	37440.00000000	0.00000000	0.00000000	371234.00000000	314.00000000	CoN7011-00021
02:05:25	22.00000000	777.71482758	3956226.00000000	154039.00000000	562494.00000000	37506.00000000	0.00000000	0.00000000	389819.00000000	314.00000000	CoN7011-00022
02:06:33	23.00000000	777.85951093	3949234.00000000	153432.00000000	568724.00000000	37718.00000000	0.00000000	0.00000000	304894.00000000	315.00000000	CoN7011-00023
02:07:39	24.00000000	778.00424813	3949829.00000000	153344.00000000	576598.00000000	38028.00000000	0.00000000	0.00000000	327159.00000000	315.00000000	CoN7011-00024
02:08:44	25.00000000	778.15356480	3948589.00000000	153346.00000000	587185.00000000	38512.00000000	0.00000000	0.00000000	333606.00000000	315.00000000	CoN7011-00025
02:09:50	26.00000000	778.30293879	3951125.00000000	152986.00000000	602886.00000000	39708.00000000	0.00000000	0.00000000	347727.00000000	315.00000000	CoN7011-00026
02:10:55	27.00000000	778.45689927	3946247.00000000	153232.00000000	620010.00000000	43235.00000000	0.00000000	0.00000000	329780.00000000	315.00000000	CoN7011-00027
02:12:01	28.00000000	778.60638977	3944928.00000000	152608.00000000	632681.00000000	57614.00000000	0.00000000	0.00000000	322781.00000000	315.00000000	CoN7011-00028
02:13:06	29.00000000	778.75593769	3944472.00000000	152589.00000000	636463.00000000	50744.00000000	0.00000000	0.00000000	340428.00000000	315.00000000	CoN7011-00029
02:14:13	30.00000000	778.91007747	3944050.00000000	153055.00000000	635076.00000000	44654.00000000	0.00000000	0.00000000	410412.00000000	314.00000000	CoN7011-00030
02:15:21	31.00000000	779.05520596	3942868.00000000	153673.00000000	638761.00000000	44279.00000000	0.00000000	0.00000000	358488.00000000	315.00000000	CoN7011-00031
02:16:28	32.00000000	779.20492638	3942333.00000000	154763.00000000	655026.00000000	46351.00000000	0.00000000	0.00000000	349941.00000000	315.00000000	CoN7011-00032
02:17:35	33.00000000	779.35924398	3945459.00000000	154844.00000000	676782.00000000	50545.00000000	0.00000000	0.00000000	348389.00000000	315.00000000	CoN7011-00033
02:18:42	34.00000000	779.50453993	3941644.00000000	154778.00000000	703658.00000000	49667.00000000	0.00000000	0.00000000	428923.00000000	314.00000000	CoN7011-00034
02:19:49	35.00000000	779.65897625	3939531.00000000	155229.00000000	732890.00000000	51956.00000000	0.00000000	0.00000000	375985.00000000	315.00000000	CoN7011-00035
02:20:56	36.00000000	779.80892886	3937908.00000000	155122.00000000	761356.00000000	58145.00000000	0.00000000	0.00000000	461938.00000000	314.00000000	CoN7011-00036
02:22:02	37.00000000	779.95893917	3935836.00000000	155298.00000000	780932.00000000	58356.00000000	0.00000000	0.00000000	449863.00000000	315.00000000	CoN7011-00037
02:23:10	38.00000000	780.10445884	3935356.00000000	155805.00000000	792845.00000000	55476.00000000	0.00000000	0.00000000	474130.00000000	314.00000000	CoN7011-00038
02:24:18	39.00000000	780.25458289	3937998.00000000	156241.00000000	800506.00000000	53622.00000000	0.00000000	0.00000000	471873.00000000	314.00000000	CoN7011-00039
02:25:25	40.00000000	780.40931661	3942929.00000000	157105.00000000	819404.00000000	52386.00000000	0.00000000	0.00000000	419798.00000000	315.00000000	CoN7011-00040
02:26:31	41.00000000	780.55955804	3936515.00000000	157036.00000000	819593.00000000	53740.00000000	0.00000000	0.00000000	510938.00000000	314.00000000	CoN7011-00041
02:27:37	42.00000000	780.70985733	3935082.00000000	156820.00000000	805479.00000000	53041.00000000	0.00000000	0.00000000	501789.00000000	314.00000000	CoN7011-00042
02:28:44	43.00000000	780.85565739	3932646.00000000	156517.00000000	794556.00000000	51282.00000000	0.00000000	0.00000000	493293.00000000	315.00000000	CoN7011-00043
02:29:50	44.00000000	781.00607075	3930660.00000000	156561.00000000	790202.00000000	51569.00000000	0.00000000	0.00000000	409792.00000000	315.00000000	CoN7011-00044
02:30:58	45.00000000	781.15654208	3937261.00000000	157027.00000000	796206.00000000	52348.00000000	0.00000000	0.00000000	493362.00000000	314.00000000	CoN7011-00045
02:32:06	46.00000000	781.30707140	3939208.00000000	157960.00000000	795331.00000000	55992.00000000	0.00000000	0.00000000	512889.00000000	314.00000000	CoN7011-00046
02:33:13	47.00000000	781.45309465	3938073.00000000	158162.00000000	773499.00000000	55243.00000000	0.00000000	0.00000000	431844.00000000	316.00000000	CoN7011-00047
02:34:21	48.00000000	781.61287009	3934109.00000000	158054.00000000	737926.00000000	48979.00000000	0.00000000	0.00000000	479006.00000000	315.00000000	CoN7011-00048
02:35:28	49.00000000	781.75444005	3934993.00000000	158390.00000000	707240.00000000	46001.00000000	0.00000000	0.00000000	400318.00000000	316.00000000	CoN7011-00049
02:36:36	50.00000000	781.90063060	3934977.00000000	158335.00000000	678982.00000000	43987.00000000	0.00000000	0.00000000	388688.00000000	316.00000000	CoN7011-00050
02:37:43	51.00000000	782.06058913	3936783.00000000	158583.00000000	657842.00000000	42823.00000000	0.00000000	0.00000000	382686.00000000	315.00000000	CoN7011-00051
02:38:50	52.00000000	782.21146714	3933931.00000000	158387.00000000	643370.00000000	42045.00000000	0.00000000	0.00000000	365625.00000000	315.00000000	CoN7011-00052
02:39:55	53.00000000	782.35782870	3930837.00000000	158245.00000000	633490.00000000	41532.00000000	0.00000000	0.00000000	348561.00000000	315.00000000	CoN7011-00053
02:41:01	54.00000000	782.50882143	3931020.00000000	157795.00000000	622977.00000000	41292.00000000	0.00000000	0.00000000	404691.00000000	314.00000000	CoN7011-00054
02:42:08	55.00000000	782.64613815	3931784.00000000	158274.00000000	615001.00000000	40857.00000000	0.00000000	0.00000000	420344.00000000	314.00000000	CoN7011-00055
02:43:14	56.00000000	782.80182203	3932631.00000000	158791.00000000	605349.00000000	40565.00000000	0.00000000	0.00000000	388085.00000000	315.00000000	CoN7011-00056
02:44:21	57.00000000	782.95298622	3933856.00000000	158298.00000000	599837.00000000	40340.00000000	0.00000000	0.00000000	410034.00000000	314.00000000	CoN7011-00057
02:45:28	58.00000000	783.10420882	3930215.00000000	157779.00000000	595434.00000000	40145.00000000	0.00000000	0.00000000	401799.00000000	315.00000000	CoN7011-00058
02:46:35	59.00000000	783.26466027	3931122.00000000	157946.00000000	591650.00000000	40159.00000000	0.00000000	0.00000000	344110.00000000	315.00000000	CoN7011-00059
02:47:43	60.00000000	783.41141629	3932547.00000000	158346.00000000	587438.00000000	40257.00000000	0.00000000	0.00000000	409564.00000000	314.00000000	CoN7011-00060
02:48:50	61.00000000	783.55822731	3929762.00000000	158398.00000000	581569.00000000	40121.00000000	0.00000000	0.00000000	335781.00000000	315.00000000	CoN7011-00061
02:49:58	62.00000000	783.70509338	3934390.00000000	159007.00000000	580154.00000000	40051.00000000	0.00000000	0.00000000	396318.00000000	314.00000000	CoN7011-00062
02:51:04	63.00000000	783.85201452	3930660.00000000	158606.00000000	573610.00000000	39722.00000000	0.00000000	0.00000000	342041.00000000	315.50000000	CoN7011-00063
02:52:12	64.00000000	784.01277261	3935411.00000000	159178.00000000	565357.00000000	39501.00000000	0.00000000	0.00000000	396038.00000000	314.00000000	CoN7011-00064
02:53:19	65.00000000	784.15521343	3935788.00000000	159198.00000000	559258.00000000	39479.00000000	0.00000000	0.00000000	341251.00000000	315.00000000	CoN7011-00065
02:54:26	66.00000000	784.31609592	3934687.00000000	159094.00000000	545433.00000000	39238.00000000	0.00000000	0.00000000	329762.00000000	315.00000000	CoN7011-00066
02:55:34	67.00000000	784.45404777	3936450.00000000	159156.00000000	538812.00000000	39202.00000000	0.00000000	0.00000000	326892.00000000	315.00000000	CoN7011-00067
02:56:41	68.00000000	784.60585086	3927382.00000000	159142.00000000	529637.00000000	38902.00000000	0.00000000	0.00000000	383346.00000000	314.00000000	CoN7011-00068
02:57:48	69.00000000	784.75310998	3938834.00000000	159637.00000000	527656.00000000	38772.00000000	0.00000000	0.00000000	374156.00000000	314.00000000	CoN7011-00069
02:58:56	70.00000000	785.00173514	3945950.00000000	159796.00000000	517989.00000000	38578.00000000	0.00000000	0.00000000	328372.00000000	315.00000000	CoN7011-00070
03:00:01	71.00000000	785.30582437	3952238.00000000	160092.00000000	518097.00000000	38426.00000000	0.00000000	0.00000000	368439.00000000	314.00000000	CoN7011-00071
03:01:08	72.00000000	785.60553657	3952698.00000000	160402.00000000	521496.00000000	38324.00000000	0.00000000	0.00000000	370899.00000000	314.00000000	CoN7011-00072
03:02:15	73.00000000	785.91471023	3961138.00000000	160933.00000000	545116.00000000	38557.00000000	0.00000000	0.00000000	368523.00000000	314.00000000	CoN7011-00073
03:03:23	74.00000000	786.21488749	3957088.00000000	160265.00000000	554959.00000000	38581.00000000	0.00000000	0.00000000	312534.00000000	315.00000000	CoN7011-00074
03:04:29	75.00000000	786.50604745	3955321.00000000	159373.00000000	526198.00000000	38406.00000000	0.00000000	0.00000000	357956.00000000	315.00000000	CoN7011-00075
03:05:37	76.00000000	786.80667673	3963669.00000000	159420.00000000	503376.00000000	38505.00000000	0.00000000	0.00000000	368637.00000000	314.00000000	CoN7011-00076
03:06:44	77.00000000	787.11679678	3966069.00000000	159007.00000000	490158.00000000	38577.00000000	0.00000000	0.00000000	346240.00000000	315.00000000	CoN7011-00077
