Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 1786584
Background: 335.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	70
1	6
2	2
3	26
4	38
5	71
6	35
7	33
8	19
9	106
10	88
11	224
12	72
13	146
14	90
15	62
16	67
17	40
18	171
19	179
20	374
21	283
22	286
23	240
24	185
25	182
26	82
27	258
28	431
29	104
30	256
31	259
32	212
33	118
34	124
35	206
36	449
37	598
38	343
39	192
40	317
41	600
42	864
43	677
44	501
45	656
46	555
47	684
48	409
49	371
50	359
51	786
52	901
53	757
54	1458
55	1208
56	1099
57	804
58	879
59	885
60	1059
61	852
62	1331
63	1222
64	1359
65	1720
66	1600
67	1611
68	1672
69	1816
70	1977
71	1605
72	2227
73	3066
74	2299
75	1538
76	1788
77	1791
78	2183
79	1693
80	1656
81	2151
82	2215
83	2076
84	1990
85	1841
86	1653
87	1164
88	958
89	1212
90	1239
91	1787
92	1845
93	1257
94	1013
95	1052
96	899
97	435
98	595
99	525
100	648
101	702
102	635
103	635
104	436
105	571
106	769
107	619
108	451
109	451
110	513
111	603
112	527
113	349
114	232
115	465
116	707
117	502
118	441
119	236
120	324
121	363
122	471
123	368
124	323
125	214
126	146
127	99
128	228
129	294
130	109
131	145
132	105
133	105
134	76
135	49
136	184
137	251
138	109
139	173
140	380
141	223
142	85
143	78
144	112
145	112
146	178
147	103
148	146
149	437
150	240
151	197
152	252
153	179
154	132
155	345
156	186
157	99
158	129
159	46
160	123
161	82
162	53
163	186
164	38
165	73
166	183
167	124
168	85
169	54
170	89
171	40
172	72
173	109
174	113
175	89
176	74
177	106
178	65
179	73
180	72
181	105
182	82
183	45
184	47
185	88
186	104
187	69
188	140
189	166
190	121
191	127
192	105
193	76
194	102
195	71
196	120
197	130
198	52
199	124
200	79
201	79
202	119
203	67
204	108
205	101
206	116
207	206
208	100
209	56
210	88
211	50
212	38
213	30
214	115
215	39
216	46
217	79
218	30
219	91
220	52
221	94
222	70
223	148
224	148
225	70
226	71
227	67
228	65
229	24
230	62
231	108
232	109
233	137
234	148
235	145
236	44
237	102
238	122
