Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 1736390
Background: 336.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	12
1	1
2	70
3	167
4	18
5	6
6	27
7	12
8	34
9	106
10	44
11	105
12	63
13	32
14	161
15	365
16	234
17	117
18	58
19	103
20	249
21	286
22	202
23	462
24	496
25	251
26	90
27	179
28	293
29	115
30	453
31	447
32	478
33	391
34	782
35	513
36	499
37	538
38	287
39	514
40	598
41	519
42	659
43	877
44	704
45	894
46	893
47	778
48	1182
49	939
50	1039
51	892
52	879
53	867
54	902
55	901
56	1030
57	893
58	908
59	835
60	988
61	1762
62	1908
63	1759
64	2340
65	2114
66	2105
67	2310
68	2432
69	2375
70	2705
71	3128
72	2989
73	3165
74	2856
75	2643
76	2624
77	2232
78	2679
79	3362
80	2869
81	3113
82	3017
83	2745
84	2423
85	2253
86	1926
87	1793
88	1743
89	1840
90	1447
91	1499
92	1113
93	1039
94	1312
95	943
96	887
97	747
98	341
99	818
100	850
101	813
102	565
103	492
104	354
105	329
106	387
107	197
108	202
109	585
110	614
111	534
112	407
113	699
114	531
115	334
116	194
117	246
118	312
119	392
120	222
121	135
122	325
123	168
124	159
125	302
126	166
127	139
128	104
129	92
130	104
131	109
132	92
133	164
134	62
135	105
136	123
137	104
138	152
139	124
140	86
141	71
142	116
143	100
144	124
145	350
146	216
147	141
148	138
149	82
150	97
151	154
152	126
153	185
154	103
155	82
156	109
157	164
158	79
159	97
160	72
161	47
162	93
163	147
164	52
165	190
166	168
167	121
168	98
169	81
170	115
171	88
172	101
173	54
174	87
175	69
176	91
177	87
178	47
179	74
180	85
181	161
182	171
183	86
184	129
185	79
186	28
187	136
188	137
189	114
190	93
191	78
192	83
193	89
194	40
195	30
196	139
197	87
198	47
199	94
200	115
201	108
202	148
203	38
204	61
205	97
206	61
207	114
208	57
209	105
210	61
211	92
212	111
213	59
214	118
215	55
216	109
217	46
218	58
219	76
220	115
221	187
222	144
223	132
224	96
225	78
226	133
227	111
228	58
229	70
230	139
231	73
232	151
233	100
234	114
235	129
236	31
237	96
238	72
239	56
240	37
241	106
242	74
243	87
244	99
245	30
246	88
247	115
248	75
249	108
250	42
251	36
252	105
253	87
254	97
255	62
256	64
257	60
258	40
259	80
260	90
261	97
262	31
263	74
264	38
265	75
266	70
267	47
268	53
269	49
270	41
271	44
272	129
273	39
274	54
275	59
276	46
277	139
278	117
279	101
280	66
281	109
282	66
283	54
284	47
285	74
286	53
287	36
288	49
289	75
290	56
291	48
292	32
293	68
294	34
295	99
296	85
297	58
298	116
299	64
300	64
301	87
302	95
303	82
304	83
305	61
306	66
307	51
308	34
309	46
310	110
311	89
312	112
313	152
314	61
315	63
316	95
317	55
318	166
319	177
320	66
321	70
322	47
323	56
324	162
325	102
326	47
327	59
328	49
329	56
330	44
331	51
332	53
333	141
334	129
335	67
336	68
337	62
338	45
339	119
340	50
341	60
342	93
343	181
344	121
345	52
346	62
347	35
348	82
349	50
350	108
351	40
352	4
353	86
354	84
355	42
356	59
357	36
358	70
359	43
360	89
361	82
362	35
363	64
364	35
365	49
366	39
367	123
368	48
369	92
370	72
371	125
372	91
373	60
374	54
375	102
376	31
377	62
378	63
379	68
380	69
381	79
382	25
383	42
384	69
385	55
386	43
387	50
388	50
389	44
390	65
391	35
392	68
393	43
394	25
395	85
396	57
397	155
398	156
399	125
400	109
401	60
402	33
403	39
404	50
405	52
406	78
407	36
408	34
409	53
410	40
411	34
412	33
413	45
414	28
415	57
416	77
417	39
418	36
419	56
420	82
421	24
422	98
423	24
424	96
425	35
426	63
427	25
428	108
429	56
430	51
431	96
432	107
433	29
434	55
435	41
436	35
437	56
438	54
439	103
440	61
441	23
442	39
443	21
444	100
445	27
446	25
447	17
448	32
449	27
450	77
451	54
452	73
453	55
454	22
455	62
456	80
457	119
458	27
459	49
460	64
461	72
462	153
463	151
464	71
465	27
466	85
467	25
468	52
469	170
470	46
471	13
472	36
473	51
474	110
475	42
476	34
477	114
478	61
479	40
480	23
481	12
482	71
483	63
484	6
485	11
486	63
487	36
488	28
489	91
490	103
491	234
492	39
493	15
494	17
495	25
496	24
497	46
498	84
499	42
500	52
501	52
502	54
503	54
504	100
505	59
506	61
507	34
508	93
509	121
510	52
511	44
512	66
513	46
514	77
515	40
516	29
517	18
518	29
519	76
520	33
521	63
522	85
523	44
524	18
525	41
526	56
527	20
528	16
529	47
530	17
531	34
532	35
533	42
534	51
535	47
536	37
537	46
538	52
539	44
540	40
541	83
542	57
543	33
544	78
545	47
546	32
547	56
548	93
549	123
550	91
551	42
552	35
553	44
554	50
555	36
556	35
557	6
558	50
559	32
560	19
561	55
562	24
563	58
564	73
565	59
566	48
567	48
568	100
569	52
570	15
571	45
572	51
573	14
574	40
575	60
576	230
577	258
578	96
579	61
580	103
581	236
582	43
583	111
584	36
585	67
586	40
587	13
588	42
589	40
590	503
591	770
592	62
593	43
594	25
595	56
596	72
597	40
598	57
599	54
600	20
601	76
602	75
603	74
604	118
605	73
606	53
607	62
608	110
609	53
610	87
611	88
612	126
613	170
614	151
615	35
616	79
617	221
618	136
619	35
620	70
621	64
622	139
623	61
624	47
625	81
626	48
627	44
628	90
629	142
630	112
631	106
632	60
633	37
634	17
635	41
636	96
637	44
638	37
639	94
640	98
641	172
642	101
643	55
644	56
645	52
646	105
647	41
648	148
649	116
650	58
651	73
652	55
653	32
654	122
655	105
656	60
657	53
658	31
659	126
660	84
661	85
662	94
663	46
664	89
665	59
666	144
667	57
668	79
669	55
670	39
671	67
672	25
673	7
674	73
675	90
676	45
677	58
678	71
679	81
680	55
681	62
682	53
683	47
684	181
685	171
686	205
687	160
688	72
689	91
690	448
691	202
692	92
693	65
694	72
695	92
696	60
697	84
698	37
699	104
700	43
701	56
702	98
703	49
704	105
705	216
706	139
707	159
708	84
709	41
710	51
711	124
712	472
713	351
714	278
715	437
716	339
717	170
718	222
719	299
720	117
721	210
722	76
723	205
724	214
725	195
726	77
727	222
728	169
729	147
730	189
731	79
732	50
733	103
734	64
735	52
736	49
737	74
738	102
739	92
740	40
741	80
742	96
743	128
744	55
745	107
746	78
747	272
748	193
749	213
750	182
751	104
752	42
753	85
754	37
755	59
756	20
757	79
758	116
759	90
760	186
761	70
762	135
763	81
764	157
765	57
766	102
767	191
768	69
769	104
770	155
771	93
772	171
773	288
774	118
775	96
776	118
777	100
778	135
779	147
780	117
781	87
782	112
783	145
784	129
785	66
786	99
787	88
788	124
789	60
790	207
791	145
792	121
793	111
794	137
795	339
796	139
797	56
798	106
799	106
800	119
801	149
802	113
803	169
804	86
805	57
806	87
807	94
808	93
809	115
810	102
811	150
812	217
813	176
814	151
815	127
816	159
817	160
818	86
819	116
820	72
821	129
822	59
823	112
824	167
825	83
826	90
827	78
828	249
829	112
830	69
831	96
832	123
833	164
834	191
835	204
836	199
837	140
838	99
839	302
840	154
841	125
842	149
843	390
844	293
845	202
846	175
847	104
848	115
849	136
850	70
851	137
852	258
853	125
854	67
855	97
856	228
857	155
858	96
859	264
860	622
861	84
862	132
863	74
864	120
865	77
866	175
867	199
868	61
869	58
870	135
871	106
872	78
873	231
874	131
875	97
876	185
877	186
878	215
879	134
880	121
881	173
882	101
883	86
884	124
885	105
886	118
887	148
888	142
889	174
890	134
891	71
892	121
893	160
894	206
895	95
896	167
897	168
898	95
899	79
900	147
901	138
902	178
903	78
904	110
905	117
906	108
907	140
908	107
909	290
910	180
911	92
912	137
913	107
914	212
915	336
916	148
917	91
918	177
919	116
920	100
921	101
922	89
923	184
924	110
925	124
926	106
927	113
928	76
929	127
930	123
931	160
932	205
933	442
934	289
935	81
936	178
937	227
938	210
939	205
940	128
941	139
942	184
943	136
944	98
945	75
946	148
947	124
948	99
949	105
950	57
951	110
952	139
953	206
954	114
955	163
956	208
957	287
958	192
959	164
960	520
961	359
962	149
963	277
964	250
965	200
966	216
967	107
968	115
969	209
970	308
971	326
972	260
973	140
974	91
975	69
976	148
977	198
978	337
979	505
980	225
981	100
982	185
983	99
984	103
985	219
986	230
987	250
988	96
989	145
990	123
991	371
992	504
993	384
994	176
995	196
996	157
997	233
998	145
999	116
1000	325
1001	237
1002	302
1003	230
1004	252
1005	209
1006	305
1007	131
1008	151
1009	125
1010	171
1011	264
1012	259
1013	389
1014	283
1015	207
1016	435
1017	181
1018	106
1019	138
1020	350
1021	253
1022	275
1023	293
1024	571
1025	593
1026	356
1027	446
1028	327
1029	333
1030	435
1031	659
1032	795
1033	743
1034	717
1035	470
1036	924
1037	957
1038	1041
1039	1335
1040	1084
1041	873
1042	1115
1043	1510
1044	1651
1045	1639
1046	1848
1047	1972
1048	2214
1049	2129
1050	1699
1051	2377
1052	2032
1053	2086
1054	2853
1055	2946
1056	3667
1057	3451
1058	3610
1059	4814
1060	4485
1061	3563
1062	3891
1063	4340
1064	5440
1065	6774
1066	7049
1067	5824
1068	5026
1069	4120
1070	4172
1071	4882
1072	5156
1073	4906
1074	4142
1075	4503
1076	3536
1077	3091
1078	2364
1079	1937
1080	1817
1081	1583
1082	2355
