Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 733439
Background: 335.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	28
1	30
2	127
3	192
4	113
5	113
6	99
7	46
8	78
9	305
10	388
11	203
12	262
13	67
14	385
15	560
16	313
17	263
18	217
19	335
20	316
21	100
22	272
23	291
24	192
25	478
26	606
27	340
28	192
29	152
30	533
31	491
32	817
33	375
34	823
35	886
36	1034
37	1301
38	931
39	702
40	1247
41	1232
42	1189
43	1378
44	1158
45	1060
46	1431
47	1539
48	1366
49	1358
50	1739
51	1623
52	1683
53	1654
54	1985
55	1719
56	1419
57	1005
58	1576
59	2338
60	2891
61	2500
62	2672
63	3345
64	3755
65	2892
66	3162
67	3522
68	3248
69	3481
70	3550
71	4011
72	4202
73	3376
74	4001
75	3632
76	3601
77	3787
78	4172
79	4053
80	4062
81	3461
82	3170
83	2876
84	2499
85	2340
86	2253
87	2299
88	2157
89	1962
90	1501
91	1277
92	1345
93	1446
94	1494
95	1421
96	823
97	802
98	972
99	1260
100	1227
101	887
102	1027
103	963
104	852
105	537
106	776
107	625
108	512
109	616
110	447
111	408
112	654
113	719
114	338
115	704
116	761
117	448
118	586
119	794
120	812
121	578
122	161
123	464
124	280
125	176
126	199
127	174
128	170
129	184
130	133
131	171
132	104
133	129
134	69
135	122
136	323
137	404
138	107
139	94
140	78
141	98
142	104
143	101
144	146
145	123
146	201
147	148
148	74
149	148
150	148
151	120
152	83
153	176
154	111
155	165
156	116
157	265
158	96
159	109
160	96
161	75
162	60
163	201
164	91
165	34
166	68
167	134
168	58
169	74
170	73
171	107
172	50
173	105
174	117
175	60
176	66
177	32
178	97
179	57
180	120
181	139
182	121
183	48
184	128
185	126
186	100
187	91
188	137
189	68
190	57
191	92
192	100
193	285
194	150
195	92
196	113
197	63
198	76
199	80
200	59
201	38
202	94
203	55
204	42
205	56
206	66
207	116
208	61
209	66
210	75
211	66
212	45
213	60
214	126
215	73
216	60
217	88
218	101
219	101
220	105
221	118
222	152
223	152
224	190
225	95
226	66
227	53
228	85
229	39
230	61
231	73
232	80
233	94
234	60
235	64
236	48
237	62
238	94
239	25
240	49
241	101
242	47
243	80
244	69
245	91
246	75
247	127
248	89
249	104
250	56
251	45
252	127
253	68
254	23
255	56
256	82
257	51
258	79
259	34
260	56
261	80
262	68
263	128
264	46
265	96
266	64
267	72
268	60
269	41
270	94
271	63
272	85
273	67
274	57
275	64
276	53
277	70
278	101
279	52
280	71
281	144
282	117
283	36
284	72
285	85
286	42
287	65
288	151
289	93
290	30
291	81
292	54
293	91
294	36
295	112
296	75
297	119
298	117
299	90
300	44
301	116
302	26
303	54
304	152
305	90
306	67
307	80
308	89
309	62
310	43
311	91
312	116
313	25
314	28
315	30
316	50
317	92
318	98
319	59
320	38
321	54
322	76
323	21
324	54
325	62
326	65
327	37
328	57
329	30
330	55
331	37
332	66
333	84
334	28
335	60
336	78
337	67
338	50
339	53
340	21
341	52
342	49
343	52
344	38
345	43
346	105
347	64
348	49
349	63
350	57
351	55
352	36
353	64
354	46
355	31
356	24
357	59
358	26
359	41
360	54
361	75
362	77
363	95
364	41
365	46
366	60
367	38
368	63
369	119
370	89
371	275
372	72
373	60
374	79
375	48
376	25
377	86
378	125
379	40
380	53
381	60
382	48
383	68
384	35
385	57
386	54
387	45
388	75
389	36
390	53
391	69
392	94
393	22
394	32
395	61
396	38
397	22
398	41
399	32
400	76
401	54
402	50
403	39
404	31
405	53
406	74
407	64
408	17
409	43
410	52
411	64
412	49
413	32
414	83
415	134
416	279
417	68
418	51
419	107
420	40
421	38
422	34
423	48
424	143
425	41
426	60
427	42
428	29
429	37
430	45
431	59
432	35
433	9
434	41
435	71
436	33
437	45
438	36
439	51
440	11
441	5
442	35
443	12
444	67
445	5
446	16
447	34
448	35
449	37
450	34
451	54
452	35
453	44
454	33
455	74
456	79
457	21
458	15
459	26
460	42
461	50
462	16
463	24
464	63
465	6
466	19
467	34
468	48
469	76
470	16
471	74
472	59
473	57
474	60
475	30
476	54
477	60
478	77
479	79
480	25
481	48
482	40
483	19
484	49
485	51
486	85
487	80
488	62
489	16
490	42
491	41
492	31
493	48
494	63
495	55
496	46
497	31
498	2
499	16
500	50
501	41
502	45
503	24
504	52
505	47
506	56
507	24
508	48
509	46
510	34
511	33
512	41
513	34
514	16
515	27
516	48
517	1
518	15
519	18
520	43
521	8
522	20
523	36
524	27
525	97
526	30
527	63
528	39
529	42
530	38
531	10
532	29
533	11
534	44
535	47
536	36
537	24
538	15
539	37
540	72
541	108
542	45
543	23
544	27
545	23
546	31
547	50
548	42
549	65
550	13
551	45
552	3
553	52
554	44
555	43
556	36
557	17
558	34
559	48
560	50
561	84
562	19
563	92
564	151
565	43
566	107
567	231
568	92
569	63
570	47
571	31
572	46
573	59
574	52
575	60
576	97
577	18
578	18
579	119
580	79
581	30
582	91
583	110
584	80
585	21
586	61
587	36
588	36
589	29
590	61
591	56
592	55
593	70
594	46
595	87
596	47
597	97
598	90
599	69
600	58
601	59
602	71
603	86
604	213
605	233
606	75
607	52
608	43
609	49
610	67
611	118
612	58
613	53
614	130
615	76
616	71
617	75
618	64
619	40
620	136
621	66
622	88
623	69
624	72
625	21
626	56
627	81
628	70
629	94
630	74
631	76
632	93
633	44
634	48
635	63
636	67
637	147
638	141
639	89
640	78
641	179
642	43
643	18
644	31
645	52
646	71
647	30
648	45
649	39
650	57
651	88
652	51
653	53
654	75
655	46
656	73
657	44
658	28
659	82
660	82
661	32
662	63
663	44
664	43
665	33
666	78
667	39
668	59
669	54
670	48
671	25
672	114
673	39
674	47
675	28
676	72
677	62
678	56
679	61
680	111
681	78
682	57
683	33
684	38
685	53
686	160
687	149
688	76
689	49
690	158
691	169
692	128
693	168
694	77
695	77
696	107
697	65
698	63
699	403
700	96
701	104
702	133
703	63
704	85
705	112
706	150
707	69
708	142
709	94
710	62
711	89
712	107
713	38
714	106
715	134
716	113
717	82
718	28
719	83
720	80
721	60
722	296
723	326
724	102
725	96
726	81
727	69
728	120
729	140
730	85
731	136
732	90
733	241
734	174
735	108
736	61
737	74
738	108
739	73
740	83
741	59
742	91
743	187
744	46
745	84
746	117
747	136
748	113
749	92
750	63
751	150
752	107
753	141
754	38
755	66
756	88
757	117
758	85
759	63
760	153
761	134
762	125
763	61
764	91
765	76
766	98
767	126
768	219
769	168
