Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 387017
Background: 332.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	0
1	0
2	0
3	28
4	20
5	39
6	2
7	5
8	0
9	14
10	4
11	3
12	0
13	2
14	17
15	43
16	12
17	34
18	23
19	1
20	15
21	3
22	40
23	35
24	16
25	6
26	8
27	0
28	2
29	14
30	1
31	5
32	17
33	5
34	35
35	35
36	25
37	43
38	14
39	23
40	36
41	19
42	6
43	34
44	4
45	8
46	0
47	31
48	15
49	7
50	26
51	53
52	5
53	11
54	24
55	72
56	28
57	2
58	5
59	10
60	26
61	20
62	14
63	7
64	11
65	47
66	52
67	24
68	37
69	32
70	57
71	13
72	30
73	11
74	30
75	26
76	12
77	59
78	20
79	55
80	23
81	94
82	31
83	14
84	28
85	77
86	135
87	51
88	42
89	12
90	21
91	17
92	55
93	28
94	22
95	13
96	55
97	59
98	23
99	40
100	26
101	40
102	49
103	6
104	12
105	21
106	13
107	37
108	36
109	10
110	39
111	42
112	47
113	57
114	8
115	48
116	24
117	25
118	10
119	49
120	44
121	36
122	17
123	35
124	58
125	48
126	71
127	14
128	27
129	63
130	17
131	36
132	38
133	22
134	14
135	39
136	54
137	58
138	29
139	40
140	23
141	16
142	2
143	29
144	73
145	33
146	111
147	62
148	28
149	13
150	36
151	39
152	31
153	59
154	50
155	40
156	28
157	48
158	49
159	12
160	30
161	34
162	4
163	43
164	7
165	33
166	38
167	18
168	28
169	33
170	37
171	23
172	17
173	12
174	4
175	8
176	15
177	29
178	106
179	5
180	27
181	30
182	9
183	29
184	48
185	56
186	46
187	20
188	25
189	58
190	8
191	19
192	44
193	32
194	39
195	13
196	55
197	66
198	11
199	20
200	23
201	31
202	32
203	37
204	70
205	8
206	31
207	26
208	39
209	16
210	2
211	24
212	20
213	16
214	27
215	12
216	63
217	14
218	48
219	26
220	76
221	65
222	17
223	38
224	97
225	17
226	45
227	27
228	31
229	24
230	85
231	88
232	97
233	31
234	41
235	10
236	12
237	21
238	28
239	5
240	63
241	31
242	32
243	25
244	30
245	16
246	23
247	43
248	23
249	5
250	32
251	3
252	55
253	11
254	21
255	5
256	20
257	19
258	18
259	39
260	2
261	10
262	51
263	18
264	35
265	21
266	7
267	4
268	32
269	25
270	18
271	43
272	27
273	30
274	27
275	13
276	11
277	50
278	60
279	25
280	30
281	1
282	24
283	64
284	14
285	45
286	5
287	16
288	34
289	18
290	24
291	20
292	26
293	31
294	21
295	14
296	52
297	29
298	54
299	39
300	30
301	88
302	13
303	14
304	18
305	53
306	58
307	62
308	25
309	40
310	24
311	38
312	23
313	14
314	31
315	1
316	13
317	15
318	39
319	49
320	36
321	11
322	16
323	22
324	46
325	51
326	41
327	40
328	30
329	36
330	13
331	16
332	10
333	10
334	10
335	27
336	21
337	58
338	240
339	74
340	27
341	25
342	27
343	38
344	86
345	238
346	86
347	32
348	62
349	4
350	6
351	22
352	28
353	11
354	25
355	0
356	41
357	54
358	9
359	37
360	40
361	7
362	12
363	48
364	19
365	15
366	7
367	3
368	56
369	64
370	11
371	1
372	9
373	29
374	24
375	63
376	42
377	16
378	87
379	50
380	48
381	91
382	30
383	7
384	16
385	19
386	6
387	32
388	54
389	13
390	19
391	28
392	12
393	51
394	39
395	28
396	28
397	8
398	19
399	39
400	16
401	7
402	36
403	38
404	12
405	8
406	17
407	24
408	40
409	31
410	5
411	18
412	14
413	70
414	78
415	22
416	43
417	14
418	19
419	48
420	15
421	15
422	42
423	32
424	15
425	26
426	23
427	11
428	0
429	16
430	11
431	51
432	93
433	58
434	225
435	138
436	292
437	80
438	34
439	97
440	118
441	6
442	49
443	54
444	36
445	8
446	16
447	0
448	8
449	20
450	7
451	41
452	63
453	83
454	5
455	16
456	4
457	4
458	14
459	227
460	54
461	60
462	3
463	13
464	32
465	35
466	4
467	13
468	22
469	124
470	15
471	11
472	4
473	5
474	6
475	38
476	157
477	61
478	60
479	6
480	40
481	10
482	23
483	14
484	25
485	27
486	70
487	132
488	116
489	15
490	20
491	130
492	33
493	12
494	8
495	48
496	69
497	23
498	31
499	7
500	47
501	26
502	98
503	18
504	52
505	97
506	62
507	29
508	4
