Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 357095
Background: 331.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	20
1	5
2	3
3	17
4	11
5	11
6	0
7	2
8	5
9	11
10	17
11	15
12	3
13	4
14	71
15	48
16	26
17	27
18	0
19	17
20	39
21	3
22	17
23	21
24	2
25	9
26	40
27	25
28	28
29	18
30	13
31	13
32	32
33	13
34	28
35	82
36	13
37	17
38	48
39	24
40	66
41	19
42	6
43	40
44	36
45	9
46	12
47	16
48	19
49	65
50	16
51	18
52	23
53	41
54	44
55	14
56	71
57	25
58	58
59	35
60	10
61	24
62	51
63	16
64	50
65	44
66	78
67	71
68	51
69	62
70	47
71	75
72	70
73	69
74	86
75	33
76	36
77	40
78	32
79	43
80	33
81	67
82	70
83	30
84	17
85	28
86	50
87	60
88	54
89	43
90	33
91	35
92	29
93	64
94	50
95	61
96	27
97	23
98	17
99	27
100	29
101	55
102	58
103	47
104	15
105	37
106	56
107	36
108	85
109	53
110	77
111	76
112	71
113	52
114	55
115	56
116	65
117	38
118	42
119	46
120	77
121	42
122	111
123	128
124	28
125	85
126	35
127	67
128	35
129	62
130	71
131	55
132	6
133	54
134	37
135	88
136	92
137	63
138	34
139	63
140	31
141	12
142	51
143	58
144	61
145	19
146	40
147	61
148	25
149	57
150	55
151	74
152	43
153	66
154	37
155	51
156	3
157	74
158	36
159	52
160	60
161	138
162	51
163	189
164	12
165	68
166	29
167	26
168	63
169	62
170	57
171	24
172	21
173	31
174	22
175	91
176	61
177	36
178	39
179	42
180	25
181	38
182	35
183	41
184	47
185	55
186	70
187	46
188	49
189	81
190	35
191	63
192	54
193	69
194	22
195	38
196	60
197	38
198	55
199	45
200	60
201	60
202	85
203	44
204	35
205	18
206	42
207	55
208	50
209	61
210	63
211	34
212	49
213	46
214	78
215	50
216	79
217	26
218	65
219	90
220	65
221	77
222	51
223	55
224	116
225	63
226	24
227	55
228	30
229	48
230	52
231	33
232	49
233	70
234	55
235	19
236	18
237	39
238	30
239	25
240	78
241	53
242	56
243	72
244	34
245	23
246	40
247	36
248	42
249	25
250	17
251	29
252	88
253	83
254	10
255	38
256	22
257	35
258	30
259	33
260	97
261	89
262	38
263	34
264	80
265	79
266	56
267	88
268	66
269	41
270	44
271	98
272	24
273	38
274	61
275	25
276	57
277	46
278	50
279	37
280	30
281	38
282	13
283	45
284	38
285	43
286	19
287	15
288	30
