Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 373734
Background: 330.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	17
1	25
2	88
3	72
4	3
5	2
6	3
7	3
8	0
9	9
10	43
11	14
12	10
13	2
14	47
15	93
16	22
17	17
18	4
19	3
20	40
21	35
22	22
23	13
24	15
25	37
26	43
27	8
28	17
29	44
30	2
31	32
32	28
33	11
34	23
35	48
36	39
37	25
38	26
39	5
40	10
41	16
42	13
43	103
44	27
45	45
46	32
47	19
48	21
49	15
50	4
51	25
52	13
53	66
54	52
55	46
56	38
57	81
58	34
59	7
60	31
61	36
62	24
63	13
64	43
65	30
66	38
67	17
68	35
69	17
70	64
71	78
72	32
73	57
74	51
75	15
76	71
77	139
78	39
79	162
80	80
81	111
82	36
83	68
84	70
85	57
86	59
87	43
88	47
89	40
90	35
91	57
92	130
93	71
94	21
95	24
96	52
97	49
98	27
99	39
100	69
101	80
102	42
103	77
104	118
105	29
106	35
107	24
108	78
109	60
110	63
111	141
112	198
113	77
114	100
115	90
116	39
117	37
118	43
119	66
120	46
121	34
122	42
123	44
124	43
125	58
126	35
127	31
128	54
129	67
130	80
131	68
132	46
133	31
134	44
135	87
136	88
137	38
138	50
139	57
140	38
141	27
142	49
143	40
144	57
145	33
146	53
147	37
148	52
149	91
150	79
151	30
152	62
153	83
154	51
155	100
156	40
157	85
158	33
159	66
160	54
161	21
162	64
163	64
164	65
165	75
166	82
167	49
168	43
169	69
170	76
171	40
172	75
173	60
174	28
175	20
176	49
177	103
178	40
179	42
180	29
181	49
182	42
183	27
184	49
185	29
186	61
187	89
188	58
189	6
190	69
191	76
192	49
193	35
194	76
195	18
196	40
197	43
198	65
199	96
200	21
201	78
202	42
203	62
204	86
205	42
206	32
207	43
208	88
209	48
210	32
211	41
212	4
213	34
214	92
215	68
216	63
217	56
218	87
219	27
220	17
221	30
222	16
223	73
224	68
225	26
226	43
227	25
228	45
229	63
230	69
231	46
232	33
233	57
234	83
235	46
236	37
237	37
238	22
239	42
240	32
241	23
242	35
243	56
244	32
245	25
246	48
247	40
248	41
249	72
250	25
251	29
252	104
253	60
254	58
255	27
256	41
257	36
258	72
259	24
260	40
261	13
262	42
263	76
264	29
265	21
266	71
267	14
268	25
269	101
270	30
271	45
272	56
273	10
274	29
275	24
276	31
277	33
278	38
279	27
280	45
281	54
282	20
283	44
284	39
285	28
286	40
287	31
288	61
289	114
290	50
291	37
292	33
293	52
294	70
295	65
296	37
297	22
298	36
299	49
300	44
301	73
302	28
303	45
304	56
305	49
306	60
307	25
308	26
309	45
310	43
311	51
312	30
313	54
314	40
315	112
316	12
317	24
318	43
319	43
320	12
321	17
322	67
323	18
324	26
325	13
326	24
327	13
328	20
329	17
330	29
331	15
332	17
333	24
334	6
335	37
336	53
337	27
338	48
339	40
340	25
341	18
342	37
343	19
344	58
345	18
346	69
347	23
348	16
349	37
350	15
351	10
352	42
353	53
354	47
355	62
356	67
357	33
358	32
359	39
360	25
361	21
362	17
363	35
364	25
365	44
366	37
367	65
368	22
369	21
370	11
371	21
372	38
373	26
374	85
375	33
376	116
377	64
378	61
379	54
380	54
381	39
382	36
383	45
384	25
385	54
386	7
387	22
388	35
389	33
390	53
391	70
392	40
393	42
394	40
395	103
396	54
397	77
398	163
399	153
400	41
401	4
402	52
403	33
404	27
405	25
406	32
407	19
408	34
409	31
410	68
411	49
412	37
413	42
414	22
415	14
416	150
417	38
418	24
419	48
420	22
421	16
422	20
423	27
424	38
425	41
426	26
427	67
428	65
429	45
430	28
431	68
432	107
433	89
434	176
435	55
436	41
437	118
438	104
439	63
440	37
441	12
442	45
443	112
444	118
445	20
446	16
447	69
448	102
449	91
450	190
451	132
452	60
453	140
454	20
455	29
456	78
457	97
458	28
459	51
460	57
461	180
462	58
463	148
464	59
465	20
466	33
467	21
468	95
469	49
470	44
471	29
472	32
473	44
474	32
475	21
476	63
477	147
478	21
479	26
480	71
481	14
482	41
483	58
484	22
485	171
486	79
487	43
488	55
489	49
490	61
491	119
492	23
493	44
494	84
495	22
496	21
497	49
498	19
499	27
500	81
501	94
502	139
503	39
504	158
