Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 1014319
Background: 334.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	59
1	102
2	43
3	191
4	77
5	17
6	21
7	32
8	77
9	248
10	262
11	277
12	55
13	214
14	312
15	191
16	297
17	81
18	175
19	301
20	324
21	142
22	180
23	116
24	175
25	98
26	293
27	385
28	547
29	691
30	712
31	673
32	569
33	749
34	647
35	555
36	337
37	438
38	602
39	663
40	945
41	684
42	563
43	994
44	1179
45	1016
46	1134
47	887
48	1473
49	1313
50	1233
51	1085
52	1277
53	1438
54	1502
55	1053
56	966
57	1013
58	1457
59	1945
60	2473
61	2638
62	2364
63	2561
64	2691
65	2419
66	2324
67	2125
68	2327
69	2443
70	2232
71	2462
72	2552
73	2315
74	2431
75	2102
76	1791
77	1811
78	1322
79	1562
80	1308
81	1334
82	1089
83	877
84	664
85	543
86	431
87	561
88	565
89	371
90	342
91	328
92	684
93	389
94	371
95	451
96	386
97	442
98	547
99	342
100	308
101	346
102	219
103	418
104	201
105	117
106	91
107	200
108	355
109	193
110	256
111	418
112	232
113	123
114	213
115	209
116	344
117	97
118	163
119	245
120	299
121	98
122	75
123	108
124	96
125	199
126	209
127	167
128	42
129	48
130	77
131	57
132	128
133	99
134	78
135	64
136	37
137	76
138	157
139	104
140	74
141	20
142	82
143	90
144	95
145	36
146	107
147	176
148	120
149	124
150	132
151	59
152	50
153	97
154	41
155	69
156	59
157	89
158	89
159	83
160	39
161	44
162	37
163	219
164	77
165	127
166	162
167	142
168	64
169	59
170	114
171	89
172	98
173	35
174	51
175	41
176	49
177	46
178	133
179	73
180	52
181	73
182	101
183	57
184	98
185	98
186	58
187	92
188	110
189	162
190	82
191	92
192	53
193	69
194	75
195	143
196	58
197	120
198	270
199	204
200	96
201	37
202	164
203	112
204	61
205	48
206	55
207	136
208	93
209	70
210	55
211	85
212	40
213	58
214	76
215	86
216	75
217	238
218	125
219	54
220	65
221	45
222	72
223	111
224	146
225	33
226	46
227	77
228	30
229	41
230	73
231	124
232	169
233	67
234	162
235	86
236	48
237	75
238	49
239	17
240	65
241	79
242	72
243	87
244	105
245	47
246	48
247	76
248	41
249	75
250	31
251	37
252	138
253	98
254	62
255	35
256	48
257	32
258	40
259	29
260	58
261	32
262	68
263	60
264	99
265	50
266	67
267	60
268	107
269	114
270	110
271	139
272	53
273	62
274	51
275	48
276	10
277	30
278	59
279	26
280	4
281	36
282	76
283	71
284	56
285	123
286	120
287	43
288	86
289	93
290	55
291	60
292	124
293	130
294	190
295	117
296	37
297	67
298	89
299	152
300	116
301	261
302	160
303	116
304	87
305	60
306	150
307	54
308	79
309	54
310	81
311	58
312	21
313	23
314	28
315	76
316	86
317	36
318	134
319	96
320	63
321	52
322	29
323	10
324	86
325	98
326	72
327	130
328	171
329	122
330	65
331	44
332	60
333	122
334	50
335	64
336	79
337	27
338	16
339	75
340	11
341	8
342	38
343	29
344	13
345	25
346	36
347	83
348	105
349	53
350	47
351	70
352	56
353	74
354	95
355	43
356	28
357	66
358	34
359	55
360	138
361	343
362	191
363	190
364	75
365	129
366	256
367	104
368	61
369	131
370	45
371	223
372	143
373	49
374	120
375	226
376	252
377	139
378	67
379	86
380	151
381	211
382	253
383	241
384	99
385	214
386	70
387	169
388	239
389	151
390	384
391	414
392	450
393	350
394	193
395	429
396	485
397	480
398	788
399	704
400	791
401	315
402	401
403	700
404	548
405	798
406	711
407	480
408	810
409	576
410	422
411	380
412	817
413	802
414	640
415	445
416	474
417	296
418	605
419	1213
420	886
421	721
422	159
423	149
424	377
425	408
426	226
427	313
428	181
429	304
430	200
431	508
432	100
433	112
434	380
435	398
436	86
437	71
438	225
439	309
440	273
441	155
442	369
443	53
444	14
445	22
446	19
447	19
448	137
449	159
450	66
451	216
452	383
453	282
454	115
455	80
456	113
457	56
458	46
459	39
460	73
461	62
462	16
463	34
464	44
465	187
466	148
467	92
468	40
469	370
470	197
471	69
472	145
473	157
474	469
475	369
476	117
477	357
478	333
479	184
480	209
481	375
482	210
483	62
484	219
485	473
486	206
487	160
488	148
489	63
490	97
491	122
492	77
493	63
494	63
495	179
496	100
497	41
498	45
499	29
500	33
501	11
502	79
503	16
504	65
505	97
506	103
507	41
508	55
509	13
510	15
511	12
512	10
513	26
514	22
515	24
516	70
517	36
518	29
519	18
520	30
521	8
522	7
523	16
524	22
525	84
526	492
527	400
528	204
529	207
530	67
531	29
532	38
533	11
534	31
535	27
536	22
537	21
538	29
539	3
540	61
