Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 924298
Background: 334.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	101
1	113
2	36
3	63
4	78
5	50
6	118
7	55
8	50
9	115
10	200
11	181
12	229
13	137
14	89
15	352
16	254
17	215
18	91
19	134
20	92
21	97
22	372
23	472
24	365
25	764
26	538
27	287
28	554
29	662
30	411
31	495
32	584
33	602
34	583
35	728
36	544
37	788
38	967
39	995
40	684
41	984
42	921
43	839
44	814
45	1510
46	1202
47	1131
48	1069
49	1352
50	1151
51	1213
52	1487
53	1598
54	1448
55	1524
56	1718
57	1426
58	1584
59	2103
60	2341
61	2672
62	2901
63	2948
64	2265
65	2410
66	3227
67	3063
68	2452
69	2434
70	2442
71	2560
72	2548
73	2935
74	2889
75	2585
76	2162
77	1808
78	1869
79	1675
80	1056
81	906
82	1117
83	1110
84	1014
85	810
86	902
87	811
88	703
89	456
90	473
91	472
92	327
93	305
94	518
95	401
96	468
97	172
98	245
99	293
100	214
101	688
102	472
103	204
104	194
105	351
106	400
107	135
108	217
109	421
110	90
111	151
112	138
113	209
114	454
115	423
116	260
117	232
118	283
119	163
120	315
121	217
122	79
123	90
124	292
125	212
126	156
127	130
128	103
129	118
130	41
131	81
132	82
133	102
134	80
135	59
136	219
137	70
138	93
139	99
140	55
141	51
142	95
143	68
144	97
145	107
146	316
147	169
148	103
149	126
150	160
151	140
152	62
153	99
154	87
155	50
156	107
157	97
158	277
159	139
160	61
161	69
162	36
163	303
164	77
165	74
166	64
167	123
168	69
169	120
170	127
171	129
172	77
173	86
174	130
175	63
176	53
177	89
178	41
179	62
180	84
181	73
182	63
183	90
184	62
185	108
186	43
187	106
188	108
189	120
190	134
191	110
192	65
193	72
194	76
195	65
196	90
197	80
198	45
199	115
200	50
201	87
202	164
203	87
204	108
205	59
206	61
207	147
208	74
209	49
210	99
211	54
212	75
213	27
214	119
215	79
216	40
217	51
218	79
219	54
220	81
221	60
222	78
223	263
224	358
225	90
226	64
227	58
228	73
229	43
230	57
231	96
232	86
233	112
234	55
235	75
236	47
237	86
238	88
239	61
240	66
241	65
242	52
243	57
244	79
245	63
246	51
247	35
248	52
249	134
250	42
251	46
252	72
253	38
254	44
255	60
256	101
257	95
258	62
259	93
260	91
261	121
262	78
263	93
264	75
265	61
266	52
267	44
268	131
269	63
