Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 1229975
Background: 333.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	4
1	52
2	89
3	44
4	36
5	29
6	51
7	140
8	105
9	174
10	280
11	342
12	298
13	157
14	394
15	490
16	498
17	230
18	43
19	75
20	80
21	68
22	112
23	414
24	327
25	219
26	388
27	304
28	450
29	229
30	472
31	681
32	565
33	481
34	406
35	561
36	817
37	781
38	376
39	701
40	448
41	610
42	425
43	549
44	692
45	722
46	682
47	587
48	787
49	640
50	555
51	894
52	1277
53	923
54	1038
55	1263
56	1050
57	994
58	1477
59	1557
60	1735
61	1436
62	974
63	1200
64	1969
65	1630
66	1735
67	1623
68	1623
69	1809
70	1927
71	2073
72	1837
73	1606
74	2036
75	2427
76	1639
77	1260
78	1455
79	1155
80	1178
81	1131
82	1206
83	925
84	439
85	672
86	1156
87	787
88	447
89	518
90	347
91	223
92	416
93	440
94	562
95	598
96	346
97	584
98	278
99	118
100	167
101	342
102	250
103	109
104	177
105	274
106	188
107	156
108	276
109	374
110	196
111	199
112	260
113	276
114	355
115	302
116	175
117	218
118	146
119	117
120	81
121	59
122	161
123	140
124	137
125	185
126	183
127	39
128	88
129	119
130	113
131	52
132	96
133	187
134	95
135	108
136	70
137	126
138	58
139	59
140	57
141	49
142	96
143	93
144	129
145	93
146	101
147	96
148	52
149	107
150	126
151	62
152	66
153	130
154	43
155	87
156	86
157	270
158	128
159	60
160	45
161	75
162	134
163	359
164	90
165	56
166	34
167	55
168	37
169	70
170	180
171	93
172	101
173	87
174	50
175	54
176	61
177	95
178	86
179	129
180	72
181	72
182	34
183	75
184	106
185	116
186	131
187	106
188	73
189	105
190	65
191	40
192	60
193	58
194	83
195	41
196	102
197	45
198	53
199	91
200	190
201	79
202	92
203	54
204	121
205	77
206	64
207	161
208	83
209	50
210	86
211	55
212	117
213	64
214	42
215	105
216	86
217	59
218	50
219	8
220	32
221	67
222	124
223	207
224	173
225	88
226	69
227	42
228	41
229	104
230	93
231	76
232	72
233	114
234	115
235	74
236	33
237	40
238	188
239	67
240	95
241	38
242	49
243	38
244	58
245	40
246	26
247	61
248	22
249	79
250	85
251	70
252	111
253	99
254	85
255	72
256	82
257	58
258	77
259	117
260	112
261	63
262	59
263	60
264	49
265	86
266	87
267	68
268	91
269	34
270	88
271	250
272	149
273	23
274	55
275	58
276	53
277	52
278	66
279	50
280	53
281	118
282	89
283	95
284	40
285	60
286	100
287	162
288	152
289	67
290	71
291	25
292	112
293	65
294	83
295	71
296	144
297	36
298	67
299	110
300	103
301	292
302	119
303	46
304	99
305	60
306	79
307	73
308	45
309	151
310	52
311	29
312	40
313	47
314	35
315	43
316	43
317	68
318	77
319	53
320	29
321	69
322	190
323	158
324	98
325	133
326	94
327	57
328	56
329	68
330	133
331	56
332	47
333	56
334	28
335	61
336	45
337	31
338	38
339	49
340	22
341	15
342	100
343	37
344	21
345	65
346	174
