Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 1098908
Background: 334.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	171
1	139
2	33
3	55
4	49
5	29
6	14
7	42
8	73
9	191
10	203
11	293
12	57
13	94
14	478
15	310
16	104
17	80
18	16
19	62
20	122
21	61
22	50
23	406
24	698
25	272
26	557
27	386
28	311
29	440
30	371
31	552
32	476
33	501
34	535
35	595
36	473
37	641
38	568
39	570
40	891
41	959
42	598
43	812
44	952
45	616
46	508
47	742
48	875
49	993
50	883
51	1033
52	1249
53	1479
54	1789
55	1486
56	1327
57	1522
58	1729
59	1405
60	1451
61	1612
62	2220
63	1727
64	1857
65	2066
66	2623
67	2602
68	2654
69	2838
70	2973
71	2122
72	2688
73	2609
74	2067
75	2205
76	1840
77	1565
78	1476
79	1510
80	1793
81	1180
82	885
83	1286
84	1281
85	1374
86	1440
87	948
88	908
89	866
90	370
91	356
92	571
93	470
94	462
95	590
96	389
97	263
98	566
99	399
100	454
101	269
102	481
103	330
104	342
105	262
106	310
107	304
108	234
109	573
110	454
111	212
112	113
113	336
114	105
115	144
116	205
117	198
118	151
119	123
120	194
121	71
122	120
123	157
124	152
125	379
126	292
127	81
128	147
129	140
130	120
131	83
132	116
133	170
134	94
135	78
136	142
137	160
138	67
139	64
140	73
141	99
142	75
143	62
144	61
145	65
146	178
147	381
148	147
149	175
150	143
151	104
152	30
153	123
154	171
155	114
156	146
157	54
158	128
159	67
160	96
161	119
162	56
163	90
164	68
165	51
166	100
167	142
168	85
169	75
170	64
171	97
172	194
173	265
174	182
175	81
176	152
177	94
178	111
179	142
180	57
181	62
182	68
183	112
184	157
185	121
186	116
187	63
188	63
189	127
190	87
191	72
192	47
193	61
194	70
195	101
196	80
197	65
198	35
199	83
200	60
201	78
202	116
203	25
204	90
205	72
206	84
207	86
208	95
209	94
210	38
211	95
212	66
213	49
214	74
215	56
216	87
217	139
218	82
219	91
220	38
221	55
222	33
223	72
224	134
225	44
226	61
227	31
228	41
229	66
230	75
231	53
232	116
233	75
234	93
235	94
236	55
237	80
238	85
239	30
240	47
241	70
242	59
243	87
244	56
245	69
246	81
247	238
248	19
249	58
250	48
251	31
252	211
253	125
254	60
255	70
256	86
257	39
258	32
259	63
260	51
261	101
262	151
263	145
264	52
265	82
266	95
267	75
268	92
269	27
270	46
271	131
272	70
273	54
274	65
275	61
276	64
277	92
278	115
279	32
280	68
281	52
282	59
283	87
284	44
285	121
286	76
287	185
288	157
289	93
290	110
291	49
292	54
293	103
294	79
295	80
296	121
297	184
298	172
299	145
300	31
301	119
302	30
303	55
304	77
305	108
306	75
307	76
308	163
309	102
310	35
311	72
312	64
313	75
314	110
315	67
316	61
317	47
318	99
319	171
320	111
321	115
322	43
323	64
324	51
325	20
326	95
327	58
328	42
329	62
330	44
331	36
332	43
333	79
334	60
335	118
336	36
337	78
338	56
339	52
340	228
341	118
342	124
343	324
344	135
345	52
346	71
347	112
348	44
349	70
350	38
351	72
352	8
353	67
354	194
355	202
356	31
357	74
358	4
359	30
360	49
361	53
362	38
363	73
364	31
365	21
366	27
367	196
368	186
369	99
370	75
371	77
372	103
373	21
374	25
375	40
376	83
377	132
378	108
379	427
380	247
381	156
382	256
383	151
384	83
385	227
386	333
387	473
388	353
389	203
390	273
391	326
392	302
393	174
394	140
395	282
396	501
397	551
398	357
399	250
400	387
401	361
402	417
403	413
404	510
405	698
406	590
407	496
408	416
409	712
410	651
411	442
412	667
413	655
414	868
415	916
416	728
417	195
418	201
419	519
420	320
421	358
422	450
423	445
424	301
425	127
426	227
427	296
428	443
429	398
430	451
431	269
432	153
433	366
434	175
435	143
436	44
437	134
438	136
439	67
440	59
441	55
442	159
443	154
444	48
445	106
446	151
447	186
448	194
449	68
450	61
451	104
452	373
453	400
454	104
455	53
456	313
457	65
458	81
459	40
460	148
461	178
462	100
463	45
464	59
465	97
466	119
467	98
468	96
469	259
470	423
471	529
472	140
473	104
474	246
475	70
476	109
477	354
478	126
479	213
480	42
481	15
482	266
483	604
484	29
485	23
486	139
487	42
488	101
489	66
490	73
491	134
492	18
493	111
494	107
495	50
496	54
497	83
498	49
499	60
500	52
501	38
502	54
503	40
504	265
505	135
506	185
507	116
508	68
509	32
510	21
511	23
512	20
513	76
514	61
515	21
516	18
517	31
518	19
519	61
520	110
521	10
522	21
523	42
524	84
525	59
526	94
527	98
528	79
529	55
530	36
531	30
532	11
533	22
534	50
535	48
536	154
537	33
538	38
539	109
540	56
541	118
542	43
543	107
544	112
545	52
546	24
547	94
548	203
549	110
550	37
551	115
552	93
553	44
554	144
555	87
556	44
557	6
558	26
559	19
560	19
561	32
562	33
563	24
564	42
565	37
566	62
567	156
568	103
569	48
570	92
571	97
572	70
573	155
574	96
575	15
576	88
577	62
578	173
579	179
580	86
581	22
582	33
583	72
584	45
585	33
586	25
587	107
588	51
589	257
590	219
591	165
592	61
593	126
594	1125
595	384
596	187
597	86
598	89
599	20
600	59
601	80
602	56
603	127
604	186
605	116
606	110
607	93
608	120
609	37
610	59
611	58
612	86
613	31
614	71
615	35
616	29
617	84
618	127
619	41
620	55
621	72
622	75
623	53
624	170
625	445
626	178
627	113
628	104
629	103
630	298
631	256
632	67
633	111
634	405
635	382
636	105
637	321
638	294
639	109
640	65
641	67
642	214
643	161
644	37
645	34
646	104
647	60
648	134
649	269
650	178
651	187
652	139
653	111
654	401
655	205
656	101
657	110
658	275
659	502
660	492
661	383
662	539
663	327
664	448
665	377
666	334
667	121
668	547
669	324
670	625
671	424
672	457
673	304
674	265
675	422
676	351
677	742
678	673
679	613
680	972
681	907
682	1271
683	1230
684	1162
685	1062
686	893
687	799
688	1357
689	1665
690	1812
691	1371
692	1645
693	1587
694	1887
695	1889
696	1714
697	2247
698	2221
699	2297
700	2270
701	2122
702	1385
703	1445
704	1626
705	2000
706	1752
707	1184
708	1027
709	1111
710	1185
711	863
712	852
713	647
714	869
715	588
716	351
717	508
718	224
719	287
720	440
721	583
722	432
723	397
724	466
725	437
726	471
727	365
728	555
729	492
730	95
731	158
732	191
733	154
734	121
735	156
736	47
737	95
738	459
739	376
740	160
741	122
742	215
743	291
744	73
745	48
746	276
747	354
748	247
749	333
750	78
751	66
752	71
753	115
754	340
755	192
756	146
757	138
758	128
759	308
760	326
761	337
762	265
763	229
764	405
765	331
766	351
767	451
768	469
769	347
770	464
771	459
772	206
773	419
774	357
775	521
776	482
777	509
778	400
779	172
780	241
781	211
782	180
783	241
784	281
785	298
786	156
787	492
788	266
789	197
790	128
791	101
792	92
793	65
794	107
795	82
796	109
797	84
798	89
799	51
800	93
801	96
802	253
803	197
804	343
805	228
806	99
807	79
808	142
809	123
810	65
811	40
812	154
813	137
814	93
815	115
816	394
817	278
818	93
819	60
820	68
821	227
822	126
823	105
824	106
825	101
826	182
827	167
828	249
829	139
830	118
831	250
832	108
833	163
834	218
835	206
836	94
837	142
838	98
839	183
840	72
841	68
842	128
843	125
844	77
845	71
846	365
847	282
848	140
849	120
850	118
851	131
852	242
853	61
854	72
855	140
856	428
