Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 365184
Background: 330.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	19
1	23
2	2
3	20
4	18
5	0
6	37
7	3
8	11
9	10
10	54
11	5
12	7
13	16
14	52
15	75
16	40
17	4
18	35
19	7
20	51
21	17
22	79
23	7
24	7
25	19
26	34
27	21
28	23
29	11
30	18
31	18
32	27
33	19
34	103
35	20
36	33
37	58
38	51
39	14
40	35
41	59
42	44
43	183
44	1208
45	176
46	19
47	53
48	14
49	32
50	15
51	36
52	44
53	83
54	21
55	50
56	74
57	39
58	29
59	62
60	37
61	50
62	28
63	21
64	18
65	28
66	74
67	24
68	49
69	34
70	69
71	97
72	78
73	42
74	51
75	38
76	50
77	37
78	54
79	107
80	41
81	70
82	29
83	27
84	16
85	65
86	41
87	33
88	25
89	88
90	36
91	41
92	57
93	88
94	28
95	24
96	84
97	48
98	98
99	35
100	54
101	52
102	40
103	86
104	56
105	45
106	59
107	24
108	36
109	47
110	53
111	79
112	118
113	44
114	65
115	134
116	53
117	71
118	45
119	37
120	72
121	41
122	100
123	68
124	66
125	98
126	64
127	36
128	65
129	59
130	61
131	73
132	69
133	52
134	86
135	49
136	111
137	36
138	27
139	77
140	52
141	61
142	78
143	50
144	55
145	72
146	133
147	18
148	73
149	64
150	37
151	80
152	50
153	118
154	73
155	25
156	61
157	92
158	34
159	59
160	72
161	75
162	68
163	74
164	56
165	55
166	91
167	47
168	49
169	47
170	79
171	47
172	84
173	88
174	106
175	54
176	40
177	58
178	57
179	24
180	53
181	29
182	45
183	88
184	63
185	71
186	83
187	51
188	33
189	53
190	51
191	100
192	63
193	58
194	44
195	132
196	91
197	43
198	102
199	60
200	42
201	60
202	72
203	37
204	60
205	64
206	43
207	49
208	86
209	102
210	36
211	47
212	35
213	16
214	96
215	72
216	54
217	76
218	108
219	75
220	42
221	38
222	58
223	28
224	103
225	75
226	46
227	21
228	57
229	48
230	65
231	72
232	107
233	91
234	75
235	48
236	25
237	52
238	50
239	8
240	59
241	50
242	25
243	63
244	81
245	9
246	23
247	53
248	69
249	61
250	3
251	34
252	73
253	53
254	28
255	41
256	71
257	17
258	37
259	27
260	39
261	32
262	47
263	75
264	23
265	37
266	86
267	52
268	38
269	24
270	45
271	44
272	42
273	45
274	15
275	12
276	7
277	54
278	93
279	61
280	36
281	37
282	12
283	48
284	11
285	82
286	59
287	52
288	38
289	22
290	49
291	16
292	36
293	53
294	43
295	39
296	63
297	69
298	94
299	74
300	62
301	81
302	66
303	66
304	62
305	61
306	44
307	58
308	39
309	67
310	58
311	80
312	63
313	36
314	37
315	59
316	27
317	37
318	30
319	97
320	100
321	49
322	78
323	26
324	59
325	51
326	32
327	35
328	11
329	57
330	64
331	22
332	5
333	46
334	57
335	59
336	29
337	36
338	23
339	52
340	34
341	6
342	30
343	18
344	40
345	56
346	82
347	66
348	32
349	10
350	47
351	58
352	69
353	72
354	89
355	44
356	43
357	112
358	34
359	37
360	23
361	26
362	31
363	29
364	9
365	26
366	62
367	14
368	8
369	51
370	70
371	32
372	62
373	79
374	107
375	83
376	47
377	48
378	71
379	59
380	77
381	43
382	50
383	58
384	43
385	29
386	11
387	59
388	28
389	63
390	82
391	74
392	48
393	58
394	50
395	21
396	26
397	5
398	26
399	35
400	20
401	30
402	38
403	30
404	22
405	0
406	35
407	20
408	73
409	42
410	43
411	35
412	55
413	31
414	33
415	78
416	145
417	65
418	30
419	72
420	30
421	39
422	15
423	62
424	17
425	70
426	35
427	180
428	33
429	13
430	30
431	58
432	70
433	317
434	206
435	99
436	50
437	55
438	20
439	209
440	290
441	103
442	124
443	106
444	30
445	45
446	113
447	39
448	39
449	66
450	60
451	49
452	51
453	49
454	54
455	103
456	150
457	94
458	21
459	182
460	169
461	49
462	30
463	56
464	78
465	37
466	14
467	32
468	47
469	62
470	15
471	57
472	111
473	33
474	33
475	10
476	23
477	51
478	12
479	96
480	254
481	42
482	106
483	60
484	26
485	11
486	36
487	42
488	62
489	42
490	41
491	108
492	23
493	46
494	62
495	54
496	29
497	65
498	46
499	29
500	80
501	33
502	40
503	32
504	52
505	156
506	105
507	31
508	248
509	178
510	99
511	165
512	35
513	145
514	165
515	171
516	243
517	126
518	307
519	253
520	117
521	180
522	78
523	120
524	90
525	87
526	264
527	115
528	47
529	92
530	252
531	407
532	259
533	69
534	153
535	95
536	46
537	181
538	317
539	457
540	339
541	304
542	420
543	458
544	516
545	344
546	134
547	170
548	282
549	609
550	558
551	255
552	236
553	103
554	534
555	856
556	271
557	153
558	105
559	371
560	585
561	698
562	302
563	188
564	333
565	721
566	959
567	801
568	817
569	797
570	1393
571	1265
572	1162
573	1437
574	1392
575	1214
576	1076
577	667
578	1095
579	1130
580	1283
581	1095
582	887
583	983
584	1420
585	1217
586	1161
587	1399
588	1354
589	1629
590	1816
591	2038
592	1403
593	1849
594	2341
595	1627
596	1338
597	2158
598	2737
599	2558
600	2257
601	2802
602	2848
603	2762
604	3058
605	2654
606	2977
607	3039
608	4023
609	3977
610	3969
611	3795
612	3616
613	4123
614	3925
615	3420
616	3097
617	3228
618	3554
619	3601
620	3591
621	2513
622	2524
623	3124
624	2554
625	2341
626	2636
627	3042
628	3098
629	2417
630	2015
631	1936
632	2277
633	2173
634	2191
635	1313
636	1387
637	1436
638	1266
639	1313
640	1084
641	1329
642	1292
643	1234
644	1316
645	1268
646	1124
647	961
648	753
649	862
650	531
651	469
652	691
653	651
654	652
655	689
656	859
657	534
658	452
659	276
660	227
661	148
662	408
663	382
664	263
665	423
666	457
667	347
668	110
669	94
670	194
671	326
672	332
673	128
674	449
675	192
676	180
677	96
678	229
679	218
680	160
681	287
682	285
683	114
684	164
685	102
686	82
687	60
688	71
689	150
690	71
691	91
692	235
693	134
694	34
695	45
696	42
697	8
698	40
699	111
700	78
701	32
702	67
703	58
704	32
705	108
706	113
707	125
708	107
709	101
710	84
711	53
712	17
713	37
714	72
715	73
716	47
717	26
718	129
719	94
720	64
721	66
722	49
723	79
724	101
725	82
726	29
727	82
728	62
729	115
730	148
731	174
732	71
733	53
734	47
735	70
736	83
737	45
738	27
739	42
740	80
741	62
742	57
743	52
744	43
745	54
746	91
747	66
748	18
749	37
750	72
751	40
752	55
753	32
754	63
755	77
756	83
757	128
758	264
759	64
760	117
761	41
762	27
763	79
764	104
765	60
766	43
767	55
768	71
769	43
770	51
771	59
772	67
773	97
774	57
775	44
776	59
777	45
778	40
779	39
780	60
781	110
782	38
783	66
784	43
785	60
786	35
787	65
788	53
789	72
790	67
791	69
792	78
793	78
794	60
795	58
796	85
797	90
798	96
799	81
800	41
801	25
802	83
803	53
804	104
805	46
806	85
807	65
808	49
809	68
810	47
811	65
812	80
813	49
814	80
815	66
816	74
817	42
818	47
819	56
820	48
821	58
822	67
823	53
824	33
825	48
826	57
827	47
828	76
829	58
830	68
831	145
832	933
833	817
834	140
835	44
836	62
837	103
838	80
839	45
840	83
841	30
842	31
843	70
844	64
845	33
846	103
847	42
848	67
849	86
850	85
851	29
852	82
853	64
854	102
855	67
856	116
857	92
858	99
859	114
860	59
861	72
862	76
863	50
864	120
865	68
866	57
867	201
868	65
869	48
870	99
871	75
872	26
873	85
874	36
875	56
876	72
877	49
878	68
879	66
880	41
881	78
882	77
883	67
884	68
885	78
886	125
887	59
888	81
889	64
890	84
891	93
892	58
893	70
894	90
895	158
896	71
897	50
898	56
899	91
900	71
901	65
902	87
903	135
904	184
905	109
906	112
907	131
908	133
909	105
910	78
911	109
912	173
913	109
914	100
915	94
916	103
917	197
918	95
919	92
920	103
921	107
922	112
923	123
924	152
925	122
926	139
927	100
928	131
929	64
930	136
931	123
932	87
933	84
934	124
935	57
936	119
937	107
938	63
939	83
940	65
941	80
942	114
943	103
944	112
945	113
946	103
947	105
948	85
949	93
950	64
951	114
952	119
953	53
954	151
955	195
956	77
957	106
958	117
959	31
960	93
961	101
962	102
963	35
964	89
965	64
966	118
967	94
968	71
969	111
970	138
971	66
972	127
973	63
974	73
975	92
976	58
977	40
978	68
979	43
980	86
981	41
982	128
983	94
984	157
985	196
986	57
987	60
988	55
989	134
990	92
991	139
992	78
993	84
994	114
995	75
996	121
997	90
998	128
999	54
1000	120
1001	114
1002	72
1003	106
1004	100
1005	74
1006	67
1007	46
1008	80
1009	145
1010	69
1011	90
1012	72
1013	87
1014	93
1015	59
1016	49
1017	115
1018	116
1019	74
1020	85
1021	91
1022	58
1023	109
1024	189
1025	119
1026	132
1027	155
1028	128
1029	93
1030	82
1031	98
1032	140
1033	76
1034	90
1035	52
1036	68
1037	120
1038	110
1039	95
1040	83
1041	113
1042	82
1043	40
1044	102
1045	66
1046	102
1047	72
1048	101
1049	54
1050	85
1051	76
1052	98
1053	94
1054	124
1055	94
1056	43
1057	120
1058	70
1059	60
1060	115
1061	108
1062	171
1063	96
1064	112
1065	64
1066	63
1067	70
1068	97
1069	95
1070	97
1071	127
1072	29
1073	109
1074	59
1075	100
1076	101
1077	84
1078	52
1079	98
1080	68
1081	95
1082	80
1083	31
1084	42
1085	59
1086	114
1087	78
1088	80
1089	48
1090	62
1091	82
1092	51
1093	82
1094	65
1095	72
1096	74
1097	86
1098	62
1099	89
1100	103
1101	91
1102	61
1103	64
1104	86
1105	83
1106	67
1107	96
1108	91
1109	99
1110	105
1111	76
1112	100
1113	68
1114	22
1115	60
1116	38
1117	51
1118	73
1119	109
1120	160
1121	48
1122	78
1123	48
1124	47
1125	65
1126	40
1127	46
1128	29
1129	51
1130	95
1131	72
1132	93
1133	41
1134	66
1135	59
1136	109
1137	86
1138	82
1139	96
1140	112
1141	81
1142	113
1143	101
1144	113
1145	82
1146	80
1147	51
1148	51
1149	46
1150	77
1151	63
1152	83
1153	85
1154	53
1155	138
1156	78
1157	89
1158	68
1159	70
1160	58
1161	32
1162	72
1163	59
1164	41
1165	56
1166	62
1167	91
1168	63
1169	68
