Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 312302
Background: 330.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	6
1	3
2	0
3	12
4	16
5	0
6	2
7	10
8	5
9	17
10	3
11	16
12	8
13	12
14	61
15	57
16	9
17	8
18	0
19	23
20	48
21	2
22	8
23	9
24	12
25	12
26	16
27	33
28	9
29	10
30	21
31	4
32	25
33	28
34	18
35	58
36	45
37	45
38	8
39	8
40	21
41	22
42	37
43	38
44	27
45	42
46	31
47	14
48	47
49	36
50	12
51	33
52	24
53	53
54	24
55	17
56	61
57	12
58	12
59	35
60	42
61	70
62	32
63	31
64	14
65	1
66	83
67	15
68	30
69	31
70	53
71	62
72	86
73	63
74	36
75	21
76	31
77	50
78	51
79	122
80	22
81	82
82	29
83	15
84	48
85	73
86	47
87	33
88	39
89	52
90	21
91	70
92	44
93	64
94	23
95	49
96	70
97	45
98	38
99	47
100	52
101	69
102	66
103	36
104	13
105	68
106	3
107	28
108	51
109	66
110	40
111	47
112	72
113	58
114	29
115	45
116	46
117	66
118	20
119	56
120	48
121	35
122	27
123	66
124	35
125	62
126	47
127	29
128	38
129	20
130	55
131	76
132	41
133	47
134	19
135	90
136	52
137	67
138	29
139	32
140	10
141	38
142	46
143	47
144	46
145	27
146	60
147	45
148	26
149	77
150	81
151	29
152	62
153	83
154	20
155	51
156	50
157	47
158	58
159	32
160	51
161	32
162	36
163	86
164	23
165	47
166	44
167	50
168	27
169	59
170	42
171	36
172	35
173	48
174	36
175	41
176	43
177	35
178	46
179	30
180	40
181	58
182	22
183	20
184	57
185	34
186	21
187	92
188	11
189	42
190	96
191	49
192	66
193	81
194	45
195	45
196	56
197	51
198	51
199	39
200	65
201	70
202	62
203	28
204	54
205	51
206	45
207	25
208	54
209	34
210	32
211	43
212	28
213	27
214	109
215	81
216	56
217	31
218	35
219	9
220	33
221	53
222	33
223	52
224	26
225	32
226	25
227	50
228	16
229	46
230	30
231	23
232	73
