Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 854513
Background: 335.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	174
1	169
2	251
3	262
4	428
5	260
6	380
7	116
8	308
9	330
10	243
11	538
12	157
13	159
14	206
15	453
16	555
17	429
18	408
19	651
20	611
21	690
22	1107
23	860
24	1048
25	1144
26	1039
27	1031
28	841
29	872
30	1269
31	1220
32	929
33	1347
34	1461
35	1448
36	1433
37	1233
38	1302
39	1845
40	1902
41	1782
42	1815
43	1546
44	1925
45	2108
46	2050
47	2137
48	1540
49	1937
50	2330
51	2449
52	3260
53	2882
54	2826
55	3034
56	2944
57	2383
58	2938
59	2991
60	3404
61	4561
62	4388
63	4393
64	4205
65	4556
66	5214
67	5550
68	6017
69	5604
70	5382
71	4980
72	5246
73	5813
74	5640
75	4906
76	5276
77	4868
78	4401
79	4072
80	3895
81	3717
82	3539
83	2962
84	2678
85	2471
86	2256
87	1997
88	1776
89	1816
90	1583
91	1693
92	2169
93	1473
94	1115
95	1376
96	1439
97	887
98	666
99	791
100	616
101	566
102	378
103	554
104	440
105	577
106	681
107	397
108	141
109	891
110	1133
111	885
112	760
113	859
114	664
115	510
116	661
117	767
118	571
119	294
120	368
121	455
122	337
123	161
124	282
125	384
126	202
127	105
128	88
129	51
130	70
131	54
132	72
133	106
134	245
135	212
136	75
137	147
138	168
139	176
140	145
141	69
142	108
143	70
144	180
145	173
146	171
147	313
148	215
149	109
150	100
151	88
152	85
153	80
154	76
155	66
156	75
157	77
158	165
159	142
160	51
161	97
162	55
163	329
164	115
165	44
166	105
167	94
168	42
169	93
170	103
171	100
172	56
173	95
174	59
175	118
176	90
177	100
178	195
179	117
180	84
181	61
182	23
183	40
184	81
185	70
186	91
187	134
188	101
189	92
190	111
191	116
192	40
193	44
194	86
195	51
196	95
197	69
198	96
199	109
200	61
201	41
202	106
203	63
204	86
205	106
206	49
207	127
208	99
209	47
210	101
211	38
212	54
213	39
214	94
215	77
216	54
217	67
218	39
219	23
220	74
221	70
222	103
223	104
224	191
225	67
226	40
227	77
228	42
229	87
230	50
231	113
232	104
233	77
234	65
235	58
236	74
237	57
238	58
239	33
240	72
241	126
242	51
243	71
244	73
245	40
246	55
247	27
248	45
249	64
250	41
251	59
252	139
253	90
254	27
255	36
256	45
257	41
258	53
259	71
260	62
261	45
262	79
263	54
264	61
265	156
266	170
267	73
268	93
269	66
270	39
271	57
272	79
273	55
274	74
275	27
276	45
277	44
278	67
279	56
280	62
281	50
282	86
283	9
284	47
285	57
286	62
287	50
288	52
289	59
290	32
291	22
292	37
293	41
294	73
295	204
296	75
297	98
298	90
299	46
300	42
301	70
302	78
303	70
304	96
305	97
306	87
307	47
308	55
309	63
310	48
311	55
312	32
313	42
314	16
315	53
316	45
317	48
318	54
319	92
320	11
321	56
322	47
323	60
324	95
325	49
326	93
327	66
328	51
329	17
330	27
331	38
332	32
333	33
334	117
335	74
336	40
337	44
338	51
339	100
340	22
341	33
342	40
343	31
344	20
345	56
346	35
347	71
348	44
349	61
350	41
351	64
352	46
353	27
354	41
355	11
356	20
357	67
358	15
359	115
360	29
361	23
362	24
363	55
364	14
365	34
366	41
367	38
