Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 974677
Background: 334.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	67
1	413
2	64
3	57
4	42
5	147
6	219
7	290
8	363
9	172
10	100
11	142
12	80
13	73
14	95
15	196
16	115
17	90
18	233
19	298
20	358
21	272
22	631
23	343
24	165
25	395
26	496
27	202
28	582
29	588
30	267
31	586
32	383
33	816
34	737
35	498
36	661
37	848
38	750
39	662
40	1257
41	992
42	813
43	737
44	661
45	894
46	971
47	941
48	959
49	862
50	1339
51	1279
52	1336
53	1339
54	1207
55	1301
56	1731
57	1981
58	1798
59	1780
60	1520
61	1614
62	1871
63	1833
64	2072
65	2538
66	2805
67	2092
68	2009
69	2188
70	3023
71	2429
72	1985
73	2579
74	2338
75	1374
76	1551
77	1671
78	1583
79	1396
80	1393
81	1107
82	790
83	757
84	772
85	864
86	1052
87	444
88	355
89	370
90	417
91	471
92	353
93	534
94	855
95	478
96	298
97	372
98	125
99	153
100	428
101	353
102	262
103	341
104	289
105	164
106	210
107	478
108	853
109	402
110	362
111	298
112	301
113	162
114	66
115	164
116	242
117	154
118	185
119	184
120	171
121	62
122	79
123	94
124	108
125	134
126	375
127	72
128	128
129	60
130	73
131	64
132	151
133	93
134	184
135	168
136	156
137	104
138	133
139	157
140	92
141	97
142	154
143	180
144	161
145	49
146	94
147	118
148	105
149	85
150	100
151	67
152	97
153	124
154	80
155	58
156	77
157	72
158	106
159	105
160	66
161	111
162	80
163	142
164	73
165	77
166	78
167	101
168	147
169	72
170	98
171	143
172	168
173	188
174	62
175	72
176	50
177	80
178	69
179	75
180	48
181	125
182	57
183	56
184	55
185	73
186	68
187	123
188	69
189	131
190	78
191	57
192	96
193	81
194	71
195	55
196	110
197	92
198	51
199	90
200	73
201	133
202	228
203	114
204	49
205	91
206	36
207	119
208	56
209	44
210	134
211	23
212	59
213	42
214	87
215	106
216	176
217	87
218	106
219	61
220	126
221	76
222	111
223	79
224	87
225	143
226	47
227	106
228	60
229	90
230	113
231	173
232	81
233	34
234	93
235	78
236	59
237	118
238	261
239	128
240	40
241	86
242	82
243	61
244	69
245	49
246	38
247	130
248	51
249	62
250	30
251	45
252	139
253	58
254	43
255	41
256	84
257	56
258	50
259	48
260	47
261	132
262	61
263	136
264	58
265	57
266	101
267	79
268	110
269	63
270	115
271	58
272	46
273	61
274	102
275	109
276	57
277	58
278	71
279	54
280	61
281	40
282	115
283	79
284	28
285	34
286	19
287	76
288	73
289	33
290	58
291	84
292	87
293	83
294	55
295	89
296	28
297	120
298	95
299	88
300	98
301	103
302	56
303	91
304	108
305	58
306	127
307	60
308	56
309	59
310	56
311	61
312	222
313	114
314	62
315	55
316	72
317	52
318	120
319	127
320	53
321	63
322	61
323	83
324	68
325	48
326	78
327	42
328	60
329	54
330	44
331	51
332	66
333	99
334	65
335	156
336	164
337	100
338	80
339	110
340	37
341	62
342	60
343	114
344	101
345	84
346	160
347	180
348	181
349	58
350	71
351	58
352	53
353	96
354	57
355	32
356	86
357	179
358	48
359	88
360	31
361	76
362	75
363	136
364	30
365	211
366	40
367	98
368	55
369	134
370	151
371	145
372	216
373	211
374	114
375	140
376	112
377	399
378	341
379	520
380	378
381	244
382	186
383	146
384	149
385	129
386	486
387	389
388	171
389	232
390	266
391	155
392	370
393	201
394	486
395	637
396	238
397	116
398	171
399	739
400	519
401	650
402	557
403	269
404	290
405	405
406	454
407	597
408	686
409	485
410	275
411	386
412	469
413	679
414	779
415	683
416	736
417	725
418	629
419	401
420	417
421	407
422	496
423	237
424	376
425	91
426	167
427	424
428	331
429	289
430	637
431	213
432	124
433	45
434	107
435	273
436	128
437	90
438	120
439	113
440	66
441	216
442	255
443	263
444	84
445	111
446	55
447	47
448	35
449	65
450	88
451	47
452	117
453	253
454	195
455	230
456	30
457	65
458	271
459	178
460	104
461	98
462	127
463	72
464	100
465	178
466	207
467	177
468	355
469	274
470	71
471	92
472	132
473	328
474	258
475	154
476	227
477	205
478	395
479	426
480	85
481	73
482	172
483	150
484	473
485	148
486	91
487	31
488	123
489	65
490	81
491	46
492	27
493	251
494	184
495	63
496	17
497	77
498	36
499	46
500	107
501	27
502	62
503	50
504	222
505	102
506	103
507	45
508	11
509	50
510	73
511	69
512	279
513	471
514	1551
515	1608
516	379
517	158
518	36
519	49
520	71
521	120
522	15
523	23
524	106
525	130
526	78
527	32
528	51
529	98
530	282
531	156
532	84
533	26
534	55
535	64
536	147
537	49
538	143
539	40
540	57
541	177
542	31
543	15
544	37
545	62
546	5
547	68
548	137
549	86
550	203
551	227
552	48
553	26
554	10
555	115
556	143
557	24
558	55
559	60
560	32
561	96
562	40
563	33
564	23
565	36
566	35
567	80
568	44
569	102
570	27
571	22
572	88
573	133
574	185
575	133
576	149
577	38
578	52
579	13
580	41
581	52
582	110
583	165
584	28
585	34
586	96
587	55
588	33
589	26
590	43
591	48
592	154
593	200
594	104
595	58
596	74
597	57
598	170
599	165
600	285
601	186
602	115
603	80
604	42
605	90
606	58
607	80
608	159
609	41
610	66
611	47
612	28
613	61
614	107
615	55
616	29
617	115
618	40
619	38
620	61
621	111
622	124
623	267
624	103
625	43
626	41
627	37
628	119
629	56
630	139
631	108
632	119
633	57
634	61
635	81
636	135
637	106
638	106
639	67
640	129
641	225
642	65
643	56
644	90
645	265
646	418
647	51
648	108
649	292
650	20
651	105
652	26
653	137
654	398
655	71
656	51
657	145
658	414
659	261
660	191
661	154
662	481
663	580
664	402
665	253
666	432
667	547
668	695
669	404
670	765
671	537
672	728
673	701
674	665
675	567
676	622
677	773
678	842
679	951
680	1247
681	978
682	1061
683	1035
684	1039
685	929
686	1057
687	1488
688	1813
689	1521
690	1878
691	2627
692	2583
693	2268
694	2001
695	1904
696	1689
