Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 330502
Background: 315.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	90
1	161
2	106
3	85
4	62
5	103
6	102
7	59
8	103
9	122
10	63
11	111
12	126
13	102
14	40
15	120
16	69
17	77
18	119
19	86
20	93
21	70
22	68
23	86
24	68
25	116
26	75
27	91
28	115
29	88
30	85
31	79
32	106
33	121
34	117
35	104
36	71
37	93
38	78
39	115
40	80
41	123
42	87
43	109
44	104
45	82
46	81
47	71
48	61
49	88
50	120
51	100
52	98
53	95
54	65
55	105
56	70
57	126
58	72
59	92
60	73
61	73
62	85
63	94
64	102
65	104
66	97
67	85
68	68
69	103
70	125
71	94
72	69
73	92
74	82
75	133
76	97
77	101
78	74
79	101
80	130
81	81
82	102
83	88
84	68
85	110
86	83
87	140
88	106
89	92
90	85
91	98
92	107
93	100
94	100
95	38
96	112
97	62
98	68
99	106
100	94
101	91
102	68
103	77
104	70
105	74
106	71
107	76
108	68
109	64
110	46
111	73
112	81
113	108
114	103
115	104
116	105
117	87
118	80
119	120
120	68
121	105
122	71
123	107
124	94
125	83
126	90
127	109
128	52
129	101
130	103
131	85
132	97
133	112
134	83
135	100
136	118
137	67
138	90
139	84
140	75
141	109
142	62
143	119
144	99
145	124
146	118
147	68
148	103
149	95
150	87
151	105
152	74
153	83
154	116
155	121
156	111
157	86
158	103
159	123
160	73
161	106
162	94
163	75
164	84
165	98
166	78
167	113
168	121
169	123
170	99
171	70
172	130
173	89
174	92
175	99
176	91
177	147
178	94
179	70
180	83
181	109
182	67
183	111
184	61
185	110
186	92
187	108
188	131
189	74
190	74
191	81
192	119
193	90
194	102
195	93
196	80
197	75
198	98
199	95
200	107
201	79
202	169
203	78
204	70
205	90
206	61
207	92
208	110
209	83
210	95
211	72
212	72
213	99
214	80
215	84
216	82
217	93
218	81
219	78
220	114
221	85
222	82
223	112
224	57
225	112
226	91
227	96
228	59
229	89
230	86
231	78
232	89
233	127
234	70
235	108
236	133
237	126
238	62
239	81
240	104
241	52
242	69
243	57
244	103
245	64
246	70
247	87
248	78
249	103
250	57
251	101
252	96
253	100
254	153
255	107
256	69
257	63
258	77
259	95
260	107
261	129
262	108
263	100
264	76
265	100
266	88
267	94
268	104
269	54
270	150
271	77
272	101
273	91
274	84
275	92
276	68
277	90
278	70
279	137
280	93
281	114
282	128
283	110
284	77
285	72
286	103
287	100
288	77
289	85
290	77
291	107
292	93
293	128
294	109
295	106
296	88
297	116
298	62
299	52
300	70
301	76
302	87
303	100
304	104
305	59
306	77
307	113
308	73
309	58
310	90
311	87
312	78
313	95
314	96
315	85
316	83
317	100
318	101
319	85
320	81
321	103
322	87
323	150
324	160
325	129
326	103
327	95
328	114
329	99
330	111
331	63
332	96
333	69
334	89
335	145
336	60
337	57
338	124
339	97
340	117
341	86
342	109
343	87
344	114
345	85
346	111
347	76
348	113
349	66
350	104
351	77
352	83
353	99
354	108
355	65
356	86
357	80
358	46
359	111
360	87
361	81
362	135
363	92
364	108
365	112
366	113
367	97
368	79
369	86
370	91
371	90
372	72
373	70
374	90
375	90
376	88
377	78
378	67
379	122
380	102
381	112
382	70
383	84
384	116
385	86
386	88
387	85
388	71
389	58
390	71
391	136
392	90
393	75
394	69
395	78
396	106
397	97
398	105
399	96
400	102
401	109
402	94
403	77
404	97
405	90
406	77
407	155
408	82
409	141
410	87
411	98
412	120
413	104
414	96
415	78
416	90
417	93
418	118
419	110
420	123
421	114
422	115
423	86
424	90
425	94
426	80
427	102
428	111
429	118
430	97
431	101
432	113
433	110
434	98
435	117
436	115
437	88
438	101
439	71
440	75
441	94
442	91
443	87
444	113
445	81
446	135
447	77
448	93
449	82
450	80
451	98
452	116
453	106
454	114
455	104
456	99
457	100
458	97
459	106
460	105
461	84
462	115
463	84
464	142
465	98
466	111
467	85
468	95
469	134
470	89
471	69
472	112
473	112
474	127
475	73
476	133
477	131
478	103
479	93
480	127
481	80
482	126
483	106
484	86
485	83
486	91
487	109
488	98
489	97
490	87
491	98
492	96
493	94
494	66
495	99
496	105
497	94
498	103
499	108
500	116
501	119
502	104
503	129
504	111
505	93
506	121
507	108
508	100
509	86
510	121
511	123
512	75
513	123
514	92
515	111
516	123
517	123
518	105
519	107
520	89
521	87
522	109
523	88
524	104
525	123
526	126
527	153
528	131
529	111
530	88
531	90
532	99
533	125
534	128
535	95
536	100
537	77
538	75
539	107
540	87
541	72
542	102
543	93
544	106
545	94
546	97
547	126
548	116
549	103
550	110
551	105
552	84
553	71
554	103
555	99
556	102
557	115
558	112
559	84
560	91
561	111
562	124
563	102
564	98
565	102
566	93
567	144
568	87
569	154
570	108
571	149
572	109
573	98
574	123
575	119
576	116
577	134
578	85
579	102
580	98
581	106
582	72
583	92
584	71
585	79
586	129
587	89
588	102
589	73
590	127
591	88
592	108
593	94
594	71
595	102
596	63
597	131
598	94
599	116
600	95
601	112
602	140
603	140
604	124
605	88
606	102
607	121
608	89
609	111
610	105
611	145
612	84
613	97
614	90
615	42
616	86
617	109
618	130
619	95
620	205
621	169
622	154
623	111
624	70
