Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 273376
Background: 313.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	85
1	130
2	75
3	103
4	93
5	90
6	89
7	49
8	87
9	68
10	114
11	108
12	84
13	81
14	69
15	80
16	83
17	71
18	77
19	93
20	131
21	58
22	55
23	72
24	108
25	63
26	70
27	72
28	97
29	103
30	113
31	96
32	83
33	70
34	99
35	88
36	67
37	94
38	102
39	117
40	112
41	78
42	90
43	118
44	96
45	108
46	67
47	69
48	88
49	57
50	102
51	69
52	88
53	107
54	99
55	127
56	111
57	84
58	99
59	113
60	54
61	92
62	93
63	118
64	88
65	93
66	88
67	82
68	96
69	89
70	113
71	55
72	78
73	118
74	97
75	77
76	98
77	106
78	108
79	93
80	85
81	115
82	99
83	91
84	84
85	102
86	84
87	89
88	78
89	72
90	98
91	98
92	104
93	117
94	88
95	66
96	79
97	67
98	87
99	80
100	100
101	105
102	79
103	105
104	69
105	87
106	98
107	63
108	96
109	80
110	83
111	74
112	87
113	109
114	122
115	147
116	101
117	94
118	89
119	79
120	73
121	89
122	86
123	81
124	93
125	61
126	102
127	98
128	44
129	92
130	100
131	84
132	67
133	97
134	97
135	117
136	86
137	78
138	108
139	72
140	98
141	88
142	134
143	120
144	100
145	89
146	85
147	77
148	119
149	76
150	94
151	96
152	96
153	86
154	103
155	133
156	52
157	80
158	61
159	124
160	81
161	124
162	79
163	80
164	95
165	71
166	82
167	83
168	82
169	71
170	75
171	84
172	89
173	86
174	65
175	91
176	102
177	84
178	106
179	78
180	72
181	96
182	113
183	93
184	62
185	92
186	60
187	101
188	84
189	110
190	56
191	69
192	69
193	79
194	72
195	51
196	74
197	79
198	67
199	86
200	74
201	70
202	120
203	53
204	69
205	81
206	90
207	77
208	83
209	66
210	74
211	54
212	78
213	65
214	72
215	94
216	95
217	126
218	66
219	132
220	62
221	78
222	79
223	98
224	66
225	58
226	51
227	50
228	70
229	73
230	93
231	103
232	70
233	83
234	93
235	115
236	55
237	82
238	56
239	61
240	61
241	48
242	87
243	45
244	73
245	58
246	62
247	67
248	96
249	56
250	57
251	47
252	76
253	93
254	110
255	51
256	101
257	69
258	76
259	77
260	86
261	40
262	103
263	67
264	92
265	63
266	56
267	69
268	55
269	69
270	93
271	64
272	91
273	68
274	73
275	79
276	99
277	236
278	158
279	94
280	81
281	75
282	63
283	73
284	44
285	86
286	58
287	66
288	48
289	76
290	83
291	57
292	51
293	79
294	59
295	124
296	69
297	57
298	77
299	79
300	85
301	86
302	69
303	57
304	73
305	74
306	61
307	68
308	105
309	82
310	86
311	61
312	66
313	65
314	75
315	147
316	112
317	75
318	59
319	79
320	70
321	57
322	80
323	123
324	99
325	102
326	65
327	52
328	91
329	64
330	76
331	63
332	61
333	99
334	59
335	88
336	76
337	50
338	72
339	70
340	66
341	63
342	62
343	60
344	72
345	62
346	73
347	51
