Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 355725
Background: 330.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Counts
0	0
1	11
2	3
3	21
4	0
5	0
6	7
7	25
8	5
9	4
10	11
11	11
12	0
13	0
14	13
15	37
16	27
17	3
18	12
19	1
20	46
21	15
22	28
23	10
24	20
25	41
26	20
27	21
28	32
29	5
30	21
31	5
32	15
33	9
34	45
35	34
36	25
37	49
38	11
39	8
40	64
41	18
42	37
43	95
44	18
45	32
46	29
47	24
48	20
49	63
50	25
51	17
52	40
53	34
54	35
55	20
56	42
57	25
58	23
59	0
60	35
61	39
62	29
63	20
64	23
65	6
66	44
67	50
68	57
69	74
70	85
71	104
72	67
73	27
74	31
75	24
76	27
77	15
78	49
79	36
80	40
81	143
82	44
83	30
84	61
85	95
86	46
87	53
88	36
89	34
90	75
91	55
92	43
93	52
94	124
95	56
96	42
97	34
98	33
99	29
100	80
101	44
102	53
103	44
104	72
105	44
106	56
107	61
108	27
109	72
110	35
111	56
112	56
113	69
114	58
115	36
116	48
117	71
118	34
119	35
120	51
121	33
122	84
123	46
124	82
125	80
126	57
127	63
128	10
129	35
130	75
131	34
132	64
133	45
134	42
135	64
136	59
137	89
138	35
139	48
140	20
141	22
142	42
143	78
144	67
145	48
146	39
147	88
148	63
149	63
150	67
151	37
152	25
153	105
154	30
155	63
156	36
157	64
158	33
159	45
160	31
161	68
162	23
163	47
164	21
165	40
166	54
167	47
168	24
169	43
170	131
171	38
172	45
173	52
174	120
175	42
176	71
177	30
178	28
179	39
180	50
181	126
182	40
183	64
184	21
185	19
186	53
187	71
188	43
189	69
190	45
191	43
192	23
193	69
194	30
195	72
196	35
197	61
198	26
199	58
200	91
201	44
202	60
203	51
204	70
205	23
206	51
207	67
208	58
209	36
210	47
211	41
212	25
213	41
214	43
215	39
216	45
217	32
218	92
219	26
220	81
221	42
222	23
223	58
224	65
225	32
226	27
227	73
228	10
229	44
230	69
231	36
232	90
233	38
234	49
235	118
236	44
237	39
238	39
239	65
240	71
241	57
242	41
243	43
244	31
245	25
246	32
247	29
248	18
249	59
250	48
251	22
252	41
253	63
254	23
255	29
256	48
257	88
258	35
259	69
260	74
261	69
262	66
263	27
264	26
265	62
266	49
267	52
268	35
269	12
270	38
271	50
272	56
273	35
274	43
275	55
276	31
277	12
278	57
279	47
280	15
281	26
282	72
283	45
284	20
285	45
286	60
287	42
288	19
289	29
290	48
291	15
292	22
293	36
294	28
295	53
296	66
297	44
298	78
299	42
300	35
301	68
302	28
303	33
304	29
305	65
306	22
307	47
308	11
309	13
310	29
311	34
312	46
313	31
314	30
315	22
316	45
317	6
318	20
319	33
320	72
321	54
322	46
323	64
324	35
325	24
326	14
327	39
328	29
329	51
330	44
331	23
332	38
333	24
334	27
335	12
336	31
337	48
338	19
339	27
340	56
341	51
342	17
343	17
344	24
345	20
346	59
347	45
348	50
349	65
350	34
351	56
352	8
353	23
354	26
355	25
356	50
357	41
358	21
359	31
360	26
361	12
362	155
363	532
364	32
365	60
366	23
367	17
368	39
369	17
370	26
371	28
372	73
373	68
374	55
375	36
376	13
377	56
378	100
379	39
380	77
381	46
382	19
383	40
384	36
385	61
386	6
387	19
388	23
389	56
390	28
391	52
392	14
393	25
394	46
395	80
396	47
397	38
398	20
399	24
400	43
401	22
402	59
403	19
404	20
405	29
406	35
407	5
408	45
409	3
410	16
411	35
412	20
413	40
414	23
415	8
416	41
417	30
418	50
419	69
420	18
421	47
422	292
423	1082
424	1033
425	134
426	70
427	130
428	16
429	22
430	24
431	67
432	26
433	32
434	18
435	32
436	34
437	12
438	37
439	76
440	20
441	28
442	34
443	39
444	39
445	65
446	64
447	52
448	107
449	128
450	51
451	35
452	96
453	66
454	15
455	40
456	29
457	38
458	124
459	45
460	47
461	53
462	207
463	43
464	11
465	31
466	234
467	148
468	137
469	107
470	40
471	52
472	85
473	11
474	33
475	44
